"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","John Buck","32","101","407","368","38","79","11","0","15","60","2","1","29","99",".215",".285",".367",".652","85","135","12","8","0","2","4"
"2","1B","Ike Davis*","26","103","377","317","37","65","14","0","9","33","4","0","57","101",".205",".326",".334",".661","89","106","9","1","0","2","5"
"3","2B","Daniel Murphy*","28","161","697","658","92","188","38","4","13","78","23","3","32","95",".286",".319",".415",".733","108","273","13","2","0","5","2"
"4","SS","Omar Quintanilla*","31","95","359","315","28","70","9","2","2","21","2","0","38","70",".222",".306",".283",".589","70","89","10","1","3","2","7"
"5","3B","David Wright","30","112","492","430","63","132","23","6","18","58","17","3","55","79",".307",".390",".514",".904","156","221","11","5","0","2","5"
"6","LF","Eric Young Jr.#","28","91","418","374","48","94","18","4","1","26","38","7","35","67",".251",".318",".329",".647","85","123","5","2","6","1","1"
"7","CF","Juan Lagares","24","121","421","392","35","95","21","5","4","34","6","3","20","96",".242",".281",".352",".633","80","138","6","2","5","2","4"
"8","RF","Marlon Byrd","35","117","464","425","61","121","26","5","21","71","2","4","25","124",".285",".330",".518",".848","138","220","6","7","1","6","2"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"9","UT","Lucas Duda*","27","100","384","318","42","71","16","0","15","33","0","3","55","102",".223",".352",".415",".767","118","132","1","9","0","2","4"
"10","SS","Rubén Tejada","23","57","227","208","20","42","12","0","0","10","2","1","15","24",".202",".259",".260",".519","49","54","3","1","3","0","0"
"11","1B","Josh Satin","28","75","221","190","23","53","15","0","3","17","1","1","30","56",".279",".376",".405",".781","123","77","4","0","0","1","2"
"12","IF","Justin Turner","28","86","214","200","12","56","13","1","2","16","0","1","11","34",".280",".319",".385",".704","100","77","6","1","1","1","1"
"13","OF","Andrew Brown","28","68","165","150","16","34","5","0","7","24","1","0","13","44",".227",".288",".400",".688","94","60","3","0","2","0","0"
"14","RF","Mike Baxter*","28","74","155","132","14","25","6","1","0","4","5","2","17","28",".189",".303",".250",".553","60","33","1","5","0","1","0"
"15","C","Anthony Recker","29","50","151","135","17","29","7","0","6","19","0","1","13","49",".215",".280",".400",".680","92","54","1","0","1","2","1"
"16","UT","Jordany Valdespin*","25","66","144","133","16","25","3","1","4","16","4","3","8","28",".188",".250",".316",".566","60","42","1","3","0","0","0"
"17","C","Travis d'Arnaud","24","31","112","99","4","20","3","0","1","5","0","0","12","21",".202",".286",".263",".548","58","26","3","0","0","1","0"
"18","CF","Kirk Nieuwenhuis*","25","47","108","95","10","18","3","1","3","14","2","0","12","32",".189",".278",".337",".615","75","32","1","0","0","1","1"
"19","3B","Wilmer Flores","21","27","101","95","8","20","5","0","1","13","0","0","5","23",".211",".248",".295",".542","54","28","1","0","0","1","0"
"20","CF","Rick Ankiel*","33","20","71","66","7","12","4","1","2","7","0","1","5","25",".182",".239",".364",".603","69","24","1","0","0","0","0"
"21","OF","Collin Cowgill","27","23","63","61","7","11","2","0","2","8","0","0","2","15",".180",".206",".311",".518","45","19","0","0","0","0","0"
"22","OF","Matt den Dekker*","25","27","63","58","7","12","1","0","1","6","4","1","4","23",".207",".270",".276",".546","56","16","0","1","0","0","0"
"23","CI","Zach Lutz","27","15","26","20","2","6","2","0","0","2","0","0","6","6",".300",".462",".400",".862","149","8","1","0","0","0","0"
"24","SS","Wilfredo Tovar","21","7","19","15","1","3","0","0","0","2","1","0","1","3",".200",".294",".200",".494","45","3","2","1","2","0","1"
"25","C","Juan Centeno*","23","4","10","10","0","3","0","0","0","1","0","0","0","1",".300",".300",".300",".600","72","3","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"26","P","Dillon Gee","27","30","71","60","0","8","0","1","0","4","0","0","3","30",".133",".175",".167",".341","-2","10","0","0","8","0","0"
"27","P","Matt Harvey","24","26","64","58","2","5","2","0","0","2","0","0","1","27",".086",".102",".121",".222","-37","7","2","0","5","0","0"
"28","P","Jon Niese*","26","22","45","39","6","8","2","0","0","4","0","0","4","17",".205",".279",".256",".535","54","10","1","0","2","0","0"
"29","P","Jeremy Hefner","27","23","39","32","0","0","0","0","0","1","0","0","1","21",".000",".059",".000",".059","-81","0","0","1","5","0","0"
"30","P","Zack Wheeler*","23","16","34","30","1","4","1","0","0","2","0","0","1","13",".133",".161",".167",".328","-6","5","0","0","3","0","0"
"31","P","Shaun Marcum","31","14","27","22","0","3","1","0","0","0","0","0","0","5",".136",".174",".182",".356","2","4","0","1","4","0","0"
"32","P","Carlos Torres","30","32","18","16","0","1","0","0","0","1","0","0","1","8",".063",".118",".063",".180","-47","1","0","0","1","0","0"
"33","P","Daisuke Matsuzaka","32","6","13","12","0","3","0","0","0","1","0","0","0","5",".250",".250",".250",".500","44","3","0","0","1","0","0"
"34","P","Jenrry Mejía","23","6","11","11","0","0","0","0","0","0","0","0","0","6",".000",".000",".000",".000","-100","0","2","0","0","0","0"
"35","P","Aaron Harang","35","4","7","7","1","2","0","0","0","0","0","0","0","3",".286",".286",".286",".571","64","2","0","0","0","0","0"
"36","P","Aaron Laffey*","28","3","3","3","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"37","P","Collin McHugh","26","3","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"38","P","Greg Burke","30","31","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"39","P","Robert Carson*","24","14","1","0","1","0","0","0","0","0","0","0","1","0","","1.000","","","","0","0","0","0","0","0"
"40","P","Gonzalez Germen","25","28","1","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"41","P","David Aardsma","31","41","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Scott Rice*","31","70","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Brandon Lyon","33","37","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Josh Edgin","26","33","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Jeurys Familia","23","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Bobby Parnell","28","46","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Frank Francisco","33","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Tim Byrdak*","39","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Scott Atchison","37","48","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Sean Henn","32","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Pedro Feliciano*","36","24","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Vic Black","25","14","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","LaTroy Hawkins","40","69","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","28.2","162","6207","5559","619","1318","263","32","130","593","114","35","512","1384",".237",".306",".366",".672","91","2035","106","51","53","32","40"
"","","Rank in 15 NL teams","","","","3","11","13","9","5","11","","3","11","4","14","14","12","14","14","","14","","11","","11",""
"","","Non-Pitcher Totals","28.3","162","5869","5264","608","1284","257","31","130","578","114","35","500","1245",".244",".314",".379",".692","97","1993","101","49","24","32","40"
"","","Pitcher Totals","26.5","162","338","295","11","34","6","1","0","15","0","0","12","139",".115",".155",".142",".298","-14","42","5","2","29","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
