"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Tyler Stephenson","26","142","517","465","59","113","20","2","13","56","0","1","47","135",".243",".317",".378",".696","87","176","16","4","0","1","2"
"2","1B","Spencer Steer","25","156","665","582","74","158","37","3","23","86","15","3","68","139",".271",".356",".464",".820","119","270","9","11","0","4","0"
"3","2B","Jonathan India","26","119","529","454","78","111","23","0","17","61","14","2","52","109",".244",".338",".407",".746","100","185","13","16","0","7","0"
"4","SS","Elly De La Cruz#","21","98","427","388","67","91","15","7","13","44","35","8","35","144",".235",".300",".410",".710","89","159","6","2","1","1","3"
"5","3B","Nick Senzel","28","104","330","301","49","71","10","0","13","42","6","2","26","74",".236",".297",".399",".696","85","120","9","1","0","2","0"
"6","LF","Stuart Fairchild","27","97","255","219","34","50","16","2","5","28","10","3","25","69",".228",".321",".388",".710","90","85","2","6","3","2","0"
"7","CF","TJ Friedl*","27","138","556","488","73","136","22","8","18","66","27","6","47","90",".279",".352",".467",".819","118","228","0","10","8","3","1"
"8","RF","Will Benson*","25","108","329","287","51","79","15","8","11","31","19","3","40","103",".275",".365",".498",".863","130","143","3","1","0","1","0"
"9","DH","Christian Encarnacion-Strand","23","63","241","222","29","60","7","0","13","37","2","0","14","69",".270",".328",".477",".805","113","106","5","5","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","MI","Matt McLain","23","89","403","365","65","106","23","4","16","50","14","5","31","115",".290",".357",".507",".864","129","185","5","7","0","0","0"
"11","OF","Jake Fraley*","28","111","380","336","41","86","18","0","15","65","21","5","37","71",".256",".339",".443",".783","109","149","5","6","0","1","2"
"12","IF","Kevin Newman","29","74","253","225","28","57","16","0","3","28","8","1","17","34",".253",".311",".364",".675","81","82","7","4","2","5","0"
"13","1B","Joey Votto*","39","65","242","208","26","42","6","0","14","38","0","0","27","62",".202",".314",".433",".747","99","90","2","7","0","0","0"
"14","C","Luke Maile","32","74","199","179","17","42","10","0","6","25","2","1","14","49",".235",".308",".391",".699","87","70","8","5","1","0","0"
"15","UT","José Barrero","25","46","149","133","15","29","8","0","2","17","3","2","15","44",".218",".295",".323",".619","67","43","1","0","0","1","0"
"16","RF","Wil Myers","32","37","141","127","11","24","3","0","3","12","2","1","12","48",".189",".257",".283",".541","46","36","3","0","1","1","0"
"17","3B","Noelvi Marte","21","35","123","114","15","36","7","0","3","15","6","2","8","25",".316",".366",".456",".822","120","52","1","1","0","0","0"
"18","C","Curt Casali","34","40","96","80","8","14","2","0","0","6","0","0","11","23",".175",".290",".200",".490","36","16","1","2","3","0","0"
"19","OF","Henry Ramos#","31","23","86","74","9","18","3","1","0","5","2","1","11","21",".243",".349",".311",".660","80","23","2","1","0","0","0"
"20","UT","Nick Martini*","33","29","79","72","10","19","3","1","6","16","0","0","5","15",".264",".329",".583",".912","139","42","1","2","0","0","0"
"21","1B","Jason Vosler*","29","20","65","62","6","10","2","1","3","10","0","0","3","25",".161",".200",".371",".571","49","23","0","0","0","0","0"
"22","OF","TJ Hopkins","26","25","44","41","7","7","0","0","0","1","1","0","2","17",".171",".227",".171",".398","10","7","1","1","0","0","0"
"23","DH","Hunter Renfroe","31","14","44","39","4","5","0","0","1","4","0","0","5","12",".128",".227",".205",".432","18","8","0","0","0","0","0"
"24","CF","Harrison Bader","29","14","34","31","4","5","1","0","0","3","3","1","3","3",".161",".235",".194",".429","18","6","1","0","0","0","0"
"25","CI","Matt Reynolds","32","2","5","5","1","1","0","0","0","0","0","0","0","3",".200",".200",".200",".400","9","1","0","0","0","0","0"
"26","2B","Alejo López#","27","1","2","2","1","1","1","0","0","1","0","0","0","1",".500",".500","1.000","1.500","290","2","0","0","0","0","0"
"27","OF","Michael Siani*","23","3","1","0","1","0","0","0","0","0","0","1","1","0","","1.000","","","","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"28","P","Eduardo Salazar","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Luke Weaver","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Carson Spiers","25","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Ian Gibaut","29","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Randy Wynne","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Levi Stoudt","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Tony Santillan","26","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
