"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Austin Hedges","28","88","312","286","32","51","7","0","10","31","1","0","15","87",".178",".220",".308",".527","43","88","7","1","7","3","1"
"2","1B","Bobby Bradley*","25","74","279","245","36","51","10","0","16","41","0","0","25","99",".208",".294",".445",".739","100","109","3","6","0","3","1"
"3","2B","César Hernández#","31","96","420","376","60","87","17","2","18","47","0","0","38","90",".231",".307",".431",".738","101","162","6","4","0","2","0"
"4","SS","Amed Rosario","25","141","588","550","77","155","25","6","11","57","13","0","31","120",".282",".321",".409",".731","100","225","12","3","0","4","0"
"5","3B","José Ramírez#","28","152","636","552","111","147","32","5","36","103","27","4","72","87",".266",".355",".538",".893","142","297","13","7","0","5","10"
"6","LF","Eddie Rosario*","29","78","306","283","29","72","15","1","7","46","9","2","17","47",".254",".296",".389",".685","87","110","3","1","2","3","0"
"7","CF","Myles Straw","26","60","268","239","42","68","16","0","2","14","13","1","29","50",".285",".362",".377",".739","105","90","6","0","0","0","0"
"8","RF","Josh Naylor*","24","69","250","233","28","59","13","0","7","21","1","0","14","45",".253",".301",".399",".700","91","93","7","2","0","0","1"
"9","DH","Franmil Reyes","25","115","466","418","57","106","18","2","30","85","4","1","43","149",".254",".324",".522",".846","128","218","13","2","0","3","3"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","Harold Ramírez","26","99","361","339","33","91","21","1","7","41","3","1","14","56",".268",".305",".398",".703","92","135","10","5","0","3","1"
"11","OF","Bradley Zimmer*","28","99","348","299","44","68","9","1","8","35","15","3","30","122",".227",".325",".344",".669","85","103","3","15","0","4","0"
