"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Mike Zunino","30","109","375","333","64","72","11","2","33","62","0","0","34","132",".216",".301",".559",".860","136","186","7","7","0","1","0"
"2","1B","Yandy Díaz","29","134","541","465","62","119","20","1","13","64","1","1","69","85",".256",".353",".387",".740","110","180","11","3","0","4","4"
"3","2B","Brandon Lowe*","26","149","615","535","97","132","31","0","39","99","7","1","68","167",".247",".340",".523",".863","140","280","2","9","0","3","4"
"4","SS","Wander Franco#","20","70","308","281","53","81","18","5","7","39","2","1","24","37",".288",".347",".463",".810","127","130","2","2","0","1","0"
"5","3B","Joey Wendle*","31","136","501","460","73","122","31","4","11","54","8","6","28","113",".265",".319",".422",".741","108","194","9","10","0","3","4"
"6","LF","Austin Meadows*","26","142","591","518","79","121","29","3","27","106","4","3","59","122",".234",".315",".458",".772","115","237","4","6","0","8","3"
"7","CF","Kevin Kiermaier*","31","122","390","348","54","90","19","7","4","37","9","5","33","99",".259",".328",".388",".716","102","135","4","5","0","4","2"
"8","RF","Manuel Margot","26","125","464","421","55","107","18","3","10","57","13","8","37","70",".254",".313",".382",".696","96","161","4","1","1","4","2"
"9","DH","Nelson Cruz","40","55","238","217","35","49","8","0","13","36","0","0","16","63",".226",".283",".442",".725","101","96","4","2","0","2","4"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","Randy Arozarena","26","141","604","529","94","145","32","3","20","69","20","10","56","170",".274",".356",".459",".815","129","243","9","14","0","5","4"
"11","1B","Ji Man Choi*","30","83","305","258","36","59","14","0","11","45","0","0","45","87",".229",".348",".411",".758","114","106","5","2","0","0","0"
"12","OF","Brett Phillips*","27","118","292","253","50","52","9","4","13","44","14","3","33","113",".206",".300",".427",".727","103","108","3","2","2","2","0"
"13","C","Francisco Mejía#","25","84","277","250","31","65","15","3","6","35","0","0","17","49",".260",".322",".416",".738","107","104","4","7","1","2","0"
"14","SS","Taylor Walls#","24","54","176","152","15","32","10","0","1","15","4","2","23","49",".211",".314",".296",".610","75","45","3","0","1","0","0"
"15","IF","Mike Brosseau","27","57","169","150","21","28","9","0","5","18","2","0","15","53",".187",".266",".347",".613","72","52","1","2","0","2","0"
"16","SS","Willy Adames","25","41","142","132","16","26","6","1","5","15","1","2","10","51",".197",".254",".371",".625","74","49","1","0","0","0","0"
"17","1B","Yoshi Tsutsugo*","29","26","87","78","5","13","4","0","0","5","0","0","8","27",".167",".244",".218",".462","33","17","1","0","1","0","0"
"18","UT","Jordan Luplow","27","25","72","65","11","16","3","0","4","8","1","0","7","26",".246",".319",".477",".796","121","31","1","0","0","0","0"
"19","UT","Vidal Bruján#","23","10","26","26","3","2","0","0","0","2","1","0","0","8",".077",".077",".077",".154","-56","2","0","0","0","0","0"
"20","CI","Kevin Padlo","24","9","14","12","1","1","1","0","0","0","0","0","2","8",".083",".214",".167",".381","11","2","0","0","0","0","0"
"21","C","Kevan Smith","33","3","5","4","2","1","0","0","0","0","0","0","0","2",".250",".250",".250",".500","43","1","0","0","0","0","0"
"22","OF","Josh Lowe*","23","2","2","1","0","1","0","0","0","0","1","0","1","0","1.000","1.000","1.000","2.000","472","1","0","0","0","0","0"
"23","C","Joseph Odom","29","2","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"24","P","Rich Hill*","41","3","4","4","0","1","0","0","0","0","0","0","0","2",".250",".250",".250",".500","43","1","0","0","0","0","0"
"25","P","Ryan Yarbrough","29","2","4","4","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"26","P","Drew Rasmussen","25","3","3","3","0","1","0","0","0","0","0","0","0","0",".333",".333",".333",".667","90","1","0","0","0","0","0"
"27","P","Michael Wacha","29","3","3","3","0","0","0","0","0","0","0","0","0","3",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"28","P","Tyler Glasnow*","27","1","2","2","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"29","P","Josh Fleming","25","1","1","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"30","P","Trevor Richards","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Brent Honeywell Jr.","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Andrew Kittredge","31","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Diego Castillo","27","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Collin McHugh","34","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Pete Fairbanks","27","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Adam Conley*","31","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Sean Poppen","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Chris Mazza","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","DJ Johnson*","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","David Hess","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Ryan Thompson","29","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Chris Archer","32","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Louis Head","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Luis Patiño","21","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Shane Baz","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Cody Reed*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Hunter Strickland","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Dietrich Enns*","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Ryan Sherriff*","31","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Chaz Roe","34","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Jeffrey Springs*","28","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","J.P. Feyereisen","28","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Shawn Armstrong","30","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Nick Anderson","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","JT Chargois#","30","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Evan Phillips","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"57","P","Joey Krehbiel","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"58","P","Matt Wisler","28","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"59","P","Shane McClanahan*","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"60","P","David Robertson","36","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"61","P","Chris Ellis*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","27.7","162","6213","5507","857","1336","288","36","222","810","88","42","585","1542",".243",".321",".429",".750","110","2362","75","72","6","41","27"
"","","Rank in 15 AL teams","","","","2","2","6","3","2","3","","4","15","3","15","7","6","4","5","","4","","3","","7",""
"","","Non-Pitcher Totals","27.7","162","6196","5490","857","1334","288","36","222","810","88","42","585","1532",".243",".322",".430",".752","111","2360","75","72","6","41","27"
"","","Pitcher Totals","25.1","162","17","17","0","2","0","0","0","0","0","0","0","10",".118",".118",".118",".235","-33","2","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
