"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Gary Sánchez","29","128","471","419","42","86","24","0","16","61","2","0","40","136",".205",".282",".377",".659","88","158","12","7","0","5","0"
"2","1B","José Miranda","24","125","483","444","45","119","25","0","15","66","1","1","28","91",".268",".325",".426",".751","114","189","19","10","0","1","0"
"3","2B","Jorge Polanco#","28","104","445","375","54","88","16","0","16","56","3","3","64","95",".235",".346",".405",".751","115","152","4","2","0","4","1"
"4","SS","Carlos Correa","27","136","590","522","70","152","24","1","22","64","0","1","61","121",".291",".366",".467",".834","138","244","18","3","0","4","2"
"5","3B","Gio Urshela","30","144","551","501","61","143","27","3","13","64","1","0","41","96",".285",".338",".429",".767","119","215","21","2","0","7","2"
"6","LF","Nick Gordon*","26","136","443","405","45","110","28","4","9","50","6","4","19","105",".272",".316",".427",".743","111","173","8","10","3","6","1"
"7","CF","Gilberto Celestino","23","122","347","311","30","74","12","1","2","24","4","1","32","77",".238",".313",".302",".615","78","94","13","2","2","0","0"
"8","RF","Max Kepler*","29","115","446","388","54","88","18","1","9","43","3","2","49","66",".227",".318",".348",".666","92","135","7","5","0","4","1"
"9","DH","Luis Arráez*","25","144","603","547","88","173","31","1","8","49","4","4","50","43",".316",".375",".420",".795","128","230","6","3","0","3","2"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","CF","Byron Buxton","28","92","382","340","61","76","13","3","28","51","6","0","34","116",".224",".306",".526",".833","133","179","0","7","0","1","0"
"11","C","Ryan Jeffers","25","67","236","212","25","44","10","1","7","27","0","0","23","62",".208",".285",".363",".648","85","77","6","0","1","0","0"
"12","LF","Trevor Larnach*","25","51","180","160","22","37","13","0","5","18","0","0","18","57",".231",".306",".406",".712","102","65","1","0","0","2","1"
"13","LF","Jake Cave*","29","54","177","164","17","35","7","3","5","20","2","0","11","49",".213",".260",".384",".644","82","63","2","0","0","2","0"
"14","OF","Kyle Garlick","30","66","162","150","23","35","3","0","9","18","0","0","8","48",".233",".284",".433",".717","102","65","2","3","0","1","0"
"15","UT","Alex Kirilloff*","24","45","156","144","14","36","7","0","3","21","0","0","5","36",".250",".290",".361",".651","86","52","5","4","0","2","0"
"16","MI","Jermaine Palacios","25","30","77","70","8","10","0","0","2","6","0","0","4","27",".143",".184",".229",".413","18","16","2","0","1","2","0"
"17","1B","Miguel Sanó","29","20","71","60","1","5","0","0","1","3","1","0","9","25",".083",".211",".133",".345","2","8","0","1","0","1","0"
"18","RF","Matt Wallner*","24","18","65","57","4","13","3","0","2","10","1","0","6","25",".228",".323",".386",".709","103","22","0","2","0","0","1"
"19","C","Sandy León#","33","25","65","56","6","10","3","0","0","4","0","0","7","23",".179",".270",".232",".502","46","13","1","0","2","0","0"
"20","OF","Mark Contreras*","27","28","61","58","9","7","1","0","3","6","1","0","1","21",".121",".148",".293",".441","22","17","2","1","0","1","0"
"21","SS","Royce Lewis","23","12","41","40","5","12","4","0","2","5","0","0","1","5",".300",".317",".550",".867","143","22","2","0","0","0","0"
"22","UT","Tim Beckham","32","12","25","25","1","2","0","0","0","1","0","0","0","9",".080",".080",".080",".160","-54","2","2","0","0","0","0"
"23","UT","Caleb Hamilton","27","22","23","18","5","1","0","0","1","1","0","0","4","14",".056",".227",".222",".449","30","4","0","0","1","0","0"
"24","UT","Billy Hamilton","31","17","8","7","4","0","0","0","0","0","3","1","1","4",".000",".125",".000",".125","-60","0","0","0","0","0","0"
"25","C","José Godoy*","27","2","5","3","2","0","0","0","0","0","0","0","2","2",".000",".400",".000",".400","29","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"26","P","Simeon Woods Richardson","21","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"27","P","Bailey Ober","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"28","P","Cole Sands","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Yennier Cano","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Griffin Jax","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Ian Hamilton","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Joe Ryan","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Louie Varland*","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Tyler Duffey","31","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Aaron Sanchez","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Jovani Morán*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Danny Coulombe*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Jorge Alcalá","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Chris Paddack","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Trevor Megill*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Jharel Cotton","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Chris Archer","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Emilio Pagán*","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Caleb Thielbar","35","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Jorge López","29","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Joe Smith","38","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Jhoan Durán","24","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Cody Stashak","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Dylan Bundy#","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Ronny Henriquez","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Austin Davis*","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Josh Winder","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Tyler Thornburg","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Sonny Gray","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Michael Fulmer","29","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Juan Minaya","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
