"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Stephen Vogt*","30","136","511","445","58","116","21","3","18","71","0","2","56","97",".261",".341",".443",".783","117","197","9","2","0","8","6"
"2","1B","Mark Canha","26","124","485","441","61","112","22","3","16","70","7","2","33","96",".254",".315",".426",".742","105","188","9","8","0","3","0"
"3","2B","Eric Sogard*","29","120","401","372","40","92","12","3","1","37","6","1","23","50",".247",".294",".304",".598","68","113","9","2","3","1","1"
"4","SS","Marcus Semien","24","155","601","556","65","143","23","7","15","45","11","5","42","132",".257",".310",".405",".715","98","225","16","1","1","1","1"
"5","3B","Brett Lawrie","25","149","602","562","64","146","29","3","16","60","5","2","28","144",".260",".299",".407",".706","95","229","8","5","3","4","1"
"6","LF","Sam Fuld*","33","120","325","290","34","57","16","3","2","22","9","3","30","55",".197",".276",".293",".569","60","85","6","2","2","1","1"
"7","CF","Billy Burns#","25","125","555","520","70","153","18","9","5","42","26","8","26","81",".294",".334",".392",".726","102","204","5","6","1","2","1"
"8","RF","Josh Reddick*","28","149","582","526","67","143","25","4","20","77","10","2","49","65",".272",".333",".449",".781","116","236","7","0","1","2","1"
"9","DH","Billy Butler","29","151","601","538","63","135","28","1","15","65","0","0","52","101",".251",".323",".390",".713","98","210","26","7","0","4","4"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Ben Zobrist#","34","67","271","235","39","63","20","2","6","33","1","1","33","26",".268",".354",".447",".801","122","105","5","0","0","3","2"
"11","C","Josh Phegley","27","73","243","225","27","56","16","1","9","34","0","0","14","51",".249",".300",".449",".749","106","101","5","3","0","1","0"
"12","1B","Ike Davis*","28","72","239","214","19","49","17","0","3","20","0","0","23","44",".229",".301",".350",".652","82","75","5","0","0","2","0"
"13","3B","Danny Valencia","30","47","205","183","33","52","10","1","11","37","0","1","20","40",".284",".356",".530",".886","143","97","9","1","0","1","3"
"14","LF","Coco Crisp#","35","44","139","126","11","22","6","0","0","6","2","0","13","25",".175",".252",".222",".474","35","28","2","0","0","0","0"
"15","LF","Jake Smolinski","26","41","118","106","12","24","6","2","5","20","0","1","8","19",".226",".288",".462",".750","105","49","2","2","0","2","0"
"16","CI","Max Muncy*","24","45","112","102","14","21","8","1","3","9","0","0","9","31",".206",".268",".392",".660","81","40","0","0","0","1","0"
"17","OF","Craig Gentry","31","26","56","50","6","6","0","2","0","3","1","1","4","15",".120",".196",".200",".396","12","10","0","1","0","1","0"
"18","C","Carson Blair","25","11","35","31","3","4","0","0","1","3","0","0","4","18",".129",".229",".226",".454","28","7","1","0","0","0","0"
"19","OF","Cody Ross","34","9","25","22","3","2","0","0","0","3","0","0","3","6",".091",".200",".091",".291","-14","2","0","0","0","0","0"
"20","UT","Tyler Ladendorf","27","9","18","17","3","4","0","1","0","2","0","0","1","2",".235",".278",".353",".631","75","6","0","0","0","0","0"
"21","OF","Jason Pridie*","31","6","10","9","0","0","0","0","0","0","0","0","1","4",".000",".100",".000",".100","-68","0","0","0","0","0","0"
"22","C","Bryan Anderson*","28","4","8","5","0","2","0","0","0","1","0","0","1","1",".400",".429",".400",".829","134","2","0","0","1","1","0"
"23","IF","Andy Parrino#","29","17","8","6","1","0","0","0","0","0","0","0","2","5",".000",".250",".000",".250","-21","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"24","P","Sonny Gray","25","2","6","6","0","1","0","0","0","0","0","0","0","4",".167",".167",".167",".333","-6","1","0","0","0","0","0"
"25","P","Jesse Chavez","31","3","5","3","0","1","0","0","0","0","0","0","0","2",".333",".333",".333",".667","88","1","0","0","2","0","0"
"26","P","Jesse Hahn","25","1","3","3","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"27","P","Scott Kazmir*","31","1","2","2","1","1","0","0","0","1","0","0","0","1",".500",".500",".500","1.000","182","1","0","0","0","0","0"
"28","P","Chris Bassitt","26","1","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"29","P","Aaron Brooks","25","1","2","2","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"30","P","Pat Venditte#","30","2","1","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"31","P","Barry Zito*","37","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Eric O'Flaherty*","30","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Kendall Graveman","24","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Tyler Clippard","30","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Danny Coulombe*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Edward Mujica","31","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Sean Doolittle*","28","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Félix Doubront*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Ángel Castro","32","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Drew Pomeranz","26","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Fernando Abad*","29","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Cody Martin","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Ryan Dull","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Fernando Rodriguez Jr.","31","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Dan Otero","30","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Chad Smith","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Arnold Leon","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Sean Nolin*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Brad Mills","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Ryan Cook","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Evan Scribner","29","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","R.J. Alvarez","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","27.9","162","6171","5600","694","1405","277","46","146","661","78","29","475","1119",".251",".312",".395",".707","96","2212","124","40","14","38","21"
"","","Rank in 15 AL teams","","","","3","9","6","9","2","12","","8","6","8","2","8","10","14","12","","11","","12","","11",""
"","","Non-Pitcher Totals","27.9","162","6150","5581","693","1402","277","46","146","660","78","29","475","1108",".251",".313",".396",".708","96","2209","124","40","12","38","21"
"","","Pitcher Totals","24.1","162","21","19","1","3","0","0","0","1","0","0","0","11",".158",".158",".158",".316","-11","3","0","0","2","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
