"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Max Stassi","29","31","105","90","12","25","2","0","7","20","0","0","11","21",".278",".352",".533",".886","138","48","5","1","0","3","0"
"2","1B","Albert Pujols","40","39","163","152","15","34","8","0","6","25","0","0","9","25",".224",".270",".395",".665","79","60","4","1","0","1","1"
"3","2B","Luis Rengifo#","23","33","106","90","12","14","1","0","1","3","3","1","14","26",".156",".269",".200",".469","32","18","2","0","2","0","0"
"4","SS","Andrelton Simmons","30","30","127","118","19","35","7","0","0","10","2","0","8","16",".297",".346",".356",".702","94","42","5","1","0","0","0"
"5","3B","Anthony Rendon","30","52","232","189","29","54","11","1","9","31","0","0","38","31",".286",".418",".497",".915","150","94","10","5","0","0","2"
"6","LF","Justin Upton","32","42","166","147","20","30","5","0","9","22","0","2","11","43",".204",".289",".422",".711","92","62","6","7","0","1","0"
"7","CF","Mike Trout","28","53","241","199","41","56","9","2","17","46","1","1","35","56",".281",".390",".603",".993","167","120","1","3","0","4","4"
"8","RF","Jo Adell","21","38","132","124","9","20","4","0","3","7","0","1","7","55",".161",".212",".266",".478","30","33","3","1","0","0","0"
"9","DH","Shohei Ohtani*","25","44","175","153","23","29","6","0","7","24","7","1","22","50",".190",".291",".366",".657","79","56","3","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","SS","David Fletcher","26","49","230","207","31","66","13","0","3","18","2","1","20","25",".319",".376",".425",".801","120","88","4","0","1","2","0"
"11","IF","Tommy La Stella*","31","28","117","99","15","27","8","0","4","14","1","0","15","7",".273",".371",".475",".845","130","47","3","1","1","1","0"
"12","OF","Brian Goodwin*","29","30","109","95","12","23","7","1","4","17","1","0","12","35",".242",".330",".463",".793","115","44","0","1","0","1","1"
"13","1B","Jared Walsh*","26","32","108","99","19","29","4","2","9","26","0","0","5","15",".293",".324",".646",".971","157","64","0","1","0","3","0"
"14","OF","Taylor Ward","26","34","102","94","16","26","6","2","0","5","2","0","8","28",".277",".333",".383",".716","96","36","1","0","0","0","0"
"15","C","Jason Castro*","33","18","62","52","5","10","4","0","2","6","0","0","10","23",".192",".323",".385",".707","93","20","1","0","0","0","0"
"16","C","Anthony Bemboom*","30","21","60","48","9","10","1","0","3","5","0","1","7","13",".208",".328",".417",".744","103","20","0","2","2","1","0"
