"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Yasmani Grandal#","34","118","405","363","33","85","14","0","8","33","0","0","36","86",".234",".309",".339",".647","77","123","11","4","0","2","1"
"2","1B","Andrew Vaughn","25","152","615","566","67","146","30","2","21","80","0","0","36","129",".258",".314",".429",".743","101","243","15","11","0","2","0"
"3","2B","Elvis Andrus","34","112","406","374","39","94","20","1","6","44","12","4","25","71",".251",".304",".358",".662","81","134","11","4","1","2","1"
"4","SS","Tim Anderson","30","123","524","493","52","121","18","2","1","25","13","2","26","122",".245",".286",".296",".582","60","146","15","3","0","2","0"
"5","3B","Yoán Moncada#","28","92","357","334","39","87","20","1","11","40","1","0","20","107",".260",".305",".425",".730","97","142","6","2","0","1","0"
"6","LF","Andrew Benintendi*","28","151","621","562","72","147","34","2","5","45","13","2","52","89",".262",".326",".356",".682","87","200","12","3","1","3","5"
"7","CF","Luis Robert Jr.","25","145","595","546","90","144","36","1","38","80","20","4","30","172",".264",".315",".542",".857","128","296","10","12","0","2","5"
"8","RF","Oscar Colás*","24","75","263","245","32","53","9","0","5","19","4","3","12","71",".216",".257",".314",".571","55","77","5","2","2","2","1"
"9","DH","Eloy Jiménez","26","120","489","456","50","124","23","0","18","64","0","0","30","93",".272",".317",".441",".758","104","201","13","1","0","2","2"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Gavin Sheets*","27","118","344","311","24","63","10","0","10","43","1","0","28","66",".203",".267",".331",".599","63","103","6","1","0","4","2"
"11","3B","Jake Burger","27","88","323","294","44","63","15","1","25","52","1","1","22","102",".214",".279",".527",".806","113","155","3","5","0","2","0"
"12","C","Seby Zavala","29","66","176","161","15","25","3","0","7","16","1","0","10","68",".155",".207",".304",".511","37","49","4","1","2","2","0"
"13","2B","Lenyn Sosa","23","52","173","164","12","33","6","0","6","14","0","1","5","40",".201",".224",".348",".571","53","57","3","0","3","1","1"
"14","2B","Zach Remillard","29","54","160","147","16","37","7","0","1","18","4","3","8","48",".252",".295",".320",".615","69","47","3","1","4","0","1"
"15","2B","Romy Gonzalez","26","44","97","93","11","18","4","2","3","14","7","0","2","36",".194",".208",".376",".585","55","35","0","0","1","1","0"
"16","OF","Trayce Thompson","32","36","92","82","5","14","2","0","1","3","2","0","9","40",".171",".261",".232",".493","37","19","1","1","0","0","0"
"17","IF","Hanser Alberto","30","30","90","82","11","18","5","0","3","16","0","0","4","13",".220",".261",".390",".652","75","32","1","1","2","1","0"
"18","OF","Clint Frazier","28","33","76","66","10","13","1","1","0","3","4","2","10","23",".197",".303",".242",".545","52","16","0","0","0","0","0"
"19","C","Korey Lee","24","24","70","65","4","5","1","0","1","3","0","0","5","20",".077",".143",".138",".281","-22","9","0","0","0","0","0"
"20","C","Carlos Pérez","26","27","53","49","5","10","4","0","1","3","0","0","4","11",".204",".264",".347",".611","65","17","2","0","0","0","0"
"21","OF","Adam Haseley*","27","28","39","36","6","8","2","0","0","2","1","0","3","8",".222",".282",".278",".560","54","10","1","0","0","0","0"
"22","OF","Tyler Naquin*","32","5","8","8","0","0","0","0","0","0","0","0","0","7",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"23","OF","Jake Marisnick","32","9","2","2","1","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"24","RF","Billy Hamilton#","32","3","2","2","2","0","0","0","0","0","2","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"25","2B","José Rodriguez","22","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Brent Honeywell Jr.","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
