"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","James McCann","29","118","476","439","62","120","26","1","18","60","4","1","30","137",".273",".328",".460",".789","108","202","10","6","1","0","1"
"2","1B","José Abreu","32","159","693","634","85","180","38","1","33","123","2","2","36","152",".284",".330",".503",".834","118","319","24","13","0","10","4"
"3","2B","Yolmer Sanchez#","27","149","555","496","59","125","20","4","2","43","5","4","44","117",".252",".318",".321",".638","73","159","7","5","7","3","1"
"4","SS","Tim Anderson","26","123","518","498","81","167","32","0","18","56","17","5","15","109",".335",".357",".508",".865","128","253","12","3","0","2","0"
"5","3B","Yoán Moncada#","24","132","559","511","83","161","34","5","25","79","10","3","40","154",".315",".367",".548",".915","140","280","1","4","1","3","2"
"6","LF","Eloy Jiménez","22","122","504","468","69","125","18","2","31","79","0","0","30","134",".267",".315",".513",".828","116","240","11","4","0","2","0"
"7","CF","Adam Engel","27","89","248","227","26","55","10","2","6","26","3","3","14","78",".242",".304",".383",".687","83","87","5","6","1","0","0"
"8","RF","Ryan Cordell","27","97","247","217","22","48","8","0","7","24","3","1","19","69",".221",".290",".355",".645","72","77","2","3","6","2","0"
"9","DH","Yonder Alonso*","32","67","251","219","23","39","6","0","7","27","0","1","29","53",".178",".275",".301",".576","55","66","8","1","0","2","2"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Leury García#","28","140","618","577","93","161","27","3","8","40","15","5","21","139",".279",".310",".378",".688","83","218","6","6","11","3","0"
"11","C","Welington Castillo","32","72","251","230","19","48","12","0","12","41","0","0","16","74",".209",".267",".417",".684","79","96","8","3","0","2","0"
"12","RF","Jon Jay*","34","47","182","165","12","44","8","0","0","9","0","0","8","30",".267",".311",".315",".626","69","52","1","3","5","1","0"
"13","3B","Ryan Goins*","31","52","163","144","13","36","6","1","2","10","0","1","17","44",".250",".333",".347",".681","84","50","7","1","1","0","1"
"14","RF","Charlie Tilson*","26","54","157","144","16","33","5","0","1","12","4","0","10","38",".229",".293",".285",".578","57","41","1","3","0","0","1"
"15","IF","José Rondón","25","55","156","142","10","28","3","0","3","9","0","0","11","38",".197",".265",".282",".546","47","40","4","2","1","0","0"
"16","DH","Zack Collins*","24","27","102","86","10","16","3","1","3","12","0","0","14","39",".186",".307",".349",".656","76","30","1","1","0","0","1"
"17","RF","Daniel Palka*","27","30","93","84","4","9","0","0","2","4","0","1","8","35",".107",".194",".179",".372","1","15","3","1","0","0","0"
"18","DH","Matt Skole*","29","27","80","72","7","15","2","0","0","6","0","0","7","31",".208",".275",".236",".511","40","17","0","0","0","1","0"
"19","LF","Nicky Delmonico*","26","21","68","63","6","13","2","0","1","6","0","1","4","25",".206",".265",".286",".550","48","18","1","1","0","0","0"
"20","DH","AJ Reed*","26","14","49","44","1","6","0","0","1","4","0","0","4","21",".136",".204",".205",".409","11","9","1","0","0","1","0"
"21","IF","Danny Mendick","25","16","40","39","6","12","0","0","2","4","0","0","1","11",".308",".325",".462",".787","107","18","1","0","0","0","0"
"22","C","Seby Zavala","25","5","12","12","1","1","0","0","0","0","0","0","0","9",".083",".083",".083",".167","-55","1","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"23","P","Iván Nova","32","3","5","5","0","0","0","0","0","0","0","0","0","4",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"24","P","Reynaldo López","25","3","4","4","0","0","0","0","0","0","0","0","0","3",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"25","P","Lucas Giolito","24","2","4","4","0","1","0","0","0","2","0","0","0","3",".250",".250",".250",".500","35","1","0","0","0","0","0"
"26","P","Dylan Covey","27","2","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"27","P","Ross Detwiler","33","2","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"28","P","Jimmy Cordero","27","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","1","0","0"
"29","P","Carson Fulmer","25","1","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"30","P","Josh Osich*","30","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","1","0","0"
"31","P","Ervin Santana","36","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Ryan Burr","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Caleb Frare*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Carlos Rodón*","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Aaron Bummer*","25","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Héctor Santiago","31","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Alex Colomé","30","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Dylan Cease","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Manny Banuelos","28","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","José Ruiz","24","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Thyago Vieira","26","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Kelvin Herrera","29","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Nate Jones","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Evan Marshall","29","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Juan Minaya","28","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Odrisamer Despaigne","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Jace Fry*","25","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","27.7","161","6042","5529","708","1443","260","20","182","676","63","28","378","1549",".261",".314",".414",".728","93","2289","114","66","36","32","13"
"","","Rank in 15 AL teams","","","","11","13","5","13","13","13","","10","8","15","12","5","11","13","12","","13","","7","","14",""
"","","Non-Pitcher Totals","27.7","161","6022","5511","708","1442","260","20","182","674","63","28","378","1537",".262",".315",".415",".730","93","2288","114","66","34","32","13"
"","","Pitcher Totals","24.9","161","20","18","0","1","0","0","0","2","0","0","0","12",".056",".056",".056",".111","-70","1","0","0","2","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
