"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Tom Murphy","30","97","325","277","35","56","8","0","11","34","0","0","40","99",".202",".304",".350",".655","84","97","8","2","0","3","0"
"2","1B","Ty France","26","152","650","571","85","166","32","1","18","73","0","0","46","106",".291",".368",".445",".813","128","254","13","27","0","6","1"
"3","2B","Abraham Toro#","24","60","253","226","28","57","11","0","5","26","3","2","22","33",".252",".328",".367",".695","96","83","4","4","0","1","0"
"4","SS","J.P. Crawford*","26","160","687","619","89","169","37","0","9","54","3","6","58","114",".273",".338",".376",".715","102","233","10","5","1","4","1"
"5","3B","Kyle Seager*","33","159","670","603","73","128","29","1","35","101","3","1","59","161",".212",".285",".438",".723","100","264","7","4","0","4","2"
"6","LF","Jake Fraley*","26","78","265","214","27","45","7","0","9","36","10","2","46","71",".210",".352",".369",".721","104","79","3","2","1","2","1"
"7","CF","Jarred Kelenic*","21","93","377","337","41","61","13","1","14","43","6","4","36","106",".181",".265",".350",".615","72","118","5","3","0","1","0"
"8","RF","Mitch Haniger","30","157","691","620","110","157","23","2","39","100","1","0","54","169",".253",".318",".485",".804","122","301","12","9","0","8","2"
"9","DH","Luis Torrens","25","108","378","346","39","84","16","2","15","47","0","0","28","99",".243",".299",".431",".730","102","149","8","1","0","3","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Dylan Moore","28","126","377","332","42","60","11","2","12","43","21","5","40","111",".181",".276",".334",".610","71","111","6","4","0","1","0"
"11","UT","Jake Bauers*","25","72","202","182","20","40","4","0","2","13","6","0","18","51",".220",".297",".275",".572","63","50","1","2","0","0","0"
"12","CF","Taylor Trammell*","23","51","178","156","23","25","7","0","8","18","2","3","17","75",".160",".256",".359",".615","71","56","1","3","2","0","0"
"13","C","Cal Raleigh#","24","47","148","139","6","25","12","0","2","13","0","0","7","52",".180",".223",".309",".532","48","43","3","1","0","1","0"
"14","CF","Kyle Lewis","25","36","147","130","15","32","4","0","5","11","2","0","16","37",".246",".333",".392",".726","104","51","1","1","0","0","0"
"15","UT","José Marmolejos*","28","41","122","106","11","17","4","0","4","12","0","0","15","39",".160",".262",".311",".574","61","33","0","0","0","1","0"
"16","LF","Shed Long Jr.*","25","34","121","111","13","22","4","1","4","17","1","0","9","39",".198",".258",".360",".619","72","40","3","0","1","0","0"
"17","1B","Evan White","25","30","104","97","8","14","3","0","2","9","0","0","6","31",".144",".202",".237",".439","23","23","1","1","0","0","0"
"18","LF","Sam Haggerty#","27","35","94","86","15","16","3","0","2","5","5","1","6","28",".186",".247",".291",".538","51","25","1","1","1","0","0"
"19","UT","Donovan Walton*","27","24","69","63","6","13","2","1","2","7","1","0","4","15",".206",".254",".365",".619","72","23","1","0","2","0","0"
"20","C","José Godoy*","26","16","40","37","2","6","1","0","0","3","0","0","3","14",".162",".225",".189",".414","19","7","2","0","0","0","0"
"21","IF","Jack Mayfield","30","11","35","34","2","6","1","0","0","3","0","0","1","10",".176",".200",".206",".406","15","7","2","0","0","0","0"
"22","DH","Jacob Nottingham","26","10","31","26","3","3","0","0","1","2","0","0","2","12",".115",".226",".231",".457","30","6","0","2","0","1","0"
"23","CI","Eric Campbell","34","4","12","11","1","3","0","0","0","0","0","0","1","1",".273",".333",".273",".606","75","3","0","0","0","0","0"
"24","OF","Dillon Thomas*","28","4","9","9","2","1","0","0","0","2","0","0","0","7",".111",".111",".111",".222","-37","1","0","0","0","0","0"
"25","LF","Braden Bishop","27","8","5","4","1","1","0","0","0","0","0","0","0","2",".250",".250",".250",".500","42","1","0","0","1","0","0"
"26","","Kevin Padlo","24","1","1","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"27","P","Marco Gonzales*","29","2","4","4","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"28","P","Chris Flexen","26","2","3","3","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"29","P","Tyler Anderson*","31","1","3","2","0","0","0","0","0","0","0","0","1","2",".000",".333",".000",".333","8","0","0","0","0","0","0"
"30","P","Justin Dunn","25","2","3","3","0","1","1","0","0","1","0","0","0","2",".333",".333",".667","1.000","172","2","0","0","0","0","0"
"31","P","Yusei Kikuchi*","30","1","2","2","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"32","P","Justus Sheffield*","25","2","2","2","0","1","0","0","0","0","0","0","0","1",".500",".500",".500","1.000","184","1","0","0","0","0","0"
"33","P","Darren McCaughan","25","1","2","2","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"34","P","Keynan Middleton","27","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Kendall Graveman","30","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Aaron Fletcher*","25","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Diego Castillo","27","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Will Vest","26","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Anthony Misiewicz","26","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Erik Swanson","27","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Sean Doolittle*","34","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Paul Sewald","31","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Daniel Zamora*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Ryan Weber","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Héctor Santiago","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Drew Steckenrider","30","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Yohan Ramírez","26","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Andrés Muñoz","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Matt Andriese","31","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Joe Smith","37","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","James Paxton*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Robert Dugger","25","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Casey Sadler","30","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Logan Gilbert","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Wyatt Mills","26","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Ljay Newsome","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"57","P","Rafael Montero","30","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"58","P","JT Chargois#","30","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"59","P","Nick Margevicius*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"60","P","Domingo Tapia","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"61","P","Vinny Nittoli","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"62","P","Brady Lail","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
