"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Danny Jansen","25","43","147","120","18","22","3","0","6","20","0","0","21","31",".183",".313",".358",".671","85","43","1","2","3","1","0"
"2","1B","Vladimir Guerrero Jr.","21","60","243","221","34","58","13","2","9","33","1","0","20","38",".262",".329",".462",".791","115","102","6","2","0","0","1"
"3","2B","Cavan Biggio*","25","59","265","220","41","55","16","0","8","28","6","0","41","61",".250",".375",".432",".807","122","95","2","3","0","0","0"
"4","SS","Bo Bichette","22","29","128","123","18","37","9","1","5","23","4","1","5","27",".301",".328",".512",".840","127","63","2","0","0","0","1"
"5","3B","Travis Shaw*","30","50","180","163","17","39","10","0","6","17","0","0","16","50",".239",".306",".411",".717","95","67","4","0","0","1","0"
"6","LF","Lourdes Gurriel Jr.","26","57","224","208","28","64","14","0","11","33","3","1","14","48",".308",".348",".534",".882","138","111","7","0","0","2","0"
"7","CF","Randal Grichuk","28","55","231","216","38","59","9","0","12","35","1","1","13","49",".273",".312",".481",".793","114","104","5","0","0","2","1"
"8","RF","Teoscar Hernández","27","50","207","190","33","55","7","0","16","34","6","1","14","63",".289",".340",".579",".919","146","110","4","1","0","1","0"
"9","DH","Rowdy Tellez*","25","35","127","113","20","32","5","0","8","23","0","1","11","20",".283",".346",".540",".886","139","61","1","1","0","2","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","IF","Joe Panik*","29","41","141","120","18","27","6","0","1","7","0","0","20","27",".225",".340",".300",".640","79","36","4","1","0","0","0"
"11","MI","Jonathan Villar#","29","22","79","69","3","13","1","0","0","6","7","0","9","22",".188",".278",".203",".481","36","14","0","0","0","1","0"
"12","SS","Santiago Espinal","25","26","66","60","10","16","4","0","0","6","1","0","4","16",".267",".308",".333",".641","77","20","1","0","1","1","0"
"13","IF","Brandon Drury","27","21","49","46","3","7","1","0","0","1","0","0","2","9",".152",".184",".174",".358","0","8","0","0","0","1","0"
"14","C","Reese McGuire*","25","19","45","41","2","3","0","0","1","1","0","0","0","11",".073",".073",".146",".220","-42","6","1","0","4","0","0"
"15","OF","Derek Fisher*","26","16","39","31","5","7","2","1","1","7","0","1","7","11",".226",".359",".452",".811","122","14","0","0","0","1","0"
"16","OF","Jonathan Davis","28","13","34","27","4","7","2","0","1","6","1","0","3","11",".259",".364",".444",".808","121","12","1","2","0","1","0"
