"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Gary Sánchez","27","49","178","156","19","23","4","0","10","24","0","0","18","64",".147",".253",".365",".618","70","57","6","4","0","0","0"
"2","1B","Luke Voit","29","56","234","213","41","59","5","0","22","52","0","0","17","54",".277",".338",".610",".948","157","130","4","3","0","1","0"
"3","2B","DJ LeMahieu","31","50","216","195","41","71","10","2","10","27","3","0","18","21",".364",".421",".590","1.011","178","115","3","2","0","1","0"
"4","SS","Gleyber Torres","23","42","160","136","17","33","8","0","3","16","1","0","22","28",".243",".356",".368",".724","103","50","5","2","0","0","0"
"5","3B","Gio Urshela","28","43","174","151","24","45","11","0","6","30","1","0","18","25",".298",".368",".490",".858","137","74","6","1","0","4","0"
"6","LF","Brett Gardner*","36","49","158","130","20","29","5","1","5","15","3","3","26","35",".223",".354",".392",".747","109","51","0","1","0","1","0"
"7","CF","Aaron Hicks#","30","54","211","169","28","38","10","2","6","21","4","1","41","38",".225",".379",".414",".793","122","70","4","1","0","0","1"
"8","RF","Clint Frazier","25","39","160","131","24","35","6","1","8","26","3","0","25","44",".267",".394",".511",".905","150","67","5","3","0","1","0"
"9","DH","Giancarlo Stanton","30","23","94","76","12","19","7","0","4","11","1","1","15","27",".250",".387",".500",".887","145","38","4","2","0","0","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","RF","Aaron Judge","28","28","114","101","23","26","3","0","9","22","0","1","10","32",".257",".336",".554",".891","143","56","5","2","0","0","0"
"11","OF","Mike Tauchman*","29","43","111","95","18","23","6","0","0","14","6","0","14","26",".242",".342",".305",".648","84","29","3","1","0","1","3"
"12","MI","Tyler Wade*","25","52","105","88","19","15","3","0","3","10","4","1","12","22",".170",".288",".307",".595","67","27","1","3","1","1","0"
"13","1B","Mike Ford*","27","29","84","74","5","10","4","0","2","11","0","0","7","16",".135",".226",".270",".496","38","20","4","2","0","1","0"
"14","UT","Miguel Andújar","25","21","65","62","5","15","2","1","1","5","0","0","3","9",".242",".277",".355",".632","75","22","1","0","0","0","0"
"15","IF","Thairo Estrada","24","26","52","48","8","8","0","0","1","3","1","0","1","19",".167",".231",".229",".460","29","11","0","3","0","0","0"
"16","C","Kyle Higashioka","30","16","48","48","7","12","1","0","4","10","0","0","0","11",".250",".250",".521",".771","107","25","0","0","0","0","0"
"17","UT","Erik Kratz","40","16","30","28","2","9","2","0","0","4","0","0","2","6",".321",".367",".393",".760","113","11","0","0","0","0","0"
"18","SS","Jordy Mercer","33","6","13","11","1","2","0","0","0","0","0","0","2","1",".182",".308",".182",".490","42","2","0","0","0","0","0"
"19","CF","Estevan Florial*","22","1","3","3","0","1","0","0","0","0","0","0","0","2",".333",".333",".333",".667","87","1","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"20","P","David Hale","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"21","P","Jordan Montgomery*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"22","P","Michael King","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Zack Britton*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Gerrit Cole","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Luis Cessa","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Tommy Kahnle","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"27","P","Aroldis Chapman*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"28","P","Luis Avilán*","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Albert Abreu","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Masahiro Tanaka","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Tyler Lyons*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Miguel Yajure","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Ben Heller","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Jonathan Loáisiga","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Jonathan Holder","27","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","James Paxton*","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Brooks Kriske","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Deivi García","21","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Clarke Schmidt","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Nick Nelson","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Chad Green*","29","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","J.A. Happ*","37","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Adam Ottavino#","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","28.5","60","2210","1915","315","473","87","7","94","301","27","7","251","480",".247",".342",".447",".789","118","856","51","30","1","11","5"
"","","Rank in 15 AL teams","","","","13","1","8","12","7","2","","7","4","1","2","6","1","2","1","","6","","2","","12",""
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
