"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Ramón Hernández","30","144","560","501","66","138","29","2","23","91","1","0","43","79",".275",".343",".479",".822","111","240","13","11","0","5","2"
"2","1B","Kevin Millar","34","132","503","430","64","117","26","0","15","64","1","1","59","74",".272",".374",".437",".811","111","188","14","12","0","2","3"
"3","2B","Brian Roberts#","28","138","630","563","85","161","34","3","10","55","36","7","55","66",".286",".347",".410",".757","96","231","16","0","6","5","4"
"4","SS","Miguel Tejada","32","162","709","648","99","214","37","0","24","100","6","2","46","79",".330",".379",".498",".878","126","323","28","9","0","6","10"
"5","3B","Melvin Mora","34","155","705","624","96","171","25","0","16","83","11","1","54","99",".274",".342",".391",".733","91","244","9","14","6","7","1"
"6","LF","Jeff Conine","40","114","432","389","43","103","20","3","9","49","3","2","35","53",".265",".325",".401",".726","88","156","12","2","1","5","2"
"7","CF","Corey Patterson*","26","135","499","463","75","128","19","5","16","53","45","9","21","94",".276",".314",".443",".757","94","205","0","5","8","1","5"
"8","RF","Nick Markakis*","22","147","542","491","72","143","25","2","16","62","2","0","43","72",".291",".351",".448",".799","106","220","15","3","3","2","3"
"9","DH","Javy López","35","76","299","279","30","74","15","1","8","31","0","0","18","60",".265",".314",".412",".727","87","115","5","2","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","DH","Jay Gibbons*","29","90","378","343","34","95","23","0","13","46","0","0","32","48",".277",".341",".458",".799","106","157","12","2","0","1","2"
"11","LF","Brandon Fahey*","25","91","286","251","36","59","8","2","2","23","3","3","23","48",".235",".307",".307",".614","61","77","2","3","9","0","0"
"12","OF","David Newhan*","32","39","143","131","14","33","4","0","4","18","4","2","7","22",".252",".294",".374",".668","73","49","4","2","0","3","1"
"13","IF","Chris Gomez","35","55","142","132","14","45","7","0","2","17","1","2","7","11",".341",".387",".439",".827","115","58","7","3","0","0","1"
"14","OF","Luis Matos","27","55","134","121","14","25","7","1","2","5","7","0","10","21",".207",".278",".331",".609","58","40","3","2","1","0","0"
"15","UT","Fernando Tatís","31","28","64","56","7","14","6","1","2","8","0","0","6","17",".250",".313",".500",".813","107","28","2","0","0","2","1"
"16","LF","Jeff Fiorentino*","23","19","50","39","8","10","2","0","0","7","1","0","7","3",".256",".375",".308",".683","81","12","1","1","2","1","0"
"17","OF","Luis Terrero","26","27","42","40","4","8","1","0","1","6","0","3","1","7",".200",".238",".300",".538","39","12","0","1","0","0","0"
"18","C","Raúl Chávez","33","16","29","28","1","5","0","0","0","0","0","0","1","4",".179",".207",".179",".385","2","5","0","0","0","0","0"
"19","UT","Eddie Rogers","27","17","26","25","1","5","0","0","0","2","0","0","0","3",".200",".192",".200",".392","3","5","0","0","0","1","0"
"20","C","Chris Widger","35","9","20","17","0","2","0","0","0","2","0","0","2","4",".118",".211",".118",".328","-11","2","1","0","1","0","0"
"21","C","Danny Ardoin","31","5","15","13","2","1","0","0","0","1","0","0","1","6",".077",".200",".077",".277","-23","1","1","1","0","0","0"
"22","DH","Howie Clark*","32","7","10","7","1","1","0","0","0","0","0","0","2","2",".143",".333",".143",".476","31","1","0","0","1","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"23","P","Kris Benson","31","3","9","9","1","1","0","0","1","2","0","0","0","3",".111",".111",".444",".556","35","4","0","0","0","0","0"
"24","P","Russ Ortiz","32","1","3","2","1","2","0","0","0","2","0","0","1","0","1.000","1.000","1.000","2.000","425","2","0","0","0","0","0"
"25","P","Rodrigo López","30","1","3","2","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"26","P","Daniel Cabrera","25","1","2","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"27","P","Adam Loewen*","22","1","2","2","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"28","P","Érik Bédard*","27","1","2","2","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"29","P","Bruce Chen*","29","2","1","1","0","1","0","0","0","0","0","0","0","0","1.000","1.000","1.000","2.000","424","1","0","0","0","0","0"
"30","P","Eddy Rodriguez","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Jim Johnson","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","John Halama*","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Kurt Birkins*","25","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Chris Ray","24","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Winston Abreu","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Chris Britton","23","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Jim Brower","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Eric DuBose*","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Tim Byrdak*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Hayden Penn","21","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Brian Burres*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Todd Williams","35","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Jim Hoey","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Julio Mañón*","33","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","LaTroy Hawkins","33","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Sendy Rleal","26","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","30.5","162","6240","5610","768","1556","288","20","164","727","121","32","474","878",".277",".339",".424",".763","97","2376","145","73","40","41","35"
"","","Rank in 14 AL teams","","","","8","10","7","10","12","11","","4","5","10","2","7","8","10","9","","11","","1","","12",""
"","","Non-Pitcher Totals","30.6","162","6218","5591","766","1552","288","20","163","723","121","32","473","872",".278",".340",".424",".763","97","2369","145","73","38","41","35"
"","","Pitcher Totals","26.4","162","22","19","2","4","0","0","1","4","0","0","1","6",".211",".250",".368",".618","58","7","0","0","2","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
