"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Jose Trevino","28","89","302","285","23","68","14","0","5","30","1","1","12","57",".239",".267",".340",".607","66","97","13","0","2","3","1"
"2","1B","Nathaniel Lowe*","25","157","642","557","75","147","24","3","18","72","8","0","80","162",".264",".357",".415",".771","112","231","13","2","0","3","2"
"3","2B","Nick Solak","26","127","511","458","57","111","18","2","11","49","7","5","34","107",".242",".314",".362",".677","87","166","11","15","2","2","0"
"4","SS","Isiah Kiner-Falefa","26","158","677","635","74","172","25","3","8","53","20","5","28","90",".271",".312",".357",".670","85","227","11","11","1","2","2"
"5","3B","Brock Holt*","33","76","260","235","21","49","13","1","2","23","5","1","23","49",".209",".281",".298",".579","60","70","5","1","0","1","0"
"6","LF","Willie Calhoun*","26","75","284","260","26","65","10","3","6","25","0","2","21","34",".250",".310",".381",".691","89","99","6","2","0","1","0"
"7","CF","Adolis García","28","149","622","581","77","141","26","2","31","90","16","5","32","194",".243",".286",".454",".741","100","264","15","5","0","4","0"
"8","RF","Joey Gallo*","27","95","388","310","57","69","6","1","25","55","6","0","74","125",".223",".379",".490",".869","138","152","3","4","0","0","4"
"9","DH","Yohel Pozo","24","21","77","74","8","21","4","0","1","9","0","0","3","10",".284",".312",".378",".690","90","28","1","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","C","Jonah Heim#","26","82","285","265","22","52","13","0","10","32","3","1","15","58",".196",".239",".358",".598","62","95","8","1","1","3","0"
"11","2B","Andy Ibáñez","28","76","272","253","31","70","15","2","7","25","0","0","15","35",".277",".321",".435",".756","106","110","6","2","1","1","0"
"12","3B","Charlie Culberson","32","90","271","247","23","60","15","2","5","22","7","1","17","64",".243",".296",".381",".676","85","94","3","2","4","1","1"
"13","LF","David Dahl*","27","63","220","205","19","43","11","0","4","18","2","1","10","59",".210",".247",".322",".569","55","66","3","1","1","3","0"
"14","OF","Eli White","27","64","220","198","26","35","6","1","6","15","4","3","18","66",".177",".259",".308",".567","56","61","2","4","0","0","0"
"15","OF","DJ Peters","25","52","206","197","24","39","7","1","12","34","2","0","4","68",".198",".218",".426",".645","72","84","4","2","0","3","0"
"16","CF","Leody Taveras#","22","49","185","174","14","28","6","2","3","9","10","1","9","60",".161",".207",".270",".477","30","47","3","1","1","0","0"
"17","3B","Yonny Hernández#","23","43","166","143","15","31","5","0","0","6","11","2","17","32",".217",".315",".252",".567","60","36","2","4","1","1","0"
"18","LF","Jason Martin*","25","58","154","144","14","30","3","0","6","17","3","1","8","41",".208",".248",".354",".603","64","51","1","0","1","1","0"
"19","DH","Khris Davis","33","22","61","51","8","8","1","1","2","5","0","0","8","16",".157",".262",".333",".596","63","17","2","0","0","2","0"
"20","DH","Curtis Terry","24","13","48","45","3","4","2","0","0","1","0","0","2","15",".089",".146",".133",".279","-22","6","0","1","0","0","0"
"21","C","John Hicks","31","10","31","31","6","8","1","0","4","7","0","0","0","8",".258",".258",".677",".935","144","21","1","0","0","0","0"
"22","UT","Ronald Guzmán*","26","7","17","16","1","1","0","0","1","1","0","0","1","6",".063",".118",".250",".368","-3","4","0","0","0","0","0"
"23","3B","Anderson Tejeda#","23","5","17","16","1","1","0","0","0","0","1","0","1","10",".063",".118",".063",".180","-48","1","0","0","0","0","0"
"24","3B","Ryan Dorow","25","3","7","6","0","0","0","0","0","0","0","0","1","3",".000",".143",".000",".143","-55","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"25","P","Jordan Lyles","30","3","6","6","0","0","0","0","0","0","0","0","0","5",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"26","P","Dane Dunning","26","2","4","3","0","1","0","0","0","0","0","0","0","1",".333",".333",".333",".667","85","1","0","0","1","0","0"
"27","P","Kolby Allard*","23","1","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"28","P","Kyle Gibson","33","1","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"29","P","Mike Foltynewicz","29","2","2","2","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"30","P","Kohei Arihara","28","1","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"31","P","John King*","26","3","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"32","P","Josh Sborz","27","5","1","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"33","P","Spencer Howard","24","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Kyle Cody","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Glenn Otto","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Demarcus Evans","24","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Brett Martin*","26","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Dennis Santana","25","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Jharel Cotton","29","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Wes Benjamin","27","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Matt Bush","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Taylor Hearn*","26","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Jimmy Herget","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Hunter Wood","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Drew Anderson","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Ian Kennedy","36","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Brett de Geus","23","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Joely Rodríguez*","29","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Spencer Patton","33","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Nicklaus Snyder","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Hyeon-jong Yang*","33","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Jake Latz","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Joe Barlow","25","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","A.J. Alexy","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","26.9","162","5943","5405","625","1254","225","24","167","598","106","29","433","1381",".232",".294",".375",".670","83","2028","113","58","16","31","10"
"","","Rank in 15 AL teams","","","","9","15","14","14","4","14","","3","13","14","5","14","15","15","15","","15","","12","","13",""
"","","Non-Pitcher Totals","26.9","162","5923","5386","625","1253","225","24","167","598","106","29","433","1369",".233",".295",".376",".672","84","2027","113","58","15","31","10"
"","","Pitcher Totals","24.6","162","20","19","0","1","0","0","0","0","0","0","0","12",".053",".053",".053",".105","-71","1","0","0","1","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
