"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Pedro Severino","27","113","419","379","32","94","18","0","11","46","0","0","34","109",".248",".308",".383",".690","88","145","9","1","0","5","1"
"2","1B","Ryan Mountcastle","24","144","586","534","77","136","23","1","33","89","4","3","41","161",".255",".309",".487",".796","114","260","12","4","0","7","2"
"3","2B","Pat Valaika","28","90","281","259","17","52","8","0","5","25","1","1","16","76",".201",".250",".290",".540","48","75","4","2","1","3","0"
"4","SS","Freddy Galvis#","31","72","274","249","36","62","12","1","9","26","1","0","18","58",".249",".306",".414",".720","95","103","5","3","2","1","1"
"5","3B","Maikel Franco","28","104","403","377","31","79","22","0","11","47","0","0","20","67",".210",".253",".355",".609","65","134","12","3","0","3","0"
"6","LF","Austin Hays","25","131","529","488","73","125","26","4","22","71","4","3","28","107",".256",".308",".461",".769","107","225","9","9","3","1","0"
"7","CF","Cedric Mullins*","26","159","675","602","91","175","37","5","30","59","30","8","59","125",".291",".360",".518",".878","137","312","2","8","1","4","3"
"8","RF","Anthony Santander#","26","110","438","406","54","98","24","0","18","50","1","1","23","101",".241",".286",".433",".720","94","176","11","4","1","4","0"
"9","DH","Trey Mancini","29","147","616","556","77","142","33","1","21","71","0","0","51","143",".255",".326",".432",".758","106","240","19","8","0","1","4"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","DJ Stewart*","27","100","318","270","39","55","10","0","12","33","0","0","44","89",".204",".324",".374",".698","91","101","3","4","0","0","1"
"11","MI","Ramón Urías","27","85","296","262","33","73","14","0","7","38","1","2","28","76",".279",".361",".412",".774","112","108","3","6","0","0","0"
"12","LF","Ryan McKenna","24","90","197","169","20","31","6","1","2","14","1","0","24","74",".183",".292",".266",".559","56","45","1","2","2","0","0"
"13","3B","Kelvin Gutiérrez","26","47","153","137","14","34","4","1","2","12","0","0","13","45",".248",".327",".336",".663","83","46","1","3","0","0","0"
"14","C","Austin Wynns","30","45","139","130","14","24","4","0","4","14","1","0","8","31",".185",".232",".308",".540","47","40","6","0","1","0","0"
"15","MI","Jorge Mateo","26","32","116","107","9","30","7","1","2","8","5","3","7","28",".280",".328",".421",".748","104","45","0","1","0","1","0"
"16","SS","Richie Martin","26","37","105","98","9","23","2","0","1","8","0","2","4","28",".235",".269",".286",".555","53","28","1","1","1","1","0"
"17","2B","Rio Ruiz*","27","32","101","90","10","15","3","0","3","6","2","0","9","29",".167",".250",".300",".550","51","27","3","1","1","0","0"
"18","2B","Stevie Wilkerson#","29","30","76","72","5","12","3","0","0","2","2","0","3","30",".167",".211",".208",".419","16","15","0","1","0","0","0"
"19","C","Chance Sisco*","26","23","73","65","4","10","2","0","0","3","0","0","6","18",".154",".247",".185",".431","22","12","0","2","0","0","0"
"20","IF","Domingo Leyba#","25","21","72","65","6","10","1","0","1","4","0","0","6","16",".154",".236",".215",".451","26","14","3","1","0","0","0"
"21","2B","Jahmai Jones","23","26","72","67","5","10","3","0","0","3","1","0","4","26",".149",".208",".194",".402","12","13","1","1","0","0","0"
"22","UT","Tyler Nevin","24","6","18","14","3","4","2","0","1","3","0","0","4","5",".286",".444",".643","1.087","194","9","0","0","0","0","0"
"23","C","Nick Ciuffo*","26","2","6","5","0","1","1","0","0","0","0","0","1","1",".200",".333",".400",".733","101","2","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"24","P","Matt Harvey","32","3","6","5","0","0","0","0","0","0","0","0","0","3",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"25","P","John Means*","28","2","5","5","0","1","1","0","0","0","0","0","0","2",".200",".200",".400",".600","59","2","0","0","0","0","0"
"26","P","Bruce Zimmermann*","26","2","4","4","0","0","0","0","0","0","0","0","0","3",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"27","P","Keegan Akin*","26","2","2","2","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"28","P","Jorge López","28","1","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"29","P","Thomas Eshelman","27","2","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"30","P","Konner Wade*","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Manny Barreda","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Jay Flaa","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Eric Hanhold","27","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Wade LeBlanc*","36","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Tanner Scott","26","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Zack Burdi","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Mac Sceroler","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Isaac Mattson","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Fernando Abad*","35","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Alex Wells*","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","César Valdez","36","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Travis Lakins Sr.","27","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Dean Kremer","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Dillon Tate","27","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Paul Fry*","28","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Zac Lowther*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Brooks Kriske","27","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Spenser Watkins","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Hunter Harvey","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Conner Greene","26","22","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Tyler Wells","26","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Dusten Knight","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Shawn Armstrong","30","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Mickey Jannis","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Marcos Diplán","24","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Mike Baumann","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"57","P","Brandon Waddell*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
