"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Elías Díaz","31","105","381","351","29","80","18","2","9","51","0","1","25","82",".228",".281",".368",".648","73","129","8","2","0","3","0"
"2","1B","C.J. Cron","32","150","632","575","79","148","28","3","29","102","0","0","43","164",".257",".315",".468",".783","108","269","16","8","0","5","6"
"3","2B","Brendan Rodgers","25","137","581","527","72","140","30","3","13","63","0","0","46","101",".266",".325",".408",".733","97","215","25","3","0","5","0"
"4","SS","Jose Iglesias","32","118","467","439","48","128","30","0","3","47","2","3","17","56",".292",".328",".380",".708","91","167","11","8","0","3","0"
"5","3B","Ryan McMahon*","27","153","597","529","67","130","23","3","20","67","7","3","60","158",".246",".327",".414",".741","98","219","7","5","0","3","0"
"6","LF","Sam Hilliard*","28","70","200","174","26","32","6","1","2","14","5","1","23","57",".184",".280",".264",".544","48","46","2","1","0","2","0"
"7","CF","Yonathan Daza","28","113","408","372","56","112","21","2","2","34","0","3","26","58",".301",".349",".384",".733","98","143","12","4","1","5","0"
"8","RF","Randal Grichuk","30","140","538","506","60","131","21","3","19","73","4","0","24","127",".259",".299",".425",".724","93","215","12","6","0","2","0"
"9","DH","Charlie Blackmon*","35","135","577","530","60","140","22","6","16","78","4","1","32","109",".264",".314",".419",".733","96","222","10","8","4","3","4"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Connor Joe","29","111","467","404","56","96","20","4","7","28","6","2","55","97",".238",".338",".359",".697","89","145","8","7","0","1","0"
"11","UT","Garrett Hampson","27","90","226","199","29","42","7","3","2","15","12","2","21","63",".211",".287",".307",".594","61","61","3","1","3","2","0"
"12","C","Brian Serven","27","62","205","187","19","38","4","1","6","16","0","0","13","44",".203",".261",".332",".593","59","62","7","2","2","1","0"
"13","CI","Elehuris Montero","23","53","185","176","21","41","15","1","6","20","0","0","8","60",".233",".270",".432",".702","85","76","4","1","0","0","0"
"14","LF","Kris Bryant","30","42","181","160","28","49","12","0","5","14","0","0","17","27",".306",".376",".475",".851","128","76","7","2","0","2","0"
"15","MI","Alan Trejo","26","35","125","118","15","32","6","0","4","17","1","2","5","31",".271",".312",".424",".736","96","50","3","2","0","0","0"
"16","UT","Michael Toglia#","23","31","120","111","10","24","8","2","2","12","1","1","9","44",".216",".275",".378",".653","74","42","2","0","0","0","0"
"17","LF","Sean Bouchard","26","27","97","74","9","22","6","0","3","11","0","0","21","25",".297",".454",".500",".954","158","37","1","1","0","1","0"
"18","OF","Wynton Bernard","31","12","42","42","9","12","1","0","0","3","3","1","0","8",".286",".286",".310",".595","61","13","1","0","0","0","0"
"19","C","Dom Nuñez*","27","14","41","33","3","4","1","0","0","2","0","0","6","10",".121",".244",".152",".395","10","5","0","0","0","2","0"
"20","SS","Ezequiel Tovar","20","9","35","33","2","7","1","0","1","2","0","0","2","9",".212",".257",".333",".590","58","11","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"21","P","Antonio Senzatela","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"22","P","Lucas Gilbreath*","26","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Tyler Kinley","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Gavin Hollowell","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Noah Davis","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Austin Gomber*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
