"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Salvador Pérez","32","114","473","445","48","113","23","1","23","76","0","0","18","109",".254",".292",".465",".757","110","207","9","7","0","3","2"
"2","1B","Carlos Santana#","36","52","212","176","17","38","10","0","4","21","0","0","36","28",".216",".349",".341",".690","97","60","1","0","0","0","1"
"3","2B","Nicky Lopez*","27","141","480","436","51","99","12","4","0","20","13","3","29","63",".227",".281",".273",".554","58","119","8","4","10","1","0"
"4","SS","Bobby Witt Jr.","22","150","632","591","82","150","31","6","20","80","30","7","30","135",".254",".294",".428",".722","102","253","12","6","0","5","2"
"5","3B","Emmanuel Rivera","26","63","211","198","24","47","8","3","6","22","0","0","11","46",".237",".284",".399",".683","91","79","7","2","0","0","0"
"6","LF","Andrew Benintendi*","27","93","390","347","40","111","14","2","3","39","4","2","39","52",".320",".387",".398",".785","124","138","6","1","0","3","0"
"7","CF","Michael A. Taylor","31","124","456","414","49","105","10","3","9","43","4","2","35","109",".254",".313",".357",".670","90","148","6","2","2","3","0"
"8","RF","Kyle Isbel*","25","106","278","256","32","54","10","4","5","28","9","6","16","75",".211",".264",".340",".603","70","87","5","3","1","2","0"
"9","DH","Vinnie Pasquantino*","24","72","298","258","25","76","10","0","10","26","1","0","35","34",".295",".383",".450",".832","135","116","5","3","0","2","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","MJ Melendez*","23","129","534","460","57","100","21","3","18","62","2","3","66","131",".217",".313",".393",".706","99","181","2","1","0","7","1"
"11","UT","Hunter Dozier","30","128","500","462","51","109","26","4","12","41","4","3","34","125",".236",".292",".387",".679","91","179","14","3","0","1","0"
"12","UT","Whit Merrifield","33","95","420","383","51","92","23","1","6","42","15","3","30","61",".240",".290",".352",".643","82","135","8","0","0","7","0"
"13","2B","Michael Massey*","24","52","194","173","16","42","9","1","4","17","3","0","9","46",".243",".307",".376",".683","93","65","1","8","2","2","0"
