"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Tony Wolters*","28","42","109","100","10","23","4","0","0","8","0","0","6","30",".230",".280",".270",".550","42","27","1","1","2","0","0"
"2","1B","Daniel Murphy*","35","40","132","123","10","29","3","0","3","16","0","0","7","21",".236",".275",".333",".608","55","41","3","0","0","1","2"
"3","2B","Ryan McMahon*","25","52","193","172","23","37","6","1","9","26","0","1","18","66",".215",".295",".419",".714","80","72","4","2","0","1","0"
"4","SS","Trevor Story","27","59","259","235","41","68","13","4","11","28","15","3","24","63",".289",".355",".519",".874","120","122","5","0","0","0","1"
"5","3B","Nolan Arenado","29","48","201","182","23","46","9","0","8","26","0","0","15","20",".253",".303",".434",".738","86","79","7","0","0","4","3"
"6","LF","Raimel Tapia*","26","51","206","184","26","59","8","2","1","17","8","2","14","38",".321",".369",".402",".772","98","74","3","2","1","3","0"
"7","CF","Kevin Pillar","31","24","97","91","14","28","5","1","2","13","4","1","5","18",".308",".351",".451",".801","103","41","0","1","0","0","1"
"8","RF","Charlie Blackmon*","33","59","247","221","31","67","12","1","6","42","2","1","19","44",".303",".356",".448",".804","104","99","4","2","0","5","4"
"9","DH","Matt Kemp","35","43","132","117","18","28","3","0","6","21","1","0","15","41",".239",".326",".419",".745","89","49","5","0","0","0","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Garrett Hampson","25","53","184","167","25","39","4","3","5","11","6","1","13","60",".234",".287",".383",".671","70","64","1","0","3","1","0"
"11","OF","Sam Hilliard*","26","36","114","105","13","22","2","2","6","10","3","0","9","42",".210",".272",".438",".710","77","46","0","0","0","0","0"
"12","1B","Joshua Fuentes","27","30","103","98","14","30","7","0","2","17","1","0","2","29",".306",".320",".439",".759","92","43","1","1","0","2","0"
"13","CF","David Dahl*","26","24","99","93","9","17","2","2","0","9","1","0","4","28",".183",".222",".247",".470","20","23","0","1","0","1","0"
"14","C","Elías Díaz","29","26","73","68","4","16","2","0","2","9","0","0","5","15",".235",".288",".353",".641","63","24","4","0","0","0","0"
"15","UT","Chris Owings","28","17","44","41","9","11","1","0","2","5","1","0","3","11",".268",".318",".439",".757","91","18","0","0","0","0","0"
"16","C","Drew Butera","36","28","43","39","4","6","2","0","0","4","0","0","2","11",".154",".190",".205",".396","2","8","3","0","1","1","0"
"17","2B","Brendan Rodgers","23","7","21","21","1","2","1","0","0","2","0","0","0","6",".095",".095",".143",".238","-40","3","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"18","P","Antonio Senzatela","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"19","P","Tyler Kinley","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"20","P","AJ Ramos","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"21","P","Ryan Castellani","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"22","P","James Pazos","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Joe Harvey","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Jesús Tinoco","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Antonio Santos","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Kyle Freeland*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"27","P","Jeff Hoffman","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"28","P","Carlos Estévez","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Jon Gray","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Tommy Doyle","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","José Mujica","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Ashton Goudeau","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
