"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Travis d'Arnaud","31","44","184","165","19","53","8","0","9","34","1","0","16","50",".321",".386",".533",".919","139","88","8","2","0","1","0"
"2","1B","Freddie Freeman*","30","60","262","214","51","73","23","1","13","53","2","0","45","37",".341",".462",".640","1.102","187","137","6","3","0","0","7"
"3","2B","Ozzie Albies#","23","29","124","118","21","32","5","0","6","19","3","1","5","30",".271",".306",".466",".773","100","55","0","1","0","0","0"
"4","SS","Dansby Swanson","26","60","264","237","49","65","15","0","10","35","5","0","22","71",".274",".345",".464",".809","111","110","0","4","0","1","0"
"5","3B","Austin Riley","23","51","206","188","24","45","7","1","8","27","0","0","16","49",".239",".301",".415",".716","86","78","5","1","0","1","1"
"6","LF","Adam Duvall","31","57","209","190","34","45","8","0","16","33","0","0","15","54",".237",".301",".532",".833","114","101","2","3","0","1","0"
"7","CF","Ender Inciarte*","29","46","131","116","17","22","2","1","1","10","4","1","12","25",".190",".262",".250",".512","36","29","0","0","1","2","0"
"8","RF","Nick Markakis*","36","37","141","130","15","33","15","0","1","15","0","1","10","23",".254",".312",".392",".704","85","51","5","1","0","0","0"
"9","DH","Marcell Ozuna","29","60","267","228","38","77","14","0","18","56","0","0","38","60",".338",".431",".636","1.067","177","145","3","0","0","1","3"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","Ronald Acuna Jr.","22","46","202","160","46","40","11","0","14","29","8","1","38","60",".250",".406",".581",".987","156","93","3","4","0","0","2"
"11","IF","Johan Camargo#","26","35","127","120","16","24","8","0","4","9","0","0","6","35",".200",".244",".367",".611","58","44","1","1","0","0","0"
"12","C","Tyler Flowers","34","22","80","69","5","15","6","0","1","5","0","0","8","34",".217",".325",".348",".673","78","24","1","3","0","0","0"
"13","IF","Adeiny Hechavarría","31","27","63","59","7","15","3","0","0","2","0","0","4","12",".254",".302",".305",".607","61","18","1","0","0","0","0"
"14","DH","Matt Adams*","31","16","51","49","4","9","2","0","2","9","0","0","2","18",".184",".216",".347",".563","45","17","3","0","0","0","0"
"15","C","William Contreras","22","4","10","10","0","4","1","0","0","1","0","0","0","4",".400",".400",".500",".900","136","5","0","0","0","0","0"
"16","C","Alex Jackson","24","5","7","7","0","2","1","0","0","0","0","0","0","4",".286",".286",".429",".714","85","3","1","0","0","0","0"
"17","IF","Charlie Culberson","31","9","7","7","2","1","1","0","0","1","0","0","0","4",".143",".143",".286",".429","9","2","0","0","0","0","0"
"18","LF","Cristian Pache","21","2","4","4","0","1","0","0","0","0","0","0","0","2",".250",".250",".250",".500","33","1","0","0","0","0","0"
"19","3B","Pablo Sandoval#","33","1","4","2","0","0","0","0","0","0","0","0","2","1",".000",".500",".000",".500","50","0","0","0","0","0","0"
"20","RF","Scott Schebler*","29","1","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"21","P","Patrick Weigel","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"22","P","Tucker Davidson*","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Michael Soroka","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Mark Melancon","35","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Max Fried*","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Sean Newcomb*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"27","P","Luke Jackson","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"28","P","Bryse Wilson","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Tyler Matzek*","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Jacob Webb","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Josh Tomlin","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","A.J. Minter*","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Chris Martin","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Mike Foltynewicz","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Will Smith","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Grant Dayton*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Touki Toussaint","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Kyle Wright","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Huascar Ynoa","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Robbie Erlin","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Chad Sobotka","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Shane Greene","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Ian Anderson","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Tommy Milone*","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Jhoulys Chacín","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Darren O'Day","37","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Cole Hamels*","36","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
