"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Martín Maldonado","34","125","426","373","40","64","10","1","12","36","0","0","47","127",".172",".272",".300",".573","58","112","9","5","0","1","1"
"2","1B","Yuli Gurriel","37","143","605","530","83","169","31","0","15","81","1","1","59","68",".319",".383",".462",".846","131","245","16","4","0","12","2"
"3","2B","José Altuve","31","146","678","601","117","167","32","1","31","83","5","3","66","91",".278",".350",".489",".839","127","294","9","4","1","6","3"
"4","SS","Carlos Correa","26","148","640","555","104","155","34","1","26","92","0","0","75","116",".279",".366",".485",".850","131","269","16","4","0","6","2"
"5","3B","Alex Bregman","27","91","400","348","54","94","17","0","12","55","1","0","44","53",".270",".355",".422",".777","113","147","13","4","0","4","4"
"6","LF","Michael Brantley*","34","121","508","469","68","146","29","3","8","47","1","0","33","53",".311",".362",".437",".799","119","205","11","5","0","1","1"
"7","CF","Myles Straw","26","98","370","325","44","85","13","1","2","34","17","5","38","71",".262",".339",".326",".665","85","106","7","2","1","4","0"
"8","RF","Kyle Tucker*","24","140","567","506","83","149","37","3","30","92","14","2","53","90",".294",".359",".557",".917","147","282","10","1","0","5","5"
"9","DH","Yordan Álvarez*","24","144","598","537","92","149","35","1","33","104","1","0","50","145",".277",".346",".531",".877","136","285","16","8","0","3","3"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","Chas McCormick","26","108","320","284","47","73","12","0","14","50","4","2","25","104",".257",".319",".447",".766","107","127","5","4","0","7","0"
"11","3B","Aledmys Díaz","30","84","319","294","28","76","19","0","8","45","0","1","16","62",".259",".317",".405",".721","97","119","7","9","0","0","3"
"12","C","Jason Castro*","34","66","179","149","22","35","7","0","8","21","0","0","25","54",".235",".356",".443",".799","118","66","4","3","2","0","1"
"13","CF","Jake Meyers","25","49","163","146","22","38","8","0","6","28","3","0","10","50",".260",".323",".438",".761","107","64","0","4","2","1","0"
"14","3B","Abraham Toro#","24","35","122","109","17","23","1","0","6","20","3","1","9","21",".211",".287",".385",".672","83","42","1","3","0","1","0"
"15","IF","Robel García#","28","46","117","106","8","16","3","0","1","8","0","0","8","42",".151",".216",".208",".423","18","22","2","1","1","1","0"
"16","UT","Taylor Jones","27","35","108","102","11","25","8","1","2","16","0","0","4","29",".245",".269",".402",".670","81","41","5","0","0","2","0"
"17","OF","José Siri","25","21","49","46","10","14","0","1","4","9","3","1","1","17",".304",".347",".609",".956","155","28","0","2","0","0","0"
"18","C","Garrett Stubbs*","28","18","38","34","2","6","2","0","0","3","0","0","2","7",".176",".222",".235",".458","26","8","0","0","2","0","0"
"19","IF","Marwin González#","32","14","36","34","5","6","0","0","3","8","0","0","1","8",".176",".222",".441",".663","76","15","3","1","0","0","0"
"20","IF","Jacob Wilson","30","6","14","13","2","2","1","1","0","1","0","0","1","2",".154",".214",".385",".599","60","5","1","0","0","0","0"
"21","2B","Alex De Goti","26","2","7","6","2","2","0","0","0","1","0","0","1","2",".333",".429",".333",".762","115","2","0","0","0","0","0"
"22","DH","Ronnie Dawson*","26","3","6","5","2","1","0","0","0","0","0","0","1","0",".200",".333",".200",".533","53","1","1","0","0","0","0"
