"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Keibert Ruiz#","23","112","433","394","33","99","22","0","7","36","6","1","30","50",".251",".313",".360",".673","94","142","9","6","1","2","0"
"2","1B","Josh Bell#","29","103","437","375","52","113","24","3","14","57","0","1","49","61",".301",".384",".493",".877","152","185","19","5","0","6","4"
"3","2B","César Hernández#","32","147","617","560","64","139","28","4","1","34","10","4","45","114",".248",".311",".318",".629","83","178","9","7","3","2","0"
"4","SS","Luis García Jr.*","22","93","377","360","29","99","23","2","7","45","3","4","11","84",".275",".295",".408",".704","101","147","6","1","1","4","1"
"5","3B","Maikel Franco","29","103","388","371","31","85","15","0","9","39","1","0","12","75",".229",".255",".342",".597","71","127","18","2","0","3","0"
"6","LF","Yadiel Hernández*","34","94","327","305","30","82","16","0","9","41","2","1","19","74",".269",".312",".410",".722","107","125","9","1","0","2","0"
"7","CF","Víctor Robles","25","132","407","366","42","82","10","2","6","33","15","4","17","104",".224",".273",".311",".584","69","114","3","9","11","4","0"
"8","RF","Juan Soto*","23","101","436","342","62","84","17","1","21","46","6","2","91","62",".246",".408",".485",".894","158","166","11","3","0","0","4"
"9","DH","Nelson Cruz","41","124","507","448","50","105","16","0","10","64","4","0","49","119",".234",".313",".337",".651","89","151","16","4","0","3","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","Lane Thomas","26","146","548","498","62","120","26","2","17","52","8","4","41","132",".241",".301",".404",".705","102","201","8","4","0","5","0"
"11","UT","Joey Meneses","30","56","240","222","33","72","14","0","13","34","1","0","15","52",".324",".367",".563",".930","164","125","13","1","0","2","2"
"12","DH","Luke Voit","31","53","224","202","17","46","4","0","9","21","0","0","16","69",".228",".295",".381",".676","94","77","4","4","0","2","0"
"13","3B","Ildemaro Vargas#","30","53","196","186","15","52","13","0","3","19","3","1","5","21",".280",".308",".398",".706","102","74","5","3","1","1","0"
"14","SS","CJ Abrams*","21","44","163","159","17","41","7","2","0","10","6","2","1","23",".258",".276",".327",".603","74","52","1","3","0","0","0"
"15","C","Riley Adams","26","48","155","142","14","25","4","0","5","10","0","1","12","46",".176",".245",".310",".555","59","44","2","1","0","0","0"
"16","SS","Alcides Escobar","35","40","131","124","12","27","4","2","0","8","1","1","5","32",".218",".260",".282",".542","57","35","1","2","0","0","0"
"17","LF","Alex Call","27","35","115","102","16","25","3","1","5","13","3","3","11","26",".245",".330",".441",".772","121","45","2","2","0","0","0"
"18","3B","Ehire Adrianza#","32","31","94","84","5","15","2","0","0","7","1","0","8","22",".179",".255",".202",".458","35","17","2","1","0","1","0"
"19","UT","Dee Strange-Gordon*","34","22","59","59","6","18","1","1","0","2","3","2","0","8",".305",".305",".356",".661","91","21","1","0","0","0","0"
"20","C","Tres Barrera","27","19","53","50","2","9","1","0","0","4","0","0","2","16",".180",".212",".200",".412","20","10","1","0","1","0","0"
"21","OF","Joshua Palacios*","26","29","49","47","8","10","2","0","0","2","1","0","1","15",".213",".245",".255",".500","45","12","0","1","0","0","0"
"22","IF","Lucius Fox#","24","10","28","25","2","2","0","0","0","2","1","0","1","9",".080",".115",".080",".195","-42","2","1","0","2","0","0"
"23","C","Israel Pineda","22","4","14","13","1","1","0","0","0","0","0","0","1","7",".077",".143",".077",".220","-34","1","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"24","P","Kyle Finnegan","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Paolo Espino","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Tanner Rainey","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"27","P","Joan Adon","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"28","P","Stephen Strasburg","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Tyler Clippard","37","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Aaron Sanchez","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Francisco Pérez#","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Mason Thompson","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Jake McGee*","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Andrés Machado","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Sean Doolittle*","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Cory Abbott","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
