"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Roberto Pérez","31","32","110","97","6","16","2","0","1","5","0","0","11","38",".165",".264",".216",".480","34","21","2","2","0","0","0"
"2","1B","Carlos Santana#","34","60","255","206","34","41","7","0","8","30","0","0","47","43",".199",".349",".350",".699","93","72","5","1","0","1","1"
"3","2B","César Hernández#","30","58","261","233","35","66","20","0","3","20","0","0","24","57",".283",".355",".408",".763","109","95","3","2","1","0","0"
"4","SS","Francisco Lindor#","26","60","266","236","30","61","13","0","8","27","6","2","24","41",".258",".335",".415",".750","104","98","8","4","0","2","2"
"5","3B","José Ramírez#","27","58","254","219","45","64","16","1","17","46","10","3","31","43",".292",".386",".607",".993","167","133","2","3","0","1","0"
"6","LF","Jordan Luplow","26","29","92","78","8","15","5","1","2","8","0","1","12","19",".192",".304",".359",".663","81","28","3","1","0","1","0"
"7","CF","Delino DeShields","27","37","120","107","10","27","3","2","0","7","3","2","9","29",".252",".310",".318",".628","73","34","0","0","4","0","0"
"8","RF","Tyler Naquin*","29","40","141","133","15","29","8","1","4","20","0","1","5","40",".218",".248",".383",".632","70","51","3","1","0","2","0"
"9","DH","Franmil Reyes","24","59","241","211","27","58","10","0","9","34","0","0","24","69",".275",".344",".450",".795","116","95","6","1","0","5","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","CF","Óscar Mercado","25","36","93","86","6","11","1","0","1","6","3","0","5","27",".128",".174",".174",".348","-4","15","0","0","1","1","0"
"11","OF","Domingo Santana","27","24","84","70","6","11","3","0","2","12","0","0","13","25",".157",".298",".286",".583","62","20","2","1","0","0","0"
"12","C","Sandy León#","31","25","81","66","4","9","1","0","2","4","0","0","14","21",".136",".296",".242",".539","51","16","2","1","0","0","0"
"13","LF","Josh Naylor*","23","22","66","61","9","14","3","0","0","2","0","0","4","8",".230",".277",".279",".556","54","17","0","0","0","0","0"
"14","OF","Bradley Zimmer*","27","20","50","37","3","6","0","0","1","3","2","1","7","14",".162",".360",".243",".603","71","9","2","5","0","1","0"
"15","UT","Mike Freeman*","32","24","43","38","5","9","3","0","0","3","0","0","3","11",".237",".302",".316",".618","70","12","0","1","0","1","0"
"16","OF","Greg Allen#","27","15","28","25","3","4","1","0","1","4","1","0","1","9",".160",".214",".320",".534","44","8","0","1","0","1","0"
"17","C","Beau Taylor*","30","7","24","21","1","1","0","0","0","2","0","0","2","9",".048",".130",".048",".178","-48","1","0","0","1","0","0"
"18","IF","Yu Chang","24","10","13","11","1","2","0","0","0","1","0","0","2","4",".182",".308",".182",".490","40","2","2","0","0","0","0"
"19","OF","Daniel Johnson*","24","5","13","12","0","1","0","0","0","0","0","0","1","5",".083",".154",".083",".237","-32","1","0","0","0","0","1"
"20","C","Austin Hedges","27","6","12","12","0","1","0","0","0","0","0","0","0","5",".083",".083",".083",".167","-54","1","0","0","0","0","0"
"21","3B","Christian Arroyo","25","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"22","P","Logan Allen","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Triston McKenzie","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Carlos Carrasco","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Dominic Leone","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
