"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Robinson Chirinos","33","88","309","263","46","67","13","1","17","38","1","0","34","79",".255",".360",".506",".866","120","133","5","10","1","1","0"
"2","1B","Mike Napoli","35","124","485","425","60","82","11","1","29","66","1","2","49","163",".193",".285",".428",".713","80","182","11","7","0","3","3"
"3","2B","Rougned Odor*","23","162","651","607","79","124","21","3","30","75","15","6","32","162",".204",".252",".397",".649","63","241","13","8","0","4","5"
"4","SS","Elvis Andrus","28","158","689","643","100","191","44","4","20","88","25","10","38","101",".297",".337",".471",".808","105","303","18","3","1","4","0"
"5","3B","Joey Gallo*","23","145","532","449","85","94","18","3","41","80","7","2","75","196",".209",".333",".537",".869","118","241","3","8","0","0","1"
"6","LF","Delino DeShields","24","120","440","376","75","101","15","2","6","22","29","8","44","109",".269",".347",".367",".714","85","138","2","3","13","4","0"
"7","CF","Carlos Gómez","31","105","426","368","51","94","23","1","17","51","13","5","31","127",".255",".340",".462",".802","104","170","3","19","3","5","0"
"8","RF","Nomar Mazara*","22","148","616","554","64","140","30","2","20","101","2","2","55","127",".253",".323",".422",".745","90","234","12","4","0","3","6"
"9","DH","Shin-Soo Choo*","34","149","636","544","96","142","20","1","22","78","12","3","77","134",".261",".357",".423",".780","100","230","18","7","3","5","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","3B","Adrián Beltré","38","94","389","340","47","106","22","1","17","71","1","0","39","52",".312",".383",".532",".915","132","181","7","4","0","6","2"
"11","C","Jonathan Lucroy","31","77","306","281","27","68","15","0","4","27","1","0","19","32",".242",".297",".338",".635","64","95","10","4","0","2","0"
"12","UT","Ryan Rua","27","63","144","129","17","28","6","0","3","12","2","2","14","52",".217",".294",".333",".627","61","43","3","0","1","0","0"
"13","UT","Drew Robinson*","25","48","121","107","11","24","5","0","6","13","0","2","14","42",".224",".314",".439",".753","91","47","2","0","0","0","0"
"14","CF","Jared Hoying*","28","36","77","72","13","16","3","0","1","7","3","0","4","23",".222",".260",".306",".565","45","22","0","0","0","1","0"
"15","UT","Jurickson Profar#","24","22","70","58","8","10","2","0","0","5","1","1","9","14",".172",".294",".207",".501","33","12","0","1","2","0","0"
"16","C","Brett Nicholas*","28","21","65","63","7","15","4","0","2","11","0","0","2","13",".238",".262",".397",".658","66","25","2","0","0","0","0"
"17","IF","Pete Kozma","29","28","41","36","4","4","0","0","1","2","0","1","2","18",".111",".200",".194",".394","3","7","0","2","1","0","0"
"18","CI","Will Middlebrooks","28","22","39","38","5","8","2","2","0","3","0","0","1","14",".211",".231",".368",".599","51","14","0","0","0","0","0"
"19","LF","Willie Calhoun*","22","13","37","34","3","9","0","0","1","4","0","0","2","7",".265",".324",".353",".677","75","12","0","1","0","0","0"
"20","C","A.J. Jiménez","27","7","13","12","0","1","0","0","0","0","0","0","0","7",".083",".083",".083",".167","-57","1","1","0","1","0","0"
"21","IF","Phil Gosselin","28","12","8","8","0","1","1","0","0","0","0","0","0","3",".125",".125",".250",".375","-7","2","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"22","P","Andrew Cashner","30","2","7","5","0","1","0","0","0","1","0","0","0","2",".200",".167",".200",".367","-6","1","0","0","1","1","0"
"23","P","A.J. Griffin","29","3","6","5","0","0","0","0","0","0","0","0","1","5",".000",".167",".000",".167","-51","0","0","0","0","0","0"
"24","P","Martín Pérez*","26","2","6","6","0","0","0","0","0","0","0","0","0","6",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"25","P","Austin Bibens-Dirkx","32","2","3","3","0","0","0","0","0","0","0","0","0","3",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"26","P","Cole Hamels*","33","1","3","3","0","0","0","0","0","1","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"27","P","Nick Martínez*","26","2","2","1","0","0","0","0","0","0","0","0","1","1",".000",".500",".000",".500","48","0","0","0","0","0","0"
"28","P","Miguel González","33","1","1","0","1","0","0","0","0","0","0","0","1","0","","1.000","","","","0","0","0","0","0","0"
"29","P","Paolo Espino","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Preston Claiborne","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Anthony Bass","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Tanner Scheppers","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Jhan Mariñez","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Jeremy Jeffress","29","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Alex Claudio*","25","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Keone Kela","24","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Mike Hauschild","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Matt Bush","31","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Dillon Gee","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Sam Dyson","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Nick Gardewine","23","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Jake Diekman*","30","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Yu Darvish","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Ricardo Rodríguez","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Dario Álvarez*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Jason Grilli","40","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Ernesto Frieri","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Yohander Méndez*","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","José Leclerc","23","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Tony Barnette","33","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Tyson Ross","30","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","28.5","162","6122","5430","799","1326","255","21","237","756","113","44","544","1493",".244",".320",".430",".750","91","2334","110","81","27","39","18"
"","","Rank in 15 AL teams","","","","14","5","13","13","8","3","","2","14","7","14","13","8","7","6","","9","","1","","7",""
"","","Non-Pitcher Totals","28.5","162","6094","5407","798","1325","255","21","237","754","113","44","541","1475",".245",".321",".431",".752","91","2333","110","81","26","38","18"
"","","Pitcher Totals","26.5","162","28","23","1","1","0","0","0","2","0","0","3","18",".043",".148",".043",".192","-46","1","0","0","1","1","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
