"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Austin Hedges","30","65","187","161","13","29","5","0","1","14","1","0","11","39",".180",".237",".230",".467","29","37","7","2","9","3","0"
"2","1B","Carlos Santana#","37","94","393","345","45","81","25","0","12","53","6","0","45","69",".235",".321",".412",".732","99","142","3","0","0","3","0"
"3","2B","Ji Hwan Bae*","23","111","371","334","54","77","17","2","2","32","24","9","30","92",".231",".296",".311",".608","67","104","4","2","3","2","0"
"4","SS","Tucupita Marcano*","23","75","220","202","16","47","12","2","3","18","5","2","10","35",".233",".276",".356",".633","72","72","2","3","3","2","0"
"5","3B","Ke'Bryan Hayes","26","124","525","494","65","134","31","7","15","61","10","6","28","104",".271",".309",".453",".762","105","224","11","0","0","3","1"
"6","LF","Bryan Reynolds#","28","145","640","574","85","151","31","5","24","84","12","1","53","138",".263",".330",".460",".790","113","264","13","7","0","6","2"
"7","CF","Jack Suwinski*","24","144","534","447","63","100","21","2","26","74","13","2","75","172",".224",".339",".454",".793","115","203","2","6","0","6","2"
"8","RF","Henry Davis","23","62","255","225","27","48","10","0","7","24","3","5","25","69",".213",".302",".351",".653","78","79","3","4","0","1","2"
"9","DH","Andrew McCutchen","36","112","473","390","55","100","19","0","12","43","11","3","75","100",".256",".378",".397",".776","113","155","8","4","0","4","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Connor Joe","30","133","472","413","63","102","31","4","11","42","3","5","50","110",".247",".339",".421",".760","107","174","4","8","0","1","0"
"11","OF","Joshua Palacios*","27","91","264","247","26","59","9","2","10","40","5","0","12","56",".239",".279",".413",".692","86","102","7","2","2","1","0"
"12","MI","Rodolfo Castro#","24","78","224","197","19","45","7","0","6","22","1","4","21","62",".228",".317",".355",".672","84","70","4","5","0","1","1"
"13","MI","Liover Peguero","22","59","213","198","21","47","4","1","7","26","6","2","11","67",".237",".280",".374",".653","77","74","6","1","2","1","0"
"14","3B","Jared Triolo","25","54","209","181","30","54","9","0","3","21","6","1","24","63",".298",".388",".398",".785","116","72","0","3","0","1","0"
"15","C","Endy Rodríguez#","23","57","204","186","27","41","7","2","3","13","0","0","17","49",".220",".284",".328",".612","67","61","3","0","0","1","0"
"16","C","Jason Delay","28","70","187","167","20","42","11","1","1","18","0","0","14","44",".251",".319",".347",".666","83","58","5","3","2","1","0"
"17","2B","Nick Gonzales","24","35","128","115","12","24","8","1","2","13","0","1","6","36",".209",".268",".348",".616","67","40","0","4","1","2","0"
"18","SS","Alika Williams","24","46","112","101","7","20","5","0","0","6","0","0","9","35",".198",".270",".248",".518","44","25","2","1","1","0","0"
"19","1B","Alfonso Rivas*","26","40","106","94","6","22","8","1","3","14","1","0","7","29",".234",".305",".436",".741","100","41","1","3","1","1","0"
"20","RF","Miguel Andújar","28","30","90","84","9","21","7","0","4","18","2","0","6","13",".250",".300",".476",".776","108","40","1","0","0","0","0"
"21","DH","Ji Man Choi*","32","23","76","73","9","15","4","0","6","11","0","0","2","27",".205",".224",".507",".731","92","37","1","0","0","1","0"
"22","2B","Mark Mathias","28","22","62","52","5","12","2","0","0","4","3","0","10","11",".231",".355",".269",".624","75","14","3","0","0","0","0"
"23","SS","Oneil Cruz*","24","9","40","32","7","8","1","0","1","4","3","0","7","8",".250",".375",".375",".750","107","12","0","0","0","1","0"
"24","OF","Canaan Smith-Njigba*","24","15","37","32","3","4","1","1","0","5","1","0","4","16",".125",".216",".219",".435","20","7","1","0","0","1","0"
"25","SS","Chris Owings","31","10","25","25","0","4","0","0","0","0","0","0","0","12",".160",".160",".160",".320","-12","4","1","0","0","0","0"
"26","IF","Vinny Capra","26","9","21","18","3","3","1","0","0","1","0","0","2","5",".167",".250",".222",".472","31","4","0","0","1","0","0"
"27","C","Tyler Heineman#","32","3","10","9","1","1","0","0","0","0","1","0","1","1",".111",".200",".111",".311","-11","1","0","0","0","0","0"
"28","3B","Drew Maggi","34","3","6","6","1","2","1","0","0","1","0","0","0","1",".333",".333",".500",".833","124","3","0","0","0","0","0"
"29","RF","Calvin Mitchell*","24","2","5","4","0","0","0","0","0","0","0","0","1","1",".000",".200",".000",".200","-38","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"30","P","Mitch Keller","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Cody Bolton","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Rich Hill*","43","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Jose Hernandez*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Hunter Stratton","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Osvaldo Bido","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Quinn Priester","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Duane Underwood Jr.","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Vince Velasquez","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Johan Oviedo","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Wil Crowe","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Robert Stephenson","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Yohan Ramírez","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Yerry De Los Santos","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Ángel Perdomo*","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Rob Zastryzny","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Luis Ortiz","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Colin Selby","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Dauri Moreta","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Thomas Hatch","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Bailey Falter","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Kyle Nicolas","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Andre Jackson","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Carmen Mlodzinski","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Ryan Borucki*","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Roansy Contreras","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Colin Holderman","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"57","P","Chase De Jong*","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
