"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Bo Naylor*","23","67","230","198","33","47","13","0","11","32","5","0","30","53",".237",".339",".470",".809","124","93","2","1","0","1","1"
"2","1B","Josh Naylor*","26","121","495","452","52","139","31","0","17","97","10","3","33","68",".308",".354",".489",".842","133","221","11","3","0","7","9"
"3","2B","Andrés Giménez*","24","153","616","557","76","140","27","5","15","62","30","6","32","112",".251",".314",".399",".712","98","222","10","20","4","3","3"
"4","SS","Amed Rosario","27","94","412","385","51","102","19","6","3","40","9","0","22","77",".265",".306",".369",".675","88","142","11","2","0","3","0"
"5","3B","José Ramírez#","30","156","691","611","87","172","36","5","24","80","28","6","73","73",".282",".356",".475",".831","131","290","8","1","0","6","22"
"6","LF","Steven Kwan*","25","158","718","638","93","171","36","7","5","54","21","3","70","75",".268",".340",".370",".710","100","236","9","3","1","6","2"
"7","CF","Myles Straw","28","147","518","462","52","110","18","3","1","29","20","6","42","97",".238",".301",".297",".597","69","137","10","2","6","6","0"
"8","RF","Will Brennan*","25","138","455","432","41","115","24","0","5","41","13","5","16","57",".266",".299",".356",".655","83","154","4","5","0","2","2"
"9","DH","Josh Bell#","30","97","393","347","26","81","19","0","11","48","0","1","43","81",".233",".318",".383",".701","96","133","7","1","0","2","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","IF","Gabriel Arias","23","122","345","315","36","66","15","0","10","26","3","4","28","113",".210",".275",".352",".628","75","111","9","1","0","1","0"
"11","RF","Oscar González","25","54","180","173","15","37","7","2","2","12","0","0","5","46",".214",".239",".312",".551","53","54","2","1","0","1","0"
"12","1B","Kole Calhoun*","35","43","174","157","18","34","7","0","6","25","0","1","13","37",".217",".282",".376",".657","82","59","3","2","0","2","0"
"13","IF","Tyler Freeman","24","64","168","153","20","37","7","0","4","18","5","0","10","30",".242",".295",".366",".661","84","56","3","2","2","1","0"
