"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Christian Vázquez","30","138","498","458","51","118","23","1","6","49","8","4","33","84",".258",".308",".352",".659","77","161","15","2","1","4","0"
"2","1B","Bobby Dalbec","26","133","453","417","50","100","21","5","25","78","2","0","28","156",".240",".298",".494",".792","107","206","3","7","0","1","1"
"3","2B","Christian Arroyo","26","57","181","164","22","43","12","0","6","25","1","0","8","44",".262",".324",".445",".769","103","73","1","7","1","0","0"
"4","SS","Xander Bogaerts","28","144","603","529","90","156","34","1","23","79","5","1","62","113",".295",".370",".493",".863","129","261","13","5","0","7","2"
"5","3B","Rafael Devers*","24","156","664","591","101","165","37","1","38","113","5","5","62","143",".279",".352",".538",".890","134","318","13","7","0","4","7"
"6","LF","Alex Verdugo*","25","146","604","544","88","157","32","2","13","63","6","2","51","96",".289",".351",".426",".777","107","232","11","4","0","5","6"
"7","CF","Enrique Hernández","29","134","585","508","84","127","35","3","20","60","1","0","61","110",".250",".337",".449",".786","108","228","4","9","0","7","0"
"8","RF","Hunter Renfroe","29","144","572","521","89","135","33","0","31","96","1","2","44","130",".259",".315",".501",".816","114","261","6","1","0","6","0"
"9","DH","J.D. Martinez","33","148","634","570","92","163","42","3","28","99","0","0","55","150",".286",".349",".518",".867","128","295","18","3","0","5","6"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","2B","Marwin González#","32","77","271","242","25","49","14","0","2","20","3","2","19","70",".202",".281",".285",".567","53","69","5","8","1","1","0"
"11","C","Kevin Plawecki","30","64","173","157","15","45","7","0","3","15","0","0","12","26",".287",".349",".389",".737","98","61","4","3","1","0","0"
"12","UT","Kyle Schwarber*","28","41","168","134","34","39","10","0","7","18","0","0","33","39",".291",".435",".522",".957","155","70","0","1","0","0","0"
"13","LF","Franchy Cordero*","26","48","136","127","12","24","6","0","1","9","1","1","8","51",".189",".237",".260",".497","34","33","1","0","1","0","0"
"14","UT","Danny Santana#","30","38","127","116","15","21","2","1","5","14","4","2","10","30",".181",".252",".345",".597","58","40","0","1","0","0","0"
"15","CF","Jarren Duran*","24","33","112","107","17","23","3","2","2","10","2","1","4","40",".215",".241",".336",".578","53","36","1","0","0","1","0"
"16","IF","Michael Chavis","25","31","82","79","12","15","4","1","2","6","1","1","1","32",".190",".207",".342",".549","43","27","2","1","0","1","0"
"17","IF","Jonathan Araúz#","22","28","75","65","9","12","3","0","3","8","0","0","8","15",".185",".274",".369",".643","70","24","2","0","2","0","0"
"18","2B","Jose Iglesias","31","23","64","59","8","21","4","1","1","7","0","0","3","9",".356",".406",".508",".915","144","30","0","2","0","0","0"
"19","1B","Travis Shaw*","31","28","48","42","6","10","3","0","3","11","0","0","5","17",".238",".319",".524",".843","120","22","0","0","1","0","0"
"20","2B","Jack López","28","7","16","13","2","2","2","0","0","0","0","0","1","6",".154",".214",".308",".522","38","4","0","0","2","0","0"
"21","C","Connor Wong","25","6","14","13","3","4","1","1","0","1","0","0","1","7",".308",".357",".538",".896","135","7","0","0","0","0","0"
"22","UT","Yairo Muñoz","26","5","11","11","0","1","0","0","0","0","0","0","0","2",".091",".091",".091",".182","-51","1","0","0","0","0","0"
"23","2B","Taylor Motter","31","3","7","6","3","2","1","1","0","1","0","0","1","2",".333",".429",".833","1.262","226","5","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"24","P","Eduardo Rodríguez*","28","4","6","6","0","0","0","0","0","0","0","0","0","3",".000",".000",".000",".000","-100","0","1","0","0","0","0"
"25","P","Garrett Richards","33","4","5","5","0","1","1","0","0","1","0","0","0","2",".200",".200",".400",".600","55","2","0","0","0","0","0"
"26","P","Nathan Eovaldi","31","1","3","2","1","0","0","0","0","0","0","0","1","1",".000",".333",".000",".333","2","0","0","0","0","0","0"
