"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Jacob Stallings","30","42","143","125","13","31","7","0","3","18","0","0","15","40",".248",".326",".376",".702","91","47","2","0","2","1","0"
"2","1B","Josh Bell#","27","57","223","195","22","44","3","0","8","22","0","0","22","59",".226",".305",".364",".669","82","71","3","2","0","4","4"
"3","2B","Adam Frazier*","28","58","230","209","22","48","7","0","7","23","1","3","17","35",".230",".297",".364",".661","79","76","3","3","1","0","0"
"4","SS","Erik González","28","50","193","181","14","41","13","1","3","20","2","3","8","51",".227",".255",".359",".614","65","65","5","0","1","3","0"
"5","3B","Ke'Bryan Hayes","23","24","95","85","17","32","7","2","5","11","1","0","9","20",".376",".442",".682","1.124","201","58","2","1","0","0","2"
"6","LF","Bryan Reynolds#","25","55","208","185","24","35","6","2","7","19","1","1","21","57",".189",".275",".357",".632","71","66","2","1","0","0","0"
"7","CF","Cole Tucker#","23","37","116","109","17","24","3","0","1","8","1","0","5","31",".220",".252",".275",".527","44","30","3","0","1","1","0"
"8","RF","Gregory Polanco*","28","50","174","157","12","24","6","0","7","22","3","1","13","65",".153",".214",".325",".539","44","51","1","0","0","3","0"
"9","DH","Colin Moran*","27","52","200","178","28","44","10","0","10","23","0","0","19","52",".247",".325",".472",".797","114","84","9","2","0","1","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","MI","Kevin Newman","26","44","172","156","12","35","5","0","1","10","0","1","12","21",".224",".281",".276",".556","53","43","1","1","1","2","0"
"11","UT","José Osuna","27","26","82","78","6","16","3","0","4","11","0","1","4","16",".205",".244",".397",".641","71","31","1","0","0","0","0"
"12","UT","JT Riddle*","28","23","69","67","8","10","2","0","1","1","1","0","2","13",".149",".174",".224",".398","8","15","0","0","0","0","0"
"13","C","John Ryan Murphy","29","25","63","58","6","10","2","0","0","2","0","0","4","28",".172",".226",".207",".433","20","12","1","0","1","0","0"
"14","CF","Jarrod Dyson*","35","21","55","51","6","8","0","0","0","5","4","0","4","10",".157",".218",".157",".375","5","8","0","0","0","0","0"
"15","UT","Phillip Evans","27","11","45","39","6","14","2","0","1","9","0","1","5","7",".359",".444",".487",".932","155","19","1","1","0","0","0"
"16","OF","Guillermo Heredia","29","8","18","16","2","3","0","0","0","2","1","0","2","4",".188",".278",".188",".465","31","3","0","0","0","0","0"
"17","OF","Jared Oliva","24","6","16","16","0","3","0","0","0","0","1","0","0","6",".188",".188",".188",".375","3","3","0","0","0","0","0"
"18","OF","Anthony Alford","25","5","13","12","2","3","0","1","1","4","0","0","1","1",".250",".308",".667",".974","155","8","0","0","0","0","0"
"19","OF","Jason Martin*","24","7","11","9","2","0","0","0","0","0","0","0","2","4",".000",".182",".000",".182","-44","0","0","0","0","0","0"
"20","1B","Will Craig","25","2","4","4","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"21","C","Andrew Susac","30","1","4","2","0","0","0","0","0","0","0","0","2","0",".000",".500",".000",".500","55","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"22","P","Mitch Keller","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Nick Tropeano","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Steven Brault*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
