"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Tucker Barnhart*","29","38","110","98","10","20","3","0","5","13","0","0","12","28",".204",".291",".388",".679","75","38","2","0","0","0","0"
"2","1B","Joey Votto*","36","54","223","186","32","42","8","0","11","22","0","0","37","43",".226",".354",".446",".800","107","83","5","0","0","0","1"
"3","2B","Mike Moustakas*","31","44","163","139","13","32","9","0","8","27","1","0","18","36",".230",".331",".468",".799","105","65","5","4","0","2","1"
"4","SS","Freddy Galvis#","30","47","159","141","18","31","5","0","7","16","1","1","13","30",".220",".308",".404",".712","84","57","5","5","0","0","0"
"5","3B","Eugenio Suárez","28","57","231","198","29","40","8","0","15","38","2","0","30","67",".202",".312",".470",".781","100","93","5","2","0","1","1"
"6","LF","Shogo Akiyama*","32","54","183","155","16","38","6","1","0","9","7","3","25","34",".245",".357",".297",".654","74","46","1","2","0","0","0"
"7","CF","Nick Senzel","25","23","78","70","8","13","6","0","2","8","2","1","6","15",".186",".247",".357",".604","55","25","2","0","0","1","0"
"8","RF","Nick Castellanos","28","60","242","218","37","49","11","2","14","34","0","2","19","69",".225",".298",".486",".784","100","106","5","4","0","1","1"
"9","DH","Jesse Winker*","26","54","183","149","27","38","7","0","12","23","1","0","28","46",".255",".388",".544",".932","139","81","3","5","0","1","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","C","Curt Casali","31","31","93","76","10","17","3","0","6","8","2","0","14","29",".224",".366",".500",".866","123","38","2","3","0","0","0"
"11","IF","Kyle Farmer","29","32","70","64","4","17","3","0","0","4","1","0","5","13",".266",".329",".313",".641","69","20","0","1","0","0","0"
"12","SS","José Barrero","22","24","68","67","4","13","0","0","0","2","1","1","1","26",".194",".206",".194",".400","6","13","1","0","0","0","0"
"13","OF","Aristides Aquino","26","23","56","47","7","8","1","0","2","8","1","0","6","18",".170",".304",".319",".623","63","15","1","3","0","0","0"
"14","CF","Brian Goodwin*","29","20","55","49","5","8","2","0","2","5","4","0","5","19",".163",".236",".327",".563","45","16","1","0","0","1","0"
"15","DH","Matt Davidson","29","20","47","43","3","7","1","0","3","11","0","0","4","13",".163",".234",".395",".629","60","17","2","0","0","0","0"
"16","OF","Phil Ervin","27","19","42","35","5","3","0","0","0","0","1","0","6","8",".086",".238",".086",".324","-10","3","1","1","0","0","0"
"17","IF","Josh VanMeter*","25","14","38","34","3","2","1","0","1","1","1","0","3","16",".059",".158",".176",".334","-13","6","0","1","0","0","0"
"18","2B","Christian Colón","31","11","24","23","3","3","1","0","0","2","1","0","1","3",".130",".167",".174",".341","-11","4","1","0","0","0","0"
"19","DH","Tyler Stephenson","23","8","20","17","4","5","0","0","2","6","0","0","2","9",".294",".400",".647","1.047","167","11","0","1","0","0","0"
"20","LF","Mark Payton*","28","8","20","18","0","3","1","0","0","0","1","0","2","5",".167",".250",".222",".472","25","4","1","0","0","0","0"
"21","OF","Travis Jankowski*","29","16","17","15","3","1","0","0","0","0","2","1","2","7",".067",".176",".067",".243","-32","1","1","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"22","P","Michael Lorenzen","28","6","1","0","2","0","0","0","0","0","0","0","0","0","","1.000","","","","0","0","1","0","0","0"
"23","P","Anthony DeSclafani","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Brooks Raley*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Wade Miley*","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Joel Kuhnel","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
