"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Jorge Posada#","34","142","546","474","67","124","23","0","19","71","1","0","66","94",".262",".352",".430",".782","109","204","8","2","0","4","5"
"2","1B","Tino Martinez*","37","131","348","303","43","73","9","0","17","49","2","0","38","54",".241",".328",".439",".767","104","133","10","3","0","4","3"
"3","2B","Robinson Canó*","22","132","551","522","78","155","34","4","14","62","1","3","16","68",".297",".320",".458",".778","106","239","16","3","7","3","1"
"4","SS","Derek Jeter","31","159","752","654","122","202","25","5","19","70","14","5","77","117",".309",".389",".450",".839","125","294","15","11","7","3","3"
"5","3B","Alex Rodriguez","29","162","715","605","124","194","29","1","48","130","21","6","91","139",".321",".421",".610","1.031","173","369","8","16","0","3","8"
"6","LF","Hideki Matsui*","31","162","704","629","108","192","45","3","23","116","2","2","63","78",".305",".367",".496",".863","130","312","16","3","0","8","7"
"7","CF","Bernie Williams#","36","141","546","485","53","121","19","1","12","64","1","2","53","75",".249",".321",".367",".688","85","178","16","1","1","6","1"
"8","RF","Gary Sheffield","36","154","675","584","104","170","27","0","34","123","10","2","78","76",".291",".379",".512",".891","137","299","11","8","0","5","7"
"9","DH","Jason Giambi*","34","139","545","417","74","113","14","0","32","87","0","0","108","109",".271",".440",".535",".975","161","223","7","19","0","1","5"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Tony Womack*","35","108","351","329","46","82","8","1","0","15","27","5","12","49",".249",".276",".280",".556","50","92","7","1","7","2","0"
"11","DH","Rubén Sierra#","39","61","181","170","14","39","12","0","4","29","0","0","9","41",".229",".265",".371",".636","69","63","2","0","0","2","1"
"12","C","John Flaherty","37","47","138","127","10","21","5","0","2","11","0","0","6","26",".165",".206",".252",".458","23","32","4","1","2","2","0"
"13","OF","Bubba Crosby*","28","76","103","98","15","27","0","1","1","6","4","1","4","14",".276",".304",".327",".630","70","32","1","0","1","0","0"
"14","OF","Matt Lawton*","33","21","57","48","6","6","0","0","2","4","1","0","7","8",".125",".263",".250",".513","39","12","0","2","0","0","0"
"15","MI","Rey Sánchez","37","23","48","43","7","12","1","0","0","2","0","1","2","3",".279",".326",".302",".628","71","13","2","1","2","0","0"
"16","1B","Andy Phillips","28","27","41","40","7","6","4","0","1","4","0","0","1","13",".150",".171",".325",".496","29","13","1","0","0","0","0"
"17","IF","Mark Bellhorn#","30","9","20","17","2","2","0","0","1","2","0","0","3","3",".118",".250",".294",".544","46","5","0","0","0","0","0"
"18","UT","Russ Johnson","32","22","20","18","5","4","2","0","0","0","0","0","1","4",".222",".300",".333",".633","70","6","0","1","0","0","0"
"19","CF","Melky Cabrera#","20","6","19","19","1","4","0","0","0","0","0","0","0","2",".211",".211",".211",".421","14","4","0","0","0","0","0"
"20","IF","Félix Escalona","26","10","17","14","0","4","1","0","0","2","0","0","1","4",".286",".375",".357",".732","99","5","1","1","1","0","0"
"21","C","Wil Nieves","27","3","4","4","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"22","OF","Kevin Reese*","27","2","2","1","0","0","0","0","0","0","0","0","1","1",".000",".500",".000",".500","52","0","0","0","0","0","0"
"23","RF","Mike Vento","27","2","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"24","P","Randy Johnson","41","3","8","8","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"25","P","Carl Pavano","29","3","7","7","0","0","0","0","0","0","0","0","0","4",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"26","P","Mike Mussina*","36","1","3","3","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"27","P","Kevin Brown","40","1","2","2","0","1","1","0","0","0","0","0","0","1",".500",".500","1.000","1.500","290","2","0","0","0","0","0"
"28","P","Chien-Ming Wang","25","1","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
