"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Brian Schneider*","31","110","384","335","30","86","10","0","9","38","0","0","42","53",".257",".339",".367",".707","88","123","11","1","4","2","9"
"2","1B","Carlos Delgado*","36","159","686","598","96","162","32","1","38","115","1","1","72","124",".271",".353",".518",".871","128","310","16","8","0","8","19"
"3","2B","Luis Castillo#","32","87","359","298","46","73","7","1","3","28","17","2","50","35",".245",".355",".305",".660","78","91","13","2","7","2","2"
"4","SS","José Reyes#","25","159","763","688","113","204","37","19","16","68","56","15","66","82",".297",".358",".475",".833","119","327","9","1","5","3","8"
"5","3B","David Wright","25","160","736","626","115","189","42","2","33","124","15","5","94","118",".302",".390",".534",".924","142","334","15","4","0","11","5"
"6","LF","Fernando Tatís","33","92","306","273","33","81","16","1","11","47","3","0","29","59",".297",".369",".484",".853","124","132","7","3","0","1","3"
"7","CF","Carlos Beltrán#","31","161","706","606","116","172","40","5","27","112","25","3","92","96",".284",".376",".500",".876","130","303","11","1","1","6","13"
"8","RF","Ryan Church*","29","90","359","319","54","88","14","1","12","49","2","3","33","83",".276",".346",".439",".785","107","140","9","3","1","3","3"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"9","2B","Damion Easley","38","113","347","316","33","85","10","2","6","44","0","0","19","38",".269",".322",".370",".692","83","117","15","7","2","3","0"
"10","OF","Endy Chávez*","30","133","298","270","30","72","10","2","1","12","6","1","17","22",".267",".308",".330",".638","70","89","6","0","9","2","3"
"11","C","Ramón Castro","32","52","157","143","15","35","7","0","7","24","0","0","13","34",".245",".312",".441",".753","97","63","2","1","0","0","2"
"12","LF","Marlon Anderson*","34","87","151","138","16","29","6","0","1","10","2","1","9","27",".210",".255",".275",".530","41","38","2","0","2","2","0"
"13","LF","Daniel Murphy*","23","49","151","131","24","41","9","3","2","17","0","2","18","28",".313",".397",".473",".871","130","62","4","1","0","1","1"
"14","2B","Argenis Reyes#","25","49","121","110","13","24","0","0","1","3","2","0","4","20",".218",".259",".245",".504","35","27","2","2","5","0","0"
"15","LF","Nick Evans","22","50","119","109","18","28","10","0","2","9","0","0","7","24",".257",".303",".404",".706","85","44","1","1","0","2","2"
"16","LF","Ángel Pagán#","26","31","105","91","12","25","7","1","0","13","4","0","11","18",".275",".346",".374",".720","91","34","0","0","1","2","0"
"17","C","Raúl Casanova#","35","20","61","55","5","15","2","0","1","6","0","0","6","10",".273",".344",".364",".708","88","20","1","0","0","0","0"
"18","LF","Moisés Alou","41","15","54","49","4","17","2","0","0","9","1","1","2","4",".347",".389",".388",".777","107","19","1","2","0","1","0"
"19","C","Robinson Cancel","32","27","53","49","5","12","2","0","1","5","1","2","3","6",".245",".288",".347",".635","68","17","0","0","1","0","0"
"20","OF","Trot Nixon*","34","11","41","35","2","6","1","0","1","1","1","0","6","9",".171",".293",".286",".578","55","10","0","0","0","0","1"
"21","2B","Ramón Martínez","35","7","18","16","0","4","3","0","0","3","0","0","2","3",".250",".333",".438",".771","103","7","1","0","0","0","0"
"22","LF","Chris Aguila","29","8","15","12","0","2","0","0","0","0","0","0","2","4",".167",".286",".167",".452","24","2","1","0","1","0","0"
"23","OF","Brady Clark","35","7","11","8","0","2","0","0","0","1","1","0","1","2",".250",".400",".250",".650","78","2","1","1","1","0","0"
"24","C","Gustavo Molina","26","2","8","7","0","1","0","0","0","0","0","0","1","1",".143",".250",".143",".393","8","1","0","0","0","0","0"
"25","UT","Andy Phillips","31","4","5","5","1","1","0","0","0","0","0","0","0","0",".200",".200",".200",".400","7","1","1","0","0","0","0"
"26","","Abraham Núñez#","32","2","2","2","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"27","P","Johan Santana*","29","32","83","78","5","11","5","0","0","1","0","0","3","24",".141",".173",".205",".378","0","16","0","0","2","0","0"
"28","P","Mike Pelfrey","24","30","72","59","4","5","0","0","0","2","0","0","4","18",".085",".156",".085",".241","-33","5","0","1","8","0","0"
"29","P","Óliver Pérez*","26","32","67","56","2","6","1","0","0","3","1","0","4","23",".107",".167",".125",".292","-21","7","0","0","7","0","0"
"30","P","John Maine","27","26","57","46","3","5","0","0","0","3","0","0","6","23",".109",".212",".109",".320","-11","5","0","0","5","0","0"
"31","P","Pedro Martinez","36","20","46","39","3","6","1","0","0","4","0","0","0","15",".154",".154",".179",".333","-12","7","0","0","7","0","0"
"32","P","Nelson Figueroa#","34","16","15","12","0","1","0","0","0","0","0","0","2","6",".083",".214",".083",".298","-17","1","0","0","1","0","0"
"33","P","Claudio Vargas","30","10","10","8","1","0","0","0","0","0","0","0","0","6",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"34","P","Jon Niese*","21","3","6","6","0","1","0","0","0","0","0","0","0","4",".167",".167",".167",".333","-11","1","0","0","0","0","0"
"35","P","Brandon Knight*","32","4","4","3","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"36","P","Brian Stokes","28","24","3","3","0","2","0","0","0","0","0","0","0","1",".667",".667",".667","1.333","256","2","0","0","0","0","0"
"37","P","Tony Armas","30","3","3","3","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"38","P","Jorge Sosa","30","20","2","1","0","0","0","0","0","0","0","0","1","1",".000",".500",".000",".500","49","0","0","0","0","0","0"
"39","P","Aaron Heilman","29","75","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"40","P","Scott Schoeneweis*","34","71","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"41","P","Duaner Sánchez","28","64","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","1","0","0"
