"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Willson Contreras","29","128","483","413","61","98","20","0","21","57","5","4","52","138",".237",".340",".438",".778","109","181","11","14","0","4","1"
"2","1B","Anthony Rizzo*","31","92","376","323","41","80","16","3","14","40","4","2","36","59",".248",".346",".446",".792","113","144","10","14","0","3","2"
"3","2B","David Bote","28","97","327","291","32","58","10","2","8","35","0","1","27","73",".199",".276",".330",".606","64","96","13","5","1","3","0"
"4","SS","Javier Báez","28","91","361","335","48","83","9","2","22","65","13","3","15","131",".248",".292",".484",".775","105","162","7","7","0","3","1"
"5","3B","Patrick Wisdom","29","106","375","338","54","78","13","0","28","61","4","1","32","153",".231",".305",".518",".823","118","175","7","4","0","0","1"
"6","LF","Joc Pederson*","29","73","287","256","35","59","11","2","11","39","2","3","22","74",".230",".300",".418",".718","92","107","5","5","0","4","0"
"7","CF","Rafael Ortega*","30","103","330","296","44","86","14","2","11","33","12","6","30","70",".291",".360",".463",".823","121","137","3","2","2","0","1"
"8","RF","Jason Heyward*","31","104","353","323","35","69","15","2","8","30","5","1","27","68",".214",".280",".347",".627","69","112","4","3","0","0","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"9","OF","Ian Happ#","26","148","535","465","63","105","20","1","25","66","9","2","62","156",".226",".323",".434",".757","103","202","12","5","2","1","0"
"10","UT","Kris Bryant","29","93","374","326","58","87","19","2","18","51","4","2","39","89",".267",".358",".503",".861","130","164","6","8","0","1","1"
"11","IF","Matt Duffy","30","97","322","289","45","83","12","0","5","30","8","1","25","63",".287",".357",".381",".738","101","110","16","7","0","1","0"
"12","MI","Sergio Alcántara#","24","89","255","220","30","45","6","3","5","17","3","0","30","74",".205",".303",".327",".630","72","72","3","2","1","2","2"
"13","1B","Frank Schwindel","29","56","239","222","42","76","19","1","13","40","2","1","16","36",".342",".389",".613","1.002","166","136","4","1","0","0","2"
"14","2B","Eric Sogard*","35","78","180","169","16","42","6","1","1","12","3","1","9","30",".249",".283",".314",".597","62","53","5","0","0","2","1"
"15","2B","Nico Hoerner","24","44","170","149","13","45","10","0","0","16","5","3","17","25",".302",".382",".369",".751","106","55","3","3","0","1","3"
"16","CF","Jake Marisnick","30","65","144","128","17","29","6","3","5","22","3","1","9","43",".227",".294",".438",".731","95","56","2","4","1","2","0"
"17","C","Robinson Chirinos","37","45","112","97","13","22","5","1","5","15","0","0","9","36",".227",".324",".454",".778","108","44","2","5","1","0","0"
"18","SS","Andrew Romine#","35","26","64","60","7","11","2","0","1","5","0","1","4","24",".183",".234",".267",".501","36","16","1","0","0","0","0"
"19","C","Austin Romine","32","28","62","60","5","13","2","0","1","5","0","0","2","22",".217",".242",".300",".542","46","18","4","0","0","0","0"
"20","UT","Alfonso Rivas*","24","18","49","44","7","14","1","0","1","3","0","0","4","16",".318",".388",".409",".797","117","18","1","1","0","0","0"
"21","OF","Nick Martini*","31","25","45","37","4","10","1","0","0","4","0","1","6","10",".270",".356",".297",".653","80","11","0","0","0","2","1"
"22","OF","Michael Hermosillo","26","16","38","36","5","7","2","0","3","7","0","0","1","12",".194",".237",".500",".737","92","18","3","1","0","0","0"
"23","OF","Trayce Thompson","30","15","35","28","6","7","1","0","4","9","2","0","7","11",".250",".400",".714","1.114","194","20","2","0","0","0","0"
"24","OF","Johneshwy Fargas","26","15","32","31","3","7","0","1","0","2","1","2","1","8",".226",".250",".290",".540","46","9","2","0","0","0","0"
"25","OF","Greg Deichmann*","26","14","31","30","0","4","0","0","0","1","0","0","1","14",".133",".161",".133",".295","-18","4","0","0","0","0","0"
"26","C","Tony Wolters*","29","14","30","24","3","3","0","0","0","0","0","1","5","12",".125",".276",".125",".401","15","3","1","0","1","0","0"
"27","UT","P.J. Higgins","28","9","25","23","1","1","0","0","0","0","0","0","2","8",".043",".120",".043",".163","-53","1","2","0","0","0","0"
"28","MI","Ildemaro Vargas#","29","9","24","21","3","3","2","0","0","2","1","0","3","7",".143",".250",".238",".488","34","5","1","0","0","0","0"
