"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Yadier Molina","25","124","485","444","37","135","18","0","7","56","0","2","32","29",".304",".349",".392",".740","96","174","21","1","3","5","4"
"2","1B","Albert Pujols","28","148","641","524","100","187","44","0","37","116","7","3","104","54",".357",".462",".653","1.114","192","342","16","5","0","8","34"
"3","2B","Adam Kennedy*","32","115","365","339","42","95","17","4","2","36","7","1","21","43",".280",".321",".372",".692","83","126","13","1","0","4","4"
"4","SS","César Izturis#","28","135","454","414","50","109","10","3","1","24","24","6","29","26",".263",".319",".309",".628","68","128","6","6","3","2","1"
"5","3B","Troy Glaus","31","151","637","544","69","147","33","1","27","99","0","1","87","104",".270",".372",".483",".856","125","263","14","3","0","3","3"
"6","LF","Skip Schumaker*","28","153","594","540","87","163","22","5","8","46","8","2","47","60",".302",".359",".406",".765","103","219","19","2","4","1","2"
"7","CF","Rick Ankiel*","28","120","463","413","65","109","21","2","25","71","2","1","42","100",".264",".337",".506",".843","120","209","8","5","0","3","3"
"8","RF","Ryan Ludwick","29","152","617","538","104","161","40","3","37","113","4","4","62","146",".299",".375",".591",".966","151","318","8","8","1","8","3"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"9","MI","Aaron Miles#","31","134","408","379","49","120","15","2","4","31","3","3","23","37",".317",".355",".398",".753","100","151","13","0","5","1","2"
"10","UT","Chris Duncan*","27","76","257","222","26","55","8","0","6","27","2","1","34","52",".248",".346",".365",".711","89","81","9","0","0","1","3"
"11","MI","Brendan Ryan","26","80","218","197","30","48","9","0","0","10","7","2","16","31",".244",".307",".289",".596","60","57","4","2","3","0","0"
"12","C","Jason LaRue","34","61","189","164","17","35","8","1","4","21","0","0","15","20",".213",".296",".348",".643","70","57","6","5","3","2","1"
