"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Connor Wong","27","126","403","371","55","87","25","2","9","36","8","2","22","134",".235",".288",".385",".673","80","143","4","6","3","1","0"
"2","1B","Triston Casas*","23","132","502","429","66","113","21","2","24","65","0","0","70","126",".263",".367",".490",".856","129","210","7","1","0","2","2"
"3","2B","Christian Arroyo","28","66","206","195","23","47","16","0","3","24","1","3","7","45",".241",".268",".369",".638","70","72","8","1","1","2","0"
"4","SS","Enrique Hernández","31","86","323","297","38","66","11","0","6","31","3","1","22","68",".222",".279",".320",".599","62","95","11","2","0","2","0"
"5","3B","Rafael Devers*","26","153","656","580","90","157","34","0","33","100","5","1","62","126",".271",".351",".500",".851","126","290","15","11","0","3","10"
"6","LF","Masataka Yoshida*","29","140","580","537","71","155","33","3","15","72","8","0","34","81",".289",".338",".445",".783","109","239","20","7","0","2","0"
"7","CF","Jarren Duran*","26","102","362","332","46","98","34","2","8","40","24","2","24","90",".295",".346",".482",".828","121","160","3","3","0","2","1"
"8","RF","Alex Verdugo*","27","142","602","546","81","144","37","5","13","54","5","3","45","93",".264",".324",".421",".745","100","230","11","6","0","5","1"
"9","DH","Justin Turner","38","146","626","558","86","154","31","0","23","96","4","1","51","110",".276",".345",".455",".800","114","254","10","11","0","6","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","Adam Duvall","34","92","353","320","45","79","24","2","21","58","4","0","22","110",".247",".303",".531",".834","119","170","0","6","0","5","1"
"11","LF","Rob Refsnyder","32","89","243","202","31","50","9","1","1","28","7","2","33","47",".248",".365",".317",".682","87","64","8","5","1","1","0"
"12","C","Reese McGuire*","28","72","206","187","15","50","12","1","1","16","2","1","11","53",".267",".310",".358",".668","80","67","2","1","2","1","0"
"13","MI","Pablo Reyes","29","64","185","167","27","48","9","0","2","20","7","2","14","21",".287",".339",".377",".716","94","63","3","0","2","2","0"
"14","SS","Trevor Story","30","43","168","158","12","32","9","0","3","14","10","3","9","55",".203",".250",".316",".566","52","50","2","1","0","0","0"
"15","2B","Enmanuel Valdez*","24","49","149","139","17","37","8","0","6","19","5","1","8","37",".266",".311",".453",".764","103","63","4","1","0","0","0"
"16","SS","Yu Chang","27","39","112","105","12","17","2","0","6","18","4","0","3","34",".162",".200",".352",".552","45","37","2","2","2","0","0"
"17","2B","Luis Urías","26","32","109","89","13","20","4","0","2","13","0","0","14","26",".225",".361",".337",".698","91","30","3","5","0","0","0"
