"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","John Buck","23","71","258","238","36","56","9","0","12","30","1","1","15","79",".235",".280",".424",".704","80","101","6","0","4","1","0"
"2","1B","Ken Harvey","26","120","494","456","47","131","20","1","13","55","1","1","28","89",".287",".338",".421",".759","96","192","14","8","0","2","2"
"3","2B","Tony Graffanino","32","75","314","278","37","73","11","0","3","26","10","2","27","38",".263",".332",".335",".667","74","93","5","3","4","2","0"
"4","SS","Ángel Berroa","26","134","554","512","72","134","27","6","8","43","14","8","23","87",".262",".308",".385",".693","79","197","10","12","5","2","0"
"5","3B","Joe Randa","34","128","539","485","65","139","31","2","8","56","0","1","40","77",".287",".343",".408",".751","95","198","11","6","0","8","1"
"6","LF","Dee Brown*","26","59","209","195","19","49","7","0","4","24","2","2","11","50",".251",".293",".349",".642","66","68","1","1","1","1","0"
"7","CF","David DeJesus*","24","96","413","363","58","104","15","3","7","39","8","11","33","53",".287",".360",".402",".763","98","146","6","9","8","0","0"
"8","RF","Abraham Núñez#","27","59","247","221","31","50","9","0","5","29","0","1","25","48",".226",".304",".335",".638","66","74","4","0","0","1","1"
"9","DH","Mike Sweeney","30","106","452","411","56","118","23","0","22","79","3","2","33","44",".287",".347",".504",".851","118","207","7","6","0","2","9"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Matt Stairs*","36","126","496","439","48","117","21","3","18","66","1","0","49","92",".267",".345",".451",".796","105","198","15","5","0","3","2"
"11","UT","Desi Relaford#","30","114","430","380","45","84","14","0","6","34","5","4","34","56",".221",".296",".305",".601","57","116","10","8","4","4","3"
"12","CF","Carlos Beltrán#","27","69","309","266","51","74","19","2","15","51","14","3","37","44",".278",".367",".534",".901","130","142","4","2","1","3","7"
