"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Will Smith","26","130","501","414","71","107","19","2","25","76","3","0","58","101",".258",".365",".495",".860","127","205","11","18","0","11","4"
"2","1B","Max Muncy*","30","144","592","497","95","124","26","2","36","94","2","1","83","120",".249",".368",".527",".895","135","262","7","11","0","1","5"
"3","2B","Trea Turner","28","52","226","207","41","70","17","0","10","28","11","2","15","33",".338",".385",".565",".950","149","117","5","2","0","2","2"
"4","SS","Corey Seager*","27","95","409","353","54","108","22","3","16","57","1","1","48","66",".306",".394",".521",".915","142","184","8","5","0","3","2"
"5","3B","Justin Turner","36","151","612","533","87","148","22","0","27","87","3","0","61","98",".278",".361",".471",".832","120","251","12","12","0","6","0"
"6","LF","AJ Pollock","33","117","422","384","53","114","27","1","21","69","9","1","30","80",".297",".355",".536",".892","134","206","4","6","0","2","4"
"7","CF","Cody Bellinger*","25","95","350","315","39","52","9","2","10","36","3","1","31","94",".165",".240",".302",".542","44","95","2","1","0","3","2"
"8","RF","Mookie Betts","28","122","550","466","93","123","29","3","23","58","10","5","68","86",".264",".367",".487",".854","126","227","5","11","0","5","2"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"9","UT","Chris Taylor","30","148","582","507","92","129","25","4","20","73","13","1","63","167",".254",".344",".438",".782","107","222","5","8","1","3","2"
"10","MI","Gavin Lux*","23","102","381","335","49","81","12","4","7","46","4","1","41","83",".242",".328",".364",".692","85","122","3","3","0","2","3"
"11","UT","Matt Beaty*","28","120","234","204","35","55","4","1","7","40","2","2","20","44",".270",".363",".402",".765","104","82","3","10","0","0","0"
"12","C","Austin Barnes","31","77","225","200","28","43","8","0","6","23","1","0","20","56",".215",".299",".345",".644","72","69","6","4","1","0","1"
"13","1B","Albert Pujols","41","85","204","189","20","48","3","0","12","38","1","0","11","32",".254",".299",".460",".759","99","87","10","2","0","2","2"
