"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Gary Sánchez","30","72","260","234","33","51","9","0","19","46","0","0","21","64",".218",".292",".500",".792","116","117","3","4","0","1","0"
"2","1B","Jake Cronenworth*","29","127","522","458","54","105","24","7","10","48","6","1","46","97",".229",".312",".378",".689","92","173","8","11","1","5","2"
"3","2B","Ha-Seong Kim","27","152","626","538","84","140","23","0","17","60","38","9","75","124",".260",".351",".398",".749","110","214","7","3","5","5","1"
"4","SS","Xander Bogaerts","30","155","665","596","83","170","31","2","19","58","19","2","56","110",".285",".350",".440",".790","120","262","21","7","0","6","0"
"5","3B","Manny Machado","30","138","601","543","75","140","21","0","30","91","3","2","50","109",".258",".319",".462",".782","115","251","20","2","0","6","1"
"6","LF","Juan Soto*","24","162","708","568","97","156","32","1","35","109","12","5","132","129",".275",".410",".519",".930","158","295","18","2","1","5","11"
"7","CF","Trent Grisham*","26","153","555","469","67","93","31","1","13","50","15","3","75","154",".198",".315",".352",".666","87","165","7","5","4","1","0"
"8","RF","Fernando Tatis Jr.","24","141","635","575","91","148","33","1","25","78","29","4","53","141",".257",".322",".449",".770","113","258","17","3","1","3","0"
"9","DH","Matt Carpenter*","37","76","237","188","18","33","12","0","5","31","1","0","41","67",".176",".322",".319",".641","81","60","2","2","0","5","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","C","Luis Campusano","24","49","174","163","27","52","7","0","7","30","0","0","7","21",".319",".356",".491",".847","134","80","8","3","0","1","0"
"11","2B","Rougned Odor*","29","59","157","138","21","28","9","0","4","18","2","1","17","37",".203",".299",".355",".654","83","49","2","2","0","0","0"
"12","C","Austin Nola","33","52","154","130","9","19","3","0","1","8","0","0","18","31",".146",".260",".192",".452","30","25","5","2","4","0","0"
"13","DH","Nelson Cruz","42","49","152","143","9","35","5","1","5","23","1","0","6","46",".245",".283",".399",".681","88","57","2","2","0","1","1"
"14","IF","Matthew Batten","28","43","139","120","19","31","6","0","2","11","2","2","17","30",".258",".355",".358",".713","101","43","0","1","1","0","0"
"15","1B","Garrett Cooper","32","41","133","117","14","28","7","0","4","15","0","0","14","35",".239",".323",".402",".725","102","47","6","1","0","1","0"
"16","OF","José Azocar","27","55","102","91","16","21","6","0","2","9","8","2","4","24",".231",".278",".363",".641","78","33","2","2","5","0","0"
"17","C","Brett Sullivan*","29","33","86","81","7","17","3","0","1","6","0","0","4","19",".210",".244",".284",".528","48","23","1","0","0","1","0"
"18","UT","Brandon Dixon","31","33","86","79","10","16","4","0","2","9","1","0","1","31",".203",".244",".329",".573","59","26","1","4","0","2","0"
"19","UT","Jurickson Profar#","30","14","49","44","4","13","2","0","1","7","0","0","5","4",".295",".367",".409",".776","117","18","2","0","0","0","0"
"20","1B","Ji Man Choi*","32","16","41","31","3","2","1","0","0","2","0","0","8","8",".065",".268",".097",".365","9","3","1","1","0","1","0"
"21","3B","Eguy Rosario","23","11","37","36","6","9","1","1","2","6","0","0","1","12",".250",".270",".500",".770","109","18","1","0","0","0","0"
"22","1B","Alfonso Rivas*","26","8","17","15","2","3","2","0","0","1","0","0","2","7",".200",".294",".333",".627","76","5","0","0","0","0","0"
"23","OF","Ben Gamel*","31","6","15","15","2","3","1","0","0","2","0","0","0","2",".200",".200",".267",".467","29","4","0","0","0","0","0"
"24","OF","Taylor Kohlwey*","28","5","13","13","0","2","0","0","0","0","0","0","0","5",".154",".154",".154",".308","-13","2","0","0","0","0","0"
"25","RF","David Dahl*","29","4","9","9","1","1","0","0","1","1","0","0","0","2",".111",".111",".444",".556","45","4","0","0","0","0","0"
"26","CF","Adam Engel","31","5","6","6","0","0","0","0","0","0","0","1","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"27","DH","Chandler Seagle","27","1","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"28","P","Seth Lugo","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Brent Honeywell Jr.","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Jackson Wolf*","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Tim Hill","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
