"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Yasmani Grandal#","26","115","426","355","43","83","12","0","16","47","0","1","65","92",".234",".353",".403",".756","112","143","16","2","1","3","1"
"2","1B","Adrián González*","33","156","643","571","76","157","33","0","28","90","0","1","62","107",".275",".350",".480",".830","130","274","21","6","0","3","10"
"3","2B","Howie Kendrick","31","117","495","464","64","137","22","2","9","54","6","2","27","82",".295",".336",".409",".746","108","190","17","2","1","1","1"
"4","SS","Jimmy Rollins#","36","144","563","517","71","116","24","3","13","41","12","8","44","86",".224",".285",".358",".643","79","185","12","0","1","1","0"
"5","3B","Justin Turner","30","126","439","385","55","113","26","1","16","60","5","2","36","71",".294",".370",".491",".861","139","189","10","13","1","4","1"
"6","LF","Carl Crawford*","33","69","193","181","19","48","9","2","4","16","10","2","10","41",".265",".304",".403",".707","96","73","3","0","0","0","1"
"7","CF","Joc Pederson*","23","151","585","480","67","101","19","1","26","54","4","7","92","170",".210",".346",".417",".763","113","200","5","9","2","2","6"
"8","RF","Yasiel Puig","24","79","311","282","30","72","12","3","11","38","3","3","26","66",".255",".322",".436",".758","110","123","1","2","0","1","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"9","OF","Andre Ethier*","33","142","445","395","54","116","20","7","14","53","2","3","43","75",".294",".366",".486",".852","137","192","11","4","0","3","2"
"10","LF","Scott Van Slyke","28","96","253","222","19","53","14","0","6","30","3","1","23","62",".239",".317",".383",".700","96","85","5","4","1","3","2"
"11","UT","Alex Guerrero","28","106","230","219","25","51","9","1","11","36","1","0","7","57",".233",".261",".434",".695","90","95","7","2","0","2","0"
"12","UT","Enrique Hernández","23","76","218","202","24","62","12","2","7","22","0","2","11","46",".307",".346",".490",".836","131","99","3","2","1","2","0"
"13","C","A.J. Ellis","34","63","217","181","24","43","9","0","7","21","0","0","32","38",".238",".355",".403",".758","113","73","4","1","3","0","1"
"14","2B","Chase Utley*","36","34","141","124","14","25","9","1","3","9","1","0","10","29",".202",".291",".363",".654","82","45","1","6","0","1","0"
"15","3B","Alberto Callaspo#","32","60","138","123","8","32","5","0","0","7","0","0","14","24",".260",".336",".301",".637","81","37","2","0","1","0","0"
"16","SS","Corey Seager*","21","27","113","98","17","33","8","1","4","17","2","0","14","19",".337",".425",".561",".986","174","55","2","1","0","0","1"
"17","3B","Juan Uribe","36","29","87","81","6","20","2","0","1","6","1","0","5","9",".247",".287",".309",".596","68","25","5","0","0","1","0"
"18","OF","Chris Heisey","30","33","72","55","8","10","2","0","2","9","0","1","15","17",".182",".347",".327",".674","91","18","1","0","0","2","2"
"19","LF","Justin Ruggiano","33","21","60","55","12","16","4","1","4","12","2","0","3","14",".291",".350",".618",".968","165","34","1","2","0","0","0"
"20","OF","Scott Schebler*","24","19","40","36","6","9","0","0","3","4","2","1","3","13",".250",".325",".500",".825","127","18","0","1","0","0","1"
"21","UT","Austin Barnes","25","20","37","29","4","6","2","0","0","1","1","0","6","6",".207",".361",".276",".637","83","8","2","1","1","0","0"
"22","UT","José Peraza","21","7","25","22","3","4","1","1","0","1","3","0","2","2",".182",".250",".318",".568","58","7","0","0","1","0","1"
"23","IF","Ronald Torreyes","22","8","8","6","1","2","1","0","0","1","0","0","1","1",".333",".429",".500",".929","160","3","0","0","1","0","0"
"24","IF","Darwin Barney","29","2","4","4","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"25","P","Clayton Kershaw*","27","31","79","71","2","9","2","0","0","2","0","0","2","23",".127",".162",".155",".317","-10","11","2","1","5","0","0"
"26","P","Zack Greinke","31","30","77","67","8","15","2","0","2","3","1","0","1","14",".224",".232",".343",".575","59","23","0","0","8","1","0"
"27","P","Brett Anderson*","27","29","61","47","1","4","1","0","0","3","0","0","5","32",".085",".173",".106",".279","-19","5","2","0","9","0","0"
"28","P","Mike Bolsinger","27","21","40","38","1","1","1","0","0","0","0","0","0","23",".026",".026",".053",".079","-79","2","0","0","2","0","0"
"29","P","Alex Wood","24","11","26","22","1","4","1","0","0","0","0","0","1","13",".182",".217",".227",".445","25","5","1","0","3","0","0"
"30","P","Carlos Frías","25","16","24","21","1","1","0","0","0","0","0","0","1","12",".048",".130",".048",".178","-47","1","0","1","1","0","0"
"31","P","Brandon McCarthy","31","4","9","6","0","0","0","0","0","1","0","0","1","5",".000",".143",".000",".143","-55","0","0","0","2","0","0"
"32","P","Mat Latos","27","6","7","6","1","2","0","0","0","0","0","0","0","1",".333",".333",".333",".667","88","2","0","0","1","0","0"
"33","P","Ian Thomas","28","9","4","3","1","0","0","0","0","0","0","0","1","1",".000",".250",".000",".250","-21","0","1","0","0","0","0"
"34","P","Scott Baker","33","2","4","3","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"35","P","Joe Wieland","25","1","2","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"36","P","Adam Liberatore*","28","38","2","2","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"37","P","Brandon Beachy","28","2","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"38","P","Zach Lee","23","1","2","2","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"39","P","Eric Surkamp*","27","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","1","0","0"
"40","P","Danny Coulombe*","25","5","1","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"41","P","Luis Avilán*","25","20","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"42","P","Chin-hui Tsao","34","5","1","1","1","1","1","0","0","0","0","0","0","0","1.000","1.000","2.000","3.000","713","2","0","0","0","0","0"
"43","P","Joel Peralta","39","33","1","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"44","P","David Huff#","30","3","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"45","P","Chris Hatcher#","30","45","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"46","P","Juan Nicasio","28","52","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"47","P","Sergio Santos","31","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Jim Johnson","32","19","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Paco Rodríguez*","24","18","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Matt West","26","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Yimi García","24","55","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Kenley Jansen#","27","51","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","J.P. Howell*","32","62","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Pedro Báez","27","48","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Josh Ravin","27","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","29.7","162","6090","5385","667","1346","263","26","187","638","59","34","563","1258",".250",".326",".413",".739","106","2222","135","60","49","30","31"
"","","Rank in 15 NL teams","","","","15","8","13","11","12","1","","13","7","2","5","10","1","3","2","","5","","5","","14",""
"","","Non-Pitcher Totals","29.8","162","5743","5087","650","1309","255","26","185","629","58","34","551","1127",".257",".335",".427",".762","112","2171","129","58","15","29","31"
"","","Pitcher Totals","27.6","162","347","298","17","37","8","0","2","9","1","0","12","131",".124",".163",".171",".334","-6","51","6","2","34","1","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
