"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Nick Fortes","26","108","323","294","33","60","10","0","6","26","4","2","17","59",".204",".263",".299",".562","52","88","12","7","3","2","0"
"2","1B","Yuli Gurriel","39","108","329","298","32","73","16","3","4","27","4","0","26","44",".245",".304",".359",".663","79","107","13","1","0","4","3"
"3","2B","Luis Arráez*","26","147","617","574","71","203","30","3","10","69","3","2","35","34",".354",".393",".469",".861","133","269","18","4","1","3","10"
"4","SS","Joey Wendle*","33","112","318","297","33","63","16","3","2","20","7","1","13","67",".212",".248",".306",".554","50","91","8","2","3","3","0"
"5","3B","Jean Segura","33","85","326","301","25","66","5","2","3","21","6","2","22","47",".219",".277",".279",".556","52","84","12","2","1","0","1"
"6","LF","Bryan De La Cruz","26","153","626","579","60","149","32","0","19","78","4","1","40","142",".257",".304",".411",".715","92","238","18","1","0","5","0"
"7","CF","Jazz Chisholm Jr.*","25","97","383","352","50","88","12","2","19","51","22","3","26","118",".250",".304",".457",".761","103","161","4","2","1","2","0"
"8","RF","Jesús Sánchez*","25","125","402","360","43","91","23","3","14","52","3","1","38","107",".253",".327",".450",".777","108","162","12","2","1","1","1"
"9","DH","Jorge Soler","31","137","580","504","77","126","24","0","36","75","1","0","66","141",".250",".341",".512",".853","128","258","20","6","0","4","4"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","IF","Jon Berti","33","133","424","388","53","114","16","3","7","33","16","6","29","77",".294",".344",".405",".748","103","157","10","2","2","3","2"
"11","1B","Garrett Cooper","32","82","324","305","28","78","11","1","13","46","0","0","17","97",".256",".296",".426",".723","93","130","9","1","0","1","0"
"12","C","Jacob Stallings","33","88","276","241","22","46","14","0","3","20","0","0","27","67",".191",".278",".286",".565","54","69","9","3","3","2","0"
"13","UT","Garrett Hampson","28","98","252","221","30","61","12","1","3","23","5","0","23","67",".276",".349",".380",".729","98","84","3","3","3","2","0"
"14","1B","Josh Bell#","30","53","224","200","26","54","9","0","11","26","0","0","20","53",".270",".338",".480",".818","119","96","6","1","0","1","1"
"15","3B","Jake Burger","27","53","217","198","27","60","13","0","9","28","0","0","10","47",".303",".355",".505",".860","130","100","1","7","0","2","0"
"16","RF","Avisaíl García","32","37","118","108","8","20","3","1","3","12","2","0","6","39",".185",".241",".315",".556","50","34","1","2","0","0","1"
"17","CF","Jonathan Davis","31","34","104","90","22","22","4","1","2","10","1","2","7","29",".244",".307",".378",".685","85","34","1","2","2","2","0"
"18","2B","Xavier Edwards#","23","30","84","78","12","23","3","0","0","3","5","0","3","14",".295",".329",".333",".663","81","26","1","1","2","0","0"
"19","CF","Dane Myers","27","22","70","67","9","18","3","0","1","9","1","1","2","19",".269",".286",".358",".644","74","24","1","0","0","1","0"
"20","OF","Peyton Burdick","26","14","37","33","4","6","2","0","1","2","1","0","3","18",".182",".270",".333",".604","63","11","0","1","0","0","0"
"21","MI","Jacob Amaya","24","4","9","9","1","2","0","0","0","2","1","0","0","1",".222",".222",".222",".444","22","2","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"22","P","Andrew Nardi*","24","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Johnny Cueto","37","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Tanner Scott","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Bryan Hoeing","26","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Geoff Hartlieb","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"27","P","Braxton Garrett","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"28","P","Archie Bradley","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Ryan Weathers","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Robert Garcia","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Huascar Brazobán","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Eury Pérez","20","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Sandy Alcántara","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Edward Cabrera","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Jorge López","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Jeff Lindgren","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","A.J. Puk*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Matt Moore*","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Johan Quezada","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Daniel Castano*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Matt Barnes","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","George Soriano","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Trevor Rogers*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Sean Nolin*","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Jesús Luzardo*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","JT Chargois#","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Enmanuel De Jesus*","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Dylan Floro*","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Devin Smeltzer","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Chi Chi González","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","David Robertson","38","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Steven Okert*","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","29.4","162","6043","5497","666","1423","258","23","166","633","86","21","430","1287",".259",".316",".405",".721","94","2225","159","50","22","38","23"
"","","Rank in 15 NL teams","","","","8","15","2","12","8","10","","13","3","14","3","2","10","10","10","","8","","15","","11",""
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
