"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Salvador Pérez","30","37","156","150","22","50","12","0","11","32","1","0","3","36",".333",".353",".633",".986","159","95","0","2","0","1","0"
"2","1B","Hunter Dozier","28","44","186","158","29","36","4","2","6","12","4","0","27","48",".228",".344",".392",".736","99","62","3","1","0","0","0"
"3","2B","Nicky Lopez*","25","56","192","169","15","34","8","0","1","13","0","5","18","41",".201",".286",".266",".552","51","45","1","2","3","0","0"
"4","SS","Adalberto Mondesí#","24","59","233","219","33","56","11","3","6","22","24","8","11","70",".256",".294",".416",".710","90","91","4","1","2","0","0"
"5","3B","Maikel Franco","27","60","243","223","23","62","16","0","8","38","1","0","16","38",".278",".321",".457",".778","108","102","4","0","0","4","1"
"6","LF","Alex Gordon*","36","50","184","163","15","34","4","0","4","11","0","0","18","37",".209",".299",".307",".606","65","50","0","3","0","0","0"
"7","CF","Bubba Starling","27","35","64","59","5","10","1","0","1","5","0","0","4","27",".169",".219",".237",".456","24","14","0","0","0","1","0"
"8","RF","Whit Merrifield","31","60","265","248","38","70","12","0","9","30","12","3","12","33",".282",".325",".440",".764","105","109","3","4","0","1","0"
"9","DH","Jorge Soler","28","43","174","149","17","34","8","0","8","24","0","0","19","60",".228",".326",".443",".769","106","66","3","3","0","1","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","1B","Ryan O'Hearn*","26","42","132","113","7","22","6","0","2","18","0","0","18","37",".195",".303",".301",".604","65","34","5","0","0","1","2"
"11","UT","Ryan McBroom","28","36","85","81","8","20","3","0","6","10","0","0","4","30",".247",".282",".506",".789","107","41","2","0","0","0","0"
"12","OF","Edward Olivares","24","18","65","62","5","17","1","1","2","7","0","1","2","11",".274",".292",".419",".712","90","26","1","0","0","1","0"
"13","C","Cam Gallagher","27","25","60","53","10","15","5","0","1","3","0","0","6","11",".283",".356",".434",".790","113","23","0","0","1","0","0"
"14","OF","Franchy Cordero*","25","16","42","38","7","8","3","0","2","7","1","0","4","4",".211",".286",".447",".733","94","17","1","0","0","0","0"
"15","OF","Brett Phillips*","26","18","34","31","8","7","0","1","1","2","3","1","3","8",".226",".294",".387",".681","83","12","0","0","0","0","0"
"16","C","Meibrys Viloria*","23","15","24","21","1","4","1","0","0","0","0","0","2","9",".190",".292",".238",".530","47","5","0","1","0","0","0"
"17","OF","Nick Heath*","26","15","18","13","2","2","1","0","0","3","2","2","2","6",".154",".313",".231",".543","51","3","0","1","1","0","0"
"18","UT","Erick Mejia#","25","8","16","14","1","1","1","0","0","0","1","0","0","7",".071",".071",".143",".214","-44","2","0","0","1","0","0"
"19","3B","Kelvin Gutiérrez","25","4","12","9","0","1","0","0","0","0","0","0","3","6",".111",".333",".111",".444","29","1","0","0","0","0","0"
"20","3B","Matt Reynolds","29","3","11","11","1","0","0","0","0","0","0","0","0","7",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"21","C","Óscar Hernández","26","4","4","4","1","2","0","0","0","0","0","0","0","1",".500",".500",".500","1.000","173","2","1","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"22","P","Glenn Sparkman#","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Matt Harvey","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Jake Newberry","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Kris Bubic*","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Brady Singer","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"27","P","Trevor Rosenthal","30","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"28","P","Mike Montgomery*","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Greg Holland","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Randy Rosario*","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Scott Barlow","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Gabe Speier*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Foster Griffin","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Scott Blewett","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Chance Adams","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Jorge López","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Brad Keller","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Jakob Junis","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Jesse Hahn","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Danny Duffy*","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Kyle Zimmer","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Josh Staumont","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Richard Lovelady*","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Ian Kennedy","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Tyler Zuber","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Ronald Bolaños","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Kevin McCarthy","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Carlos Hernández","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","27.9","60","2200","1988","248","485","97","7","68","237","49","20","172","527",".244",".309",".402",".711","91","800","28","18","8","10","3"
"","","Rank in 15 AL teams","","","","7","13","6","6","7","11","","2","15","12","8","8","12","10","11","","10","","14","","13",""
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
