"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Matt Thaiss*","28","95","307","262","32","56","6","0","9","31","2","0","36","83",".214",".319",".340",".659","80","89","4","6","0","3","1"
"2","1B","Nolan Schanuel*","21","29","132","109","19","30","3","0","1","6","0","0","20","19",".275",".402",".330",".732","103","36","1","3","0","0","1"
"3","2B","Brandon Drury","30","125","523","485","61","127","30","3","26","83","0","2","25","136",".262",".306",".497",".803","114","241","14","8","0","5","0"
"4","SS","Zach Neto","22","84","329","289","38","65","17","0","9","34","5","1","20","77",".225",".308",".377",".685","86","109","5","16","1","3","0"
"5","3B","Anthony Rendon","33","43","183","148","23","35","6","0","2","22","2","0","25","27",".236",".361",".318",".678","88","47","6","6","0","4","0"
"6","LF","Taylor Ward","29","97","409","356","60","90","18","0","14","47","4","2","39","80",".253",".335",".421",".756","105","150","9","8","0","6","0"
"7","CF","Mike Trout","31","82","362","308","54","81","14","1","18","44","2","0","45","104",".263",".367",".490",".858","131","151","4","7","0","2","2"
"8","RF","Hunter Renfroe","31","126","504","459","56","111","31","0","19","56","0","0","39","113",".242",".304",".434",".737","98","199","15","3","0","3","0"
"9","DH","Shohei Ohtani*","28","135","599","497","102","151","26","8","44","95","20","6","91","143",".304",".412",".654","1.066","184","325","9","3","0","3","21"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","IF","Luis Rengifo#","26","126","445","394","55","104","15","4","16","51","6","4","41","82",".264",".339",".444",".783","111","175","3","6","0","4","0"
"11","CF","Mickey Moniak*","25","85","323","311","35","87","21","2","14","45","6","3","9","113",".280",".307",".495",".802","113","154","4","3","0","0","1"
"12","CI","Mike Moustakas*","34","65","250","237","22","56","8","0","8","31","0","0","6","61",".236",".256",".371",".627","68","88","6","2","0","5","0"
"13","CI","Gio Urshela","31","62","228","214","22","64","8","1","2","24","3","2","10","36",".299",".329",".374",".703","91","80","9","1","0","3","0"
"14","LF","Randal Grichuk","31","54","208","194","25","42","12","1","8","17","0","0","11","45",".216",".264",".412",".677","80","80","5","2","0","1","0"
"15","C","Logan O'Hoppe","23","51","199","182","23","43","6","0","14","29","0","1","14","48",".236",".296",".500",".796","111","91","4","2","0","1","0"
"16","3B","Eduardo Escobar#","34","59","189","178","17","39","3","3","2","15","0","1","10","54",".219",".259",".303",".563","53","54","3","0","0","1","0"
"17","C","Chad Wallach","31","65","172","157","18","31","5","1","7","15","0","1","13","57",".197",".259",".376",".635","70","59","5","0","2","0","0"
"18","1B","Jared Walsh*","29","39","116","104","10","13","4","0","4","11","0","0","11","45",".125",".216",".279",".494","33","29","1","1","0","0","0"
"19","MI","David Fletcher","29","33","97","89","7","22","1","0","2","12","0","0","7","9",".247",".302",".326",".628","72","29","2","0","1","0","1"
"20","SS","Andrew Velazquez","28","54","94","81","12","14","3","0","2","3","13","3","10","30",".173",".264",".284",".548","50","23","1","0","3","0","0"
"21","CF","Brett Phillips*","29","39","71","63","9","11","1","0","3","6","3","1","8","36",".175",".268",".333",".601","63","21","0","0","0","0","0"
"22","IF","Michael Stefanic","27","25","71","62","5","18","2","1","0","6","0","1","8","8",".290",".380",".355",".735","103","22","0","1","0","0","0"
"23","OF","Jo Adell","24","17","62","58","7","12","3","1","3","6","1","0","4","25",".207",".258",".448",".706","87","26","1","0","0","0","0"
"24","UT","Trey Cabbage*","26","22","56","53","5","11","3","0","1","7","1","1","2","26",".208",".232",".321",".553","49","17","1","0","0","1","0"
"25","1B","Jake Lamb*","32","18","54","51","7","11","1","0","2","5","0","0","3","15",".216",".259",".353",".612","65","18","1","0","0","0","0"
"26","1B","C.J. Cron","33","15","54","50","7","10","0","0","1","5","0","0","4","15",".200",".259",".260",".519","43","13","3","0","0","0","0"
"27","UT","Kyren Paris","21","15","46","40","4","4","0","0","0","1","3","0","4","17",".100",".200",".100",".300","-14","4","0","1","1","0","0"
"28","OF","Jordyn Adams","23","17","40","39","1","5","0","0","0","1","1","2","0","16",".128",".125",".128",".253","-31","5","0","0","0","1","0"
"29","MI","Livan Soto*","23","4","12","9","2","2","0","0","0","0","0","0","3","2",".222",".417",".222",".639","82","2","0","0","0","0","0"
"30","CI","Kevin Padlo","26","3","8","8","1","1","1","0","0","0","0","0","0","0",".125",".125",".250",".375","-2","2","1","0","0","0","0"
"31","C","Chris Okey","28","2","2","2","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"32","P","Kolton Ingram*","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Jhonathan Díaz*","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Davis Daniel","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Ryan Tepera","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Victor Mederos","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Carlos Estévez","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","José Soriano","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Griffin Canning","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Sam Bachman","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Austin Warren","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Tyler Anderson*","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Kelvin Caceres","23","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","José Suarez*","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Patrick Sandoval*","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Tucker Davidson*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","José Quijada*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","José Marte","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Dominic Leone","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Jacob Webb","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Reyes Moronta","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
