"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Andrew Knizner","27","96","293","260","28","56","10","0","4","25","0","1","26","62",".215",".301",".300",".601","74","78","9","6","1","0","0"
"2","1B","Paul Goldschmidt","34","151","651","561","106","178","41","0","35","115","7","0","79","141",".317",".404",".578",".981","177","324","7","5","0","4","1"
"3","2B","Nolan Gorman*","22","89","313","283","44","64","13","0","14","35","1","0","28","103",".226",".300",".420",".721","104","119","2","2","0","0","0"
"4","SS","Tommy Edman#","27","153","630","577","95","153","31","4","13","57","32","3","46","111",".265",".324",".400",".725","107","231","10","5","1","1","2"
"5","3B","Nolan Arenado","31","148","620","557","73","163","42","1","30","103","5","3","52","72",".293",".358",".533",".891","151","297","15","7","0","4","3"
"6","LF","Tyler O'Neill","27","96","383","334","56","76","11","1","14","58","14","4","38","103",".228",".308",".392",".700","99","131","9","4","0","7","0"
"7","CF","Harrison Bader","28","72","264","246","35","63","7","3","5","21","15","2","13","47",".256",".303",".370",".673","92","91","4","4","0","1","0"
"8","RF","Lars Nootbaar*","24","108","347","290","53","66","16","3","14","40","4","1","51","71",".228",".340",".448",".788","124","130","3","1","0","5","1"
"9","DH","Albert Pujols","42","109","351","307","42","83","14","0","24","68","1","2","28","55",".270",".345",".550",".895","151","169","13","10","0","6","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","Dylan Carlson#","23","128","488","432","56","102","30","4","8","42","5","2","45","94",".236",".316",".380",".695","99","164","6","7","0","4","1"
"11","UT","Brendan Donovan*","25","126","468","391","64","110","21","1","5","45","2","3","60","70",".281",".394",".379",".773","124","148","8","14","1","2","1"
"12","LF","Corey Dickerson*","33","96","297","281","28","75","17","1","6","36","0","0","12","48",".267",".300",".399",".698","98","112","4","2","0","2","1"
"13","OF","Juan Yepez","24","76","274","253","27","64","13","0","12","30","0","0","16","61",".253",".296",".447",".742","109","113","6","1","0","4","0"
"14","C","Yadier Molina","39","78","270","262","19","56","8","0","5","24","2","0","5","40",".214",".233",".302",".535","52","79","10","2","0","1","0"
"15","SS","Paul DeJong","28","77","237","210","19","33","9","0","6","25","3","2","21","79",".157",".245",".286",".530","52","60","2","4","0","2","0"
"16","SS","Edmundo Sosa","26","53","131","122","17","23","4","3","0","8","3","1","4","38",".189",".244",".270",".515","48","33","3","5","0","0","0"
"17","UT","Alec Burleson*","23","16","53","48","4","9","1","0","1","3","1","0","5","9",".188",".264",".271",".535","54","13","1","0","0","0","0"
"18","C","Austin Romine","33","11","28","26","2","4","1","0","0","0","0","0","2","7",".154",".214",".192",".407","18","5","0","0","0","0","0"
"19","CF","Ben DeLuzio","27","22","25","20","3","3","1","0","0","0","0","1","3","5",".150",".292",".200",".492","45","4","0","1","1","0","0"
