"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Christian Vázquez","32","102","355","327","34","73","13","0","6","32","1","0","25","82",".223",".280",".318",".598","65","104","11","1","1","1","1"
"2","1B","Donovan Solano","35","134","450","394","43","111","26","1","5","38","0","0","40","100",".282",".369",".391",".760","110","154","8","15","0","1","1"
"3","2B","Edouard Julien*","24","109","408","338","60","89","16","1","16","37","3","0","64","128",".263",".381",".459",".839","130","155","8","2","1","3","0"
"4","SS","Carlos Correa","28","135","580","514","60","118","29","2","18","65","0","0","59","131",".230",".312",".399",".711","94","205","30","4","0","3","3"
"5","3B","Royce Lewis","24","58","239","217","36","67","7","0","15","52","6","1","20","55",".309",".372",".548",".921","150","119","5","2","0","0","0"
"6","LF","Joey Gallo*","29","111","332","282","39","50","9","1","21","40","1","1","48","142",".177",".301",".440",".741","101","124","3","2","0","0","1"
"7","CF","Michael A. Taylor","32","129","388","355","48","78","14","1","21","51","13","1","26","130",".220",".278",".442",".720","94","157","7","3","3","1","0"
"8","RF","Max Kepler*","30","130","491","438","72","114","22","2","24","66","1","1","45","106",".260",".332",".484",".816","121","212","9","4","0","4","0"
"9","DH","Byron Buxton","29","85","347","304","49","63","17","1","17","42","9","0","35","109",".207",".294",".438",".731","98","133","3","4","0","4","2"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","UT","Willi Castro#","26","124","409","358","60","92","18","5","9","34","33","5","34","99",".257",".339",".411",".750","106","147","5","12","2","3","1"
"11","IF","Kyle Farmer","32","120","369","336","49","86","14","2","11","46","2","4","23","86",".256",".317",".408",".725","98","137","7","8","0","2","0"
"12","2B","Jorge Polanco#","29","80","343","302","38","77","18","0","14","48","4","0","36","88",".255",".335",".454",".789","115","137","2","2","0","3","0"
"13","C","Ryan Jeffers","26","96","335","286","46","79","15","2","14","43","3","2","33","93",".276",".369",".490",".858","134","140","6","10","4","2","1"
"14","1B","Alex Kirilloff*","25","88","319","281","35","76","14","1","11","41","1","0","28","80",".270",".348",".445",".793","117","125","2","7","0","3","1"
"15","OF","Matt Wallner*","25","76","254","213","42","53","11","1","14","41","2","1","28","80",".249",".370",".507",".877","139","108","1","13","0","0","1"
"16","LF","Trevor Larnach*","26","58","212","183","26","39","7","3","8","40","1","1","27","72",".213",".311",".415",".727","98","76","2","0","0","2","1"
"17","3B","José Miranda","25","40","152","142","12","30","4","0","3","13","0","0","9","24",".211",".263",".303",".566","56","43","8","1","0","0","0"
"18","UT","Nick Gordon*","27","34","93","91","13","16","5","1","2","7","0","0","1","11",".176",".185",".319",".503","35","29","1","0","1","0","0"
"19","UT","Jordan Luplow","29","32","73","63","10","13","3","0","2","4","2","0","9","19",".206",".315",".349",".664","83","22","1","1","0","0","0"
"20","OF","Andrew Stevenson*","29","25","40","37","4","7","1","0","0","1","4","1","2","8",".189",".250",".216",".466","31","8","0","1","0","0","0"
"21","OF","Kyle Garlick","31","14","30","28","2","5","1","0","2","4","0","0","2","11",".179",".233",".429",".662","77","12","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"22","P","Simeon Woods Richardson","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Bailey Ober","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Cole Sands","25","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
