"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Alex Avila*","23","104","333","294","28","67","12","0","7","31","2","2","36","71",".228",".316",".340",".656","78","100","12","2","1","0","0"
"2","1B","Miguel Cabrera","27","150","648","548","111","180","45","1","38","126","3","3","89","95",".328",".420",".622","1.042","178","341","17","3","0","8","32"
"3","2B","Will Rhymes*","27","54","213","191","30","58","12","3","1","19","0","3","14","16",".304",".350",".414",".763","106","79","1","0","7","1","0"
"4","SS","Ramón Santiago#","30","112","367","320","38","84","9","1","3","22","2","2","30","56",".263",".337",".325",".662","81","104","6","7","8","2","0"
"5","3B","Brandon Inge","33","144","580","514","47","127","28","5","13","70","4","3","54","134",".247",".321",".397",".718","93","204","12","5","0","7","4"
"6","LF","Ryan Raburn","29","113","410","371","54","104","25","1","15","62","2","2","27","92",".280",".340",".474",".814","118","176","8","8","1","3","0"
"7","CF","Austin Jackson","23","151","675","618","103","181","34","10","4","41","27","6","47","170",".293",".345",".400",".745","102","247","5","4","3","3","4"
"8","RF","Magglio Ordóñez","36","84","365","323","56","98","17","1","12","59","1","0","40","38",".303",".378",".474",".852","129","153","14","0","0","2","0"
"9","DH","Johnny Damon*","36","145","613","539","81","146","36","5","8","51","11","1","69","90",".271",".355",".401",".756","105","216","5","2","2","1","2"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","OF","Brennan Boesch*","25","133","512","464","49","119","26","3","14","67","7","1","40","99",".256",".320",".416",".736","98","193","5","5","0","3","5"
"11","C","Gerald Laird","30","89","299","270","22","56","11","0","5","25","3","1","18","57",".207",".263",".304",".567","53","82","7","3","6","2","0"
"12","2B","Carlos Guillén#","34","68","275","253","26","69","17","1","6","34","1","2","21","41",".273",".327",".419",".746","101","106","10","0","0","1","2"
"13","UT","Don Kelly*","30","119","251","238","30","58","4","0","9","27","3","0","8","42",".244",".272",".374",".646","73","89","1","2","1","2","0"
"14","SS","Jhonny Peralta","28","57","242","217","23","55","7","0","8","38","0","0","21","34",".253",".314",".396",".710","91","86","4","0","0","4","1"
