"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Joey Bart","23","33","111","103","15","24","5","2","0","7","0","0","3","41",".233",".288",".320",".609","68","33","1","5","0","0","0"
"2","1B","Brandon Belt*","32","51","179","149","25","46","13","1","9","30","0","0","30","36",".309",".425",".591","1.015","177","88","5","0","0","0","1"
"3","2B","Donovan Solano","32","54","203","190","22","62","15","1","3","29","0","0","10","39",".326",".365",".463",".828","127","88","2","2","0","1","0"
"4","SS","Brandon Crawford*","33","54","193","172","26","44","12","0","8","28","1","2","15","47",".256",".326",".465",".792","115","80","3","4","0","2","2"
"5","3B","Evan Longoria","34","53","209","193","26","49","10","1","7","28","0","1","11","39",".254",".297",".425",".722","96","82","10","2","0","3","0"
"6","LF","Alex Dickerson*","30","52","170","151","28","45","10","1","10","27","0","0","16","30",".298",".371",".576",".947","156","87","5","2","0","1","2"
"7","CF","Mauricio Dubón","25","54","177","157","21","43","4","1","4","19","2","3","15","36",".274",".337",".389",".726","100","61","4","1","1","2","0"
"8","RF","Mike Yastrzemski*","29","54","225","192","39","57","14","4","10","35","2","1","30","55",".297",".400",".568",".968","164","109","2","3","0","0","2"
"9","DH","Wilmer Flores","28","55","213","198","30","53","11","1","12","32","1","0","13","36",".268",".315",".515",".830","124","102","5","1","0","1","1"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","DH","Austin Slater","27","31","104","85","18","24","2","1","5","7","8","1","16","22",".282",".408",".506",".914","151","43","2","2","1","0","0"
"11","UT","Darin Ruf","33","40","100","87","11","24","6","0","5","18","1","0","13","23",".276",".370",".517",".887","142","45","1","0","0","0","0"
"12","DH","Pablo Sandoval#","33","33","90","82","5","18","1","0","1","6","0","0","6","18",".220",".278",".268",".546","52","22","3","1","0","1","0"
"13","C","Chadwick Tromp","25","24","64","61","11","13","1","0","4","10","0","0","1","20",".213",".219",".426",".645","72","26","3","0","0","2","0"
"14","OF","Hunter Pence","37","17","56","52","4","5","0","1","2","6","0","0","3","15",".096",".161",".250",".411","11","13","3","1","0","0","0"
"15","C","Tyler Heineman#","29","15","50","42","3","8","1","0","0","1","1","0","4","6",".190",".292",".214",".506","44","9","0","2","2","0","0"
