"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"1","C","Yan Gomes","32","30","119","109","14","31","6","1","4","13","1","0","6","22",".284",".319",".468",".787","110","51","1","1","0","3","0"
"2","1B","Eric Thames*","33","41","140","123","10","25","5","0","3","12","1","0","14","42",".203",".300",".317",".617","68","39","2","3","0","0","1"
"3","2B","Luis García Jr.*","20","40","139","134","18","37","6","0","2","16","1","1","5","29",".276",".302",".366",".668","81","49","3","0","0","0","0"
"4","SS","Trea Turner","27","59","259","233","46","78","15","4","12","41","12","4","22","36",".335",".394",".588",".982","162","137","5","2","0","2","0"
"5","3B","Carter Kieboom","22","33","122","99","15","20","1","0","0","9","0","1","17","33",".202",".344",".212",".556","57","21","6","5","0","1","0"
"6","LF","Juan Soto*","21","47","196","154","39","54","14","0","13","37","6","2","41","28",".351",".490",".695","1.185","217","107","1","1","0","0","12"
"7","CF","Víctor Robles","23","52","189","168","20","37","5","1","3","15","4","1","9","53",".220",".293",".315",".608","66","53","0","9","1","2","0"
"8","RF","Adam Eaton*","31","41","176","159","22","36","11","1","4","17","3","0","12","32",".226",".285",".384",".669","79","61","4","1","4","0","1"
"9","DH","Howie Kendrick","36","25","100","91","11","25","4","0","2","14","0","0","7","17",".275",".320",".385",".705","91","35","4","0","0","2","2"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"10","CI","Asdrúbal Cabrera#","34","52","213","190","23","46","9","3","8","31","0","0","19","40",".242",".305",".447",".753","101","85","6","0","0","4","0"
"11","C","Kurt Suzuki","36","33","129","111","15","30","8","0","2","17","1","0","11","19",".270",".349",".396",".745","102","44","4","4","0","3","0"
"12","OF","Michael A. Taylor","29","38","99","92","11","18","6","0","5","16","0","0","6","27",".196",".253",".424",".676","79","39","2","1","0","0","0"
"13","UT","Josh Harrison","32","33","91","79","11","22","2","0","3","14","1","2","6","12",".278",".352",".418",".769","108","33","2","4","0","2","0"
"14","UT","Brock Holt*","32","20","70","65","11","17","6","0","0","4","1","0","5","15",".262",".314",".354",".668","81","23","1","0","0","0","0"
"15","2B","Starlin Castro","30","16","63","60","9","16","3","1","2","4","0","0","3","13",".267",".302",".450",".752","100","27","0","0","0","0","0"
"16","OF","Andrew Stevenson*","26","15","47","41","11","15","7","1","2","12","2","0","5","11",".366",".447",".732","1.179","212","30","0","1","0","0","0"
"17","DH","Yadiel Hernández*","32","12","28","26","3","5","3","0","1","6","0","0","1","12",".192",".214",".423",".637","67","11","0","0","0","1","0"
"18","IF","Wilmer Difo#","28","12","18","14","1","1","0","0","0","1","0","0","3","4",".071",".222",".071",".294","-14","1","0","0","0","1","0"
"19","1B","Jake Noll","26","7","17","17","2","6","1","0","0","0","0","0","0","4",".353",".353",".412",".765","107","7","1","0","0","0","0"
"20","LF","Emilio Bonifácio#","35","3","3","3","1","0","0","0","0","0","0","1","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"21","P","Kyle Finnegan","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"22","P","Paolo Espino","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"23","P","Tanner Rainey","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"24","P","Ryne Harper","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"25","P","Javy Guerra","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"26","P","Stephen Strasburg","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"27","P","Max Scherzer","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"28","P","Sean Doolittle*","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"29","P","Wander Suero","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"30","P","Patrick Corbin*","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"31","P","Dakota Bacus","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"32","P","Wil Crowe","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"33","P","Sam Freeman","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Will Harris","35","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Kyle McGowin","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Aníbal Sánchez","36","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Daniel Hudson","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
