"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Jeremy Affeldt","31","us US","L","L","6' 4""","225","Jun 6, 1979","9","53","0","51","53","53","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$4,000,000",""
"Denny Bautista","29","do DO","R","R","6' 5""","190","Aug 23, 1980","7","31","0","29","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"John Bowker","26","us US","L","L","6' 1""","205","Jul 8, 1983","3","41","18","41","24","0","0","0","0","0","0","16","0","8","24","0","20","0","0.0","$410,000",""
"Madison Bumgarner","20","us US","R","L","6' 4""","240","Aug 1, 1989","2","20","18","20","18","18","0","0","0","0","0","0","0","0","0","0","2","0","2.6","",""
"Pat Burrell","33","us US","R","R","6' 4""","235","Oct 10, 1976","11","96","88","96","87","0","0","0","0","0","0","87","0","0","87","2","8","0","2.1","",""
"Emmanuel Burriss","25","us US","B","R","6' 0""","190","Jan 17, 1985","3","7","0","7","5","0","0","0","5","0","0","0","0","0","0","0","0","3","0.1","$410,000",""
"Matt Cain","25","us US","R","R","6' 3""","230","Oct 1, 1984","6","35","33","33","33","33","0","0","0","0","0","0","0","0","0","0","2","0","3.8","$4,583,333",""
"Santiago Casilla","29","do DO","R","R","6' 0""","210","Jul 25, 1980","7","52","0","49","52","52","0","0","0","0","0","0","0","0","0","0","0","0","1.6","",""
"Mark DeRosa","35","us US","R","R","6' 1""","215","Feb 26, 1975","13","26","25","26","25","0","0","0","7","0","0","21","0","0","21","0","1","0","-0.7","$6,000,000",""
"Matt Downs","26","us US","R","R","6' 1""","190","Mar 19, 1984","2","29","19","29","19","0","0","0","19","0","0","0","0","0","0","1","10","0","0.6","",""
"Mike Fontenot","30","us US","L","R","5' 9""","165","Jun 9, 1980","5","28","15","28","25","0","0","0","16","6","5","0","0","0","0","0","7","0","0.0","",""
"Darren Ford","24","us US","R","R","5' 9""","190","Oct 1, 1985","1st","7","0","7","1","0","0","0","0","0","0","0","1","0","1","0","0","6","0.0","",""
"José Guillén","34","do DO","R","R","5' 11""","165","May 17, 1976","14","42","38","42","38","0","0","0","0","0","0","0","0","38","38","0","4","0","-0.6","",""
"Aubrey Huff","33","us US","L","R","6' 4""","225","Dec 20, 1976","11","157","154","157","155","0","0","100","0","0","0","46","0","34","63","0","3","0","5.7","$3,000,000",""
"Travis Ishikawa","26","us US","L","L","6' 3""","220","Sep 24, 1983","4","116","25","116","73","0","0","73","0","0","0","0","0","0","0","0","55","2","0.0","$417,000",""
"Waldis Joaquín","23","do DO","R","R","6' 3""","230","Dec 25, 1986","2","4","0","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$400,500",""
"Tim Lincecum","26","us US","L","R","5' 11""","170","Jun 15, 1984","4","33","33","33","33","33","0","0","0","0","0","0","0","0","0","0","0","0","3.1","$9,000,000","All-Star"
"Javier López","32","pr PR","L","L","6' 4""","220","Jul 11, 1977","8","27","0","27","27","27","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",""
"Joe Martinez","27","us US","L","R","6' 2""","190","Feb 26, 1983","2","4","1","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Brandon Medders","30","us US","R","R","6' 2""","195","Jan 26, 1980","6","14","0","14","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$820,000",""
"Bengie Molina","35","pr PR","R","R","5' 11""","190","Jul 20, 1974","13","61","56","61","58","0","58","0","0","0","0","0","0","0","0","1","5","0","0.1","$4,500,000",""
"Guillermo Mota","36","do DO","R","R","6' 6""","240","Jul 25, 1973","12","56","0","55","56","56","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$750,000",""
"Buster Posey","23","us US","R","R","6' 1""","213","Mar 27, 1987","2","108","105","108","105","0","76","30","0","0","0","0","0","0","0","0","3","0","3.9","",""
"Ramón Ramírez","28","do DO","R","R","5' 11""","200","Aug 31, 1981","5","25","0","25","25","25","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"Chris Ray","28","us US","R","R","6' 3""","210","Jan 12, 1982","5","28","0","28","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Édgar Rentería","33","co CO","R","R","6' 1""","200","Aug 7, 1976","15","72","62","72","68","0","0","0","0","0","68","0","0","0","0","0","4","1","0.6","$10,000,000",""
"Ryan Rohlinger","26","us US","R","R","6' 0""","195","Oct 7, 1983","3","12","3","12","7","0","0","0","0","3","4","0","0","0","0","0","6","1","-0.2","",""
"Sergio Romo","27","us US","R","R","5' 11""","185","Mar 4, 1983","3","68","0","67","68","68","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$416,500",""
"Cody Ross","29","us US","R","L","5' 11""","195","Dec 23, 1980","7","33","17","33","33","0","0","0","0","0","0","21","12","8","33","0","1","3","0.2","",""
"Aaron Rowand","32","us US","R","R","6' 0""","210","Aug 29, 1977","10","105","76","105","85","0","0","0","0","0","0","0","85","0","85","0","25","1","0.5","$13,600,000",""
"Dan Runzler","25","us US","L","L","6' 4""","210","Mar 30, 1985","2","41","0","40","41","41","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$400,500",""
"Freddy Sanchez","32","us US","R","R","6' 0""","200","Dec 21, 1977","9","111","108","111","109","0","0","0","109","0","0","0","0","0","0","0","3","0","1.9","$6,000,000",""
"Jonathan Sánchez","27","pr PR","L","L","6' 0""","200","Nov 19, 1982","5","34","33","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","3.2","$2,100,000",""
"Pablo Sandoval","23","ve VE","B","R","5' 10""","268","Aug 11, 1986","3","152","146","152","150","0","0","11","0","143","0","0","0","0","0","0","4","0","1.5","$465,000",""
"Nate Schierholtz","26","us US","L","R","6' 2""","215","Feb 15, 1984","4","137","41","137","109","0","0","0","0","0","0","0","0","109","109","0","37","15","0.5","$416,500",""
"Andrés Torres","32","us US","B","R","5' 10""","195","Jan 26, 1978","6","139","124","139","133","0","0","0","0","0","0","37","84","43","133","0","8","2","5.3","$426,000",""
"Juan Uribe","31","do DO","R","R","6' 0""","245","Mar 22, 1979","10","148","141","148","142","0","0","0","24","26","103","0","0","0","0","2","4","0","1.5","$3,250,000",""
"Eugenio Vélez","28","do DO","B","R","6' 1""","170","May 16, 1982","4","29","9","29","18","0","0","0","1","0","0","13","5","1","17","0","12","2","0.0","$416,000",""
"Todd Wellemeyer","31","us US","R","R","6' 2""","215","Aug 30, 1978","8","13","11","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$1,000,000",""
"Eli Whiteside","30","us US","R","R","6' 2""","220","Oct 22, 1979","3","56","32","56","55","0","55","0","0","0","0","0","0","0","0","0","0","9","0.4","$405,000",""
"Brian Wilson","28","us US","R","R","6' 1""","205","Mar 16, 1982","5","70","0","69","70","70","0","0","0","0","0","0","0","0","0","0","0","0","2.7","$6,500,000","All-Star"
"Barry Zito","32","us US","L","L","6' 2""","205","May 13, 1978","11","34","33","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$18,500,000",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
