"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"José Abreu","27","cu CU","R","R","6' 3""","235","Jan 29, 1987","1st","145","144","145","109","0","0","109","0","0","0","0","0","0","0","35","1","0","5.8","$7,000,000","All-Star"
"Chris Bassitt","25","us US","R","R","6' 5""","217","Feb 22, 1989","1st","6","5","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Gordon Beckham","27","us US","R","R","6' 0""","188","Sep 16, 1986","6","101","100","101","100","0","0","0","100","0","0","0","0","0","0","0","1","0","0.7","$4,175,000",""
"Ronald Belisario","31","ve VE","R","R","6' 3""","240","Dec 31, 1982","5","62","0","6","62","62","0","0","0","0","0","0","0","0","0","0","0","0","-1.6","$3,000,000",""
"Scott Carroll","29","us US","R","R","6' 4""","215","Sep 24, 1984","1st","26","19","0","26","26","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Maikel Cleto","25","do DO","R","R","6' 3""","250","May 1, 1989","4","28","0","1","28","28","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$501,000",""
"John Danks","29","us US","L","L","6' 1""","210","Apr 15, 1985","8","32","32","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$14,250,000",""
"Jordan Danks","27","us US","L","R","6' 5""","220","Aug 7, 1986","3","51","31","51","47","0","0","0","0","0","0","12","28","8","47","2","3","3","-0.3","",""
"Alejandro De Aza","30","do DO","L","L","6' 0""","195","Apr 11, 1984","7","122","109","122","120","0","0","0","0","0","0","112","14","1","120","1","3","3","0.8","$4,250,000",""
"Scott Downs","38","us US","L","L","6' 2""","215","Mar 17, 1976","13","38","0","5","38","38","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$3,750,000",""
"Adam Dunn","34","us US","L","R","6' 6""","285","Nov 9, 1979","14","106","102","106","29","1","0","23","0","0","0","4","0","2","6","75","4","0","0.7","$15,000,000",""
"Adam Eaton","25","us US","L","L","5' 9""","180","Dec 6, 1988","3","123","123","123","121","0","0","0","0","0","0","0","121","0","121","0","0","0","5.2","$511,000",""
"Tyler Flowers","28","us US","R","R","6' 4""","260","Jan 24, 1986","6","127","120","127","124","0","124","0","0","0","0","0","0","0","0","0","2","1","2.3","$950,000",""
"Frank Francisco","34","do DO","R","R","6' 2""","250","Sep 11, 1979","10","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Avisaíl García","23","ve VE","R","R","6' 4""","250","Jun 12, 1991","3","46","46","46","46","0","0","0","0","0","0","0","0","46","46","0","0","0","-0.1","$510,000",""
"Leury García","23","do DO","B","R","5' 8""","190","Mar 18, 1991","2","74","32","73","53","1","0","0","14","15","9","2","14","3","19","5","9","18","-0.8","$505,500",""
"Conor Gillaspie","26","us US","L","R","6' 1""","195","Jul 18, 1987","5","130","120","130","127","0","0","0","0","127","0","0","0","0","0","0","9","0","1.7","$512,000",""
"Javy Guerra","28","us US","R","R","6' 1""","215","Oct 31, 1985","4","42","0","2","42","42","0","0","0","0","0","0","0","0","0","0","0","0","1.1","",""
"Erik Johnson","24","us US","R","R","6' 3""","230","Dec 30, 1989","2","5","5","1","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$500,000",""
"Nate Jones","28","us US","R","R","6' 5""","230","Jan 28, 1986","3","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$545,000",""
"Paul Konerko","38","us US","R","R","6' 2""","220","Mar 5, 1976","18","81","49","81","23","0","0","23","0","0","0","0","0","0","0","36","31","0","-0.7","$2,500,000",""
"Charles Leesman","27","us US","L","L","6' 4""","215","Mar 10, 1987","2","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Matt Lindstrom","34","us US","R","R","6' 3""","215","Feb 11, 1980","8","35","0","2","35","35","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$4,000,000",""
"Adrián Nieto","24","cu CU","B","R","5' 10""","205","Nov 12, 1989","1st","48","32","48","46","0","46","0","0","0","0","0","0","0","0","1","1","3","-0.3","",""
"Héctor Noesí","27","do DO","R","R","6' 4""","220","Jan 26, 1987","4","28","27","2","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",""
"Felipe Paulino","30","do DO","R","R","6' 3""","270","Oct 5, 1983","6","4","4","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","$1,750,000",""
"Jake Petricka","26","us US","R","R","6' 4""","218","Jun 5, 1988","2","67","0","6","67","67","0","0","0","0","0","0","0","0","0","0","0","0","2.0","",""
"Josh Phegley","26","us US","R","R","5' 10""","225","Feb 12, 1988","2","11","10","11","11","0","11","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Zach Putnam","26","us US","R","R","6' 2""","220","Jul 3, 1987","4","49","0","4","49","49","0","0","0","0","0","0","0","0","0","0","0","0","1.8","",""
"Jose Quintana","25","co CO","R","L","6' 1""","220","Jan 24, 1989","3","32","32","4","32","32","0","0","0","0","0","0","0","0","0","0","0","0","3.1","$850,000",""
"Alexei Ramírez","32","cu CU","R","R","6' 2""","180","Sep 22, 1981","7","158","157","158","158","0","0","0","0","0","158","0","0","0","0","0","1","0","3.5","$9,500,000","All-Star"
"André Rienzo","25","br BR","R","R","6' 2""","195","Jul 5, 1988","2","19","11","1","18","18","0","0","0","0","0","0","0","0","0","0","0","1","-1.5","",""
"Chris Sale","25","us US","L","L","6' 6""","180","Mar 30, 1989","5","26","26","1","26","26","0","0","0","0","0","0","0","0","0","0","0","0","6.1","$3,500,000","All-Star"
"Yolmer Sanchez","22","ve VE","B","R","5' 7""","210","Jun 29, 1992","1st","28","27","28","28","0","0","0","27","0","1","0","0","0","0","0","1","0","-0.4","",""
"Marcus Semien","23","us US","R","R","6' 0""","195","Sep 17, 1990","2","64","59","64","59","0","0","0","26","33","3","0","0","0","0","2","4","0","0.8","$500,000",""
"Moisés Sierra","25","do DO","R","R","6' 1""","233","Sep 24, 1988","3","83","33","83","73","0","0","0","0","0","0","7","4","64","73","3","4","19","0.4","",""
"Scott Snodgress","24","us US","L","L","6' 6""","235","Sep 20, 1989","1st","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Eric Surkamp","26","us US","L","L","6' 5""","220","Jul 16, 1987","3","35","0","0","35","35","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Michael Taylor","28","us US","R","R","6' 5""","255","Dec 19, 1985","4","11","7","11","8","0","0","0","0","0","0","8","0","0","8","3","4","0","0.2","",""
"Taylor Thompson","27","us US","R","R","6' 4""","240","Jun 18, 1987","1st","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Donnie Veal","29","us US","L","L","6' 4""","235","Sep 18, 1984","4","7","0","1","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$516,000",""
"Dayán Viciedo","25","cu CU","R","R","5' 11""","240","Mar 10, 1989","5","145","136","145","131","0","0","4","0","0","0","55","0","84","128","10","6","1","-0.5","$2,800,000",""
"Daniel Webb","24","us US","R","R","6' 3""","215","Aug 18, 1989","2","57","0","3","57","57","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$500,000",""
"Andy Wilkins","25","us US","L","R","6' 1""","225","Sep 13, 1988","1st","17","11","17","13","0","0","13","0","0","0","0","0","0","0","3","1","0","-0.6","",""
