"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Domingo Acevedo","27","do DO","R","R","6' 7""","240","Mar 6, 1994","1st","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Austin Allen","27","us US","L","R","6' 2""","219","Jan 16, 1994","3","4","2","4","2","0","2","0","0","0","0","0","0","0","0","1","2","0","0.2","",""
"Elvis Andrus","32","ve VE","R","R","6' 0""","210","Aug 26, 1988","13","146","141","146","143","0","0","0","0","0","143","0","0","0","0","0","2","3","0.6","$14,250,000",""
"Luis Barrera","25","do DO","L","L","6' 0""","195","Nov 15, 1995","1st","6","2","6","5","0","0","0","0","0","0","2","1","2","5","0","1","1","0.1","",""
"Chris Bassitt","32","us US","R","R","6' 5""","217","Feb 22, 1989","7","27","27","1","27","27","0","0","0","0","0","0","0","0","0","0","0","0","4.0","$4,900,000","All-Star"
"Cam Bedrosian","29","us US","R","R","6' 1""","225","Oct 2, 1991","8","9","0","2","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Paul Blackburn","27","us US","R","R","6' 1""","196","Dec 4, 1993","5","9","9","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Skye Bolt","27","us US","B","R","6' 2""","194","Jan 15, 1994","2","32","12","32","24","0","0","0","0","0","0","5","16","4","24","3","4","10","-0.5","",""
"Seth Brown","28","us US","L","L","6' 1""","223","Jul 13, 1992","3","111","69","111","99","0","0","6","0","0","0","19","4","75","94","8","29","2","1.5","",""
"Mark Canha","32","us US","R","R","6' 2""","209","Feb 15, 1989","7","141","139","141","135","0","0","2","0","0","0","106","23","27","134","6","2","0","2.6","$6,920,000",""
"Andrew Chafin","31","us US","R","L","6' 2""","235","Jun 17, 1990","8","28","0","1","28","28","0","0","0","0","0","0","0","0","0","0","0","0","1.4","",""
