"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Austin Adams","29","us US","R","R","5' 11""","205","Aug 19, 1986","3","19","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","",""
"Jesús Aguilar","26","ve VE","R","R","6' 3""","277","Jun 30, 1990","3","9","1","9","7","0","0","7","0","0","0","0","0","0","0","2","3","0","-0.2","",""
"Cody Allen","27","us US","R","R","6' 1""","210","Nov 20, 1988","5","67","0","6","67","67","0","0","0","0","0","0","0","0","0","0","0","0","1.8","$4,150,000",""
"Abraham Almonte","27","do DO","B","R","5' 10""","223","Jun 27, 1989","4","67","45","67","58","0","0","0","0","0","0","34","2","36","58","0","13","0","0.6","",""
"Cody Anderson","25","us US","R","R","6' 4""","240","Sep 14, 1990","2","19","9","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$511,400",""
"Shawn Armstrong","25","us US","R","R","6' 2""","225","Sep 11, 1990","2","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Trevor Bauer","25","us US","R","R","6' 1""","205","Jan 17, 1991","5","35","28","3","35","35","0","0","0","0","0","0","0","0","0","0","0","0","2.1","",""
"Michael Brantley","29","us US","L","L","6' 2""","209","May 15, 1987","8","11","10","11","11","0","0","0","0","0","0","11","0","0","11","0","1","0","-0.1","$7,375,000",""
"Marlon Byrd","38","us US","R","R","6' 0""","245","Aug 30, 1977","15","34","31","34","31","0","0","0","0","0","0","14","0","21","31","1","3","0","0.2","$1,000,000",""
"Carlos Carrasco","29","ve VE","R","R","6' 4""","224","Mar 21, 1987","7","25","25","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","3.0","$4,500,000",""
"Joba Chamberlain","30","us US","R","R","6' 3""","245","Sep 23, 1985","10","20","0","3","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$1,000,000",""
"Lonnie Chisenhall","27","us US","L","R","6' 2""","190","Oct 4, 1988","6","126","100","126","121","0","0","3","0","1","0","0","2","118","119","0","17","0","1.5","$2,725,000",""
"Mike Clevinger","25","us US","R","R","6' 4""","215","Dec 21, 1990","1st","17","10","1","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
