"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Wilson Álvarez","35","ve VE","L","L","6' 1""","175","Mar 24, 1970","14","21","2","21","21","21","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$2,000,000",""
"Willy Aybar","22","do DO","B","R","5' 11""","205","Mar 9, 1983","1st","26","22","26","25","0","0","0","6","20","0","0","0","0","0","0","2","0","1.0","",""
"Paul Bako","33","us US","L","R","6' 2""","205","Jun 20, 1972","8","13","13","13","13","0","13","0","0","0","0","0","0","0","0","0","0","0","0.2","$650,000",""
"Milton Bradley","27","us US","B","R","6' 0""","215","Apr 15, 1978","6","75","73","75","72","0","0","0","0","0","0","0","72","0","72","0","2","0","1.3","$2,500,000",""
"Yhency Brazobán","25","do DO","R","R","6' 1""","250","Jun 11, 1980","2","74","0","73","74","74","0","0","0","0","0","0","0","0","0","0","0","0","-1.3","$319,500",""
"Jonathan Broxton","21","us US","R","R","6' 4""","285","Jun 16, 1984","1st","14","0","14","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Buddy Carlyle","27","us US","L","R","6' 3""","210","Dec 21, 1977","3","10","0","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$330,000",""
"Giovanni Carrara","37","ve VE","R","R","6' 2""","225","Mar 4, 1968","9","72","0","69","72","72","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$500,000",""
"Chin-Feng Chen","27","tw TW","R","R","6' 1""","189","Oct 28, 1977","4","7","1","7","3","0","0","0","0","0","0","3","0","0","3","0","4","2","0.1","",""
"Hee-Seop Choi","26","kr KR","L","L","6' 5""","235","Mar 16, 1979","4","133","78","133","83","0","0","83","0","0","0","0","0","0","0","0","50","0","0.8","$351,500",""
"José Cruz","31","pr PR","B","R","6' 0""","190","Apr 19, 1974","9","47","42","47","45","0","0","0","0","0","0","1","0","45","45","0","3","0","2.2","",""
"Elmer Dessens","34","mx MX","R","R","5' 11""","200","Jan 13, 1971","9","28","7","27","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$1,300,000",""
"J.D. Drew","29","us US","L","R","6' 1""","200","Nov 20, 1975","8","72","72","72","72","0","0","0","0","0","0","0","30","44","72","0","0","0","3.2","$9,400,000",""
"Mike Edwards","28","us US","R","R","6' 1""","180","Nov 24, 1976","2","88","61","88","73","0","0","0","0","39","1","32","0","3","34","2","18","2","-0.3","",""
"Scott Erickson","37","us US","R","R","6' 4""","220","Feb 2, 1968","14","19","8","17","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$525,000",""
"Éric Gagné","29","ca CA","R","R","6' 2""","195","Jan 7, 1976","7","14","0","14","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$8,000,000",""
"Jason Grabowski","29","us US","L","R","6' 3""","200","May 24, 1976","4","65","23","65","34","0","0","3","0","0","0","28","0","4","32","0","32","3","-1.1","$327,000",""
