"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Greg Allen","26","us US","B","R","6' 0""","187","Mar 15, 1993","3","89","58","89","84","0","0","0","0","0","0","60","18","13","84","0","17","5","0.3","$560,400",""
"Logan Allen","22","us US","R","L","6' 3""","200","May 23, 1997","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Cody Anderson","28","us US","R","R","6' 4""","240","Sep 14, 1990","3","5","2","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$641,250",""
"Trevor Bauer","28","us US","R","R","6' 1""","205","Jan 17, 1991","8","24","24","2","24","24","0","0","0","0","0","0","0","0","0","0","0","0","1.8","$13,000,000",""
"Jake Bauers","23","us US","L","L","5' 11""","213","Oct 6, 1995","2","117","106","117","78","0","0","31","0","0","0","53","0","0","53","35","7","1","-0.9","$560,400",""
"Shane Bieber","24","us US","R","R","6' 3""","200","May 31, 1995","2","34","33","2","34","34","0","0","0","0","0","0","0","0","0","0","0","0","4.7","$559,600","All-Star"
"Bobby Bradley","23","us US","L","R","6' 1""","225","May 29, 1996","1st","15","13","15","5","0","0","5","0","0","0","0","0","0","0","8","2","0","-0.3","",""
"Carlos Carrasco","32","ve VE","R","R","6' 4""","224","Mar 21, 1987","10","23","12","1","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$9,750,000",""
"Yu Chang","23","tw TW","R","R","6' 1""","180","Aug 18, 1995","1st","28","21","28","26","0","0","0","0","25","8","0","0","0","0","0","3","0","-0.2","",""
"Adam Cimber","28","us US","R","R","6' 3""","195","Aug 15, 1990","2","68","0","5","68","68","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$563,800",""
"Aaron Civale","24","us US","R","R","6' 2""","215","Jun 12, 1995","1st","10","10","1","10","10","0","0","0","0","0","0","0","0","0","0","0","0","1.5","",""
"Mike Clevinger","28","us US","R","R","6' 4""","215","Dec 21, 1990","4","21","21","1","21","21","0","0","0","0","0","0","0","0","0","0","0","0","4.2","$592,200",""
"Tyler Clippard","34","us US","R","R","6' 3""","200","Feb 14, 1985","13","53","3","2","53","53","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$100,000",""
"A.J. Cole","27","us US","R","R","6' 5""","240","Jan 5, 1992","5","25","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Jon Edwards","31","us US","R","R","6' 5""","240","Jan 8, 1988","4","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$555,900",""
"Ryan Flaherty","32","us US","L","R","6' 3""","205","Jul 27, 1986","8","14","6","14","13","0","0","0","2","11","0","0","0","0","0","0","1","1","-0.2","$100,000",""
"Mike Freeman","31","us US","L","R","6' 0""","195","Aug 4, 1987","4","75","47","75","66","1","0","0","33","18","9","6","0","0","6","2","13","6","1.2","",""
"Carlos González","33","ve VE","L","L","6' 1""","220","Oct 17, 1985","12","30","29","30","20","0","0","0","0","0","0","16","0","4","20","9","1","0","0.0","$100,000",""
"Nick Goody","27","us US","R","R","5' 11""","200","Jul 6, 1991","5","39","0","3","39","39","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$675,000",""
"Eric Haase","26","us US","R","R","5' 10""","198","Dec 18, 1992","2","10","3","10","8","0","8","0","0","0","0","0","0","0","0","2","3","0","-0.2","",""
"Brad Hand","29","us US","L","L","6' 3""","224","Mar 20, 1990","9","60","0","2","60","60","0","0","0","0","0","0","0","0","0","0","0","0","1.2","$7,083,333","All-Star"
"James Hoyt","32","us US","R","R","6' 6""","230","Sep 30, 1986","4","8","0","1","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"James Karinchak","23","us US","R","R","6' 3""","215","Sep 22, 1995","1st","5","0","1","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Jason Kipnis","32","us US","L","R","5' 11""","200","Apr 3, 1987","9","121","121","121","117","0","0","0","117","0","0","0","0","0","0","4","0","0","0.6","$14,666,667",""
"Corey Kluber","33","us US","R","R","6' 4""","210","Apr 10, 1986","9","7","7","1","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$17,000,000",""
"Francisco Lindor","25","pr PR","B","R","5' 11""","190","Nov 14, 1993","5","143","142","143","137","0","0","0","0","0","137","0","0","0","0","5","1","0","4.8","$10,850,000","All-Star"
"Jordan Luplow","25","us US","R","R","5' 11""","195","Sep 26, 1993","3","85","60","85","76","0","0","0","0","0","0","34","4","42","76","4","22","0","1.9","$564,500",""
"Leonys Martín","31","cu CU","L","R","6' 2""","200","Mar 6, 1988","9","65","65","65","65","0","0","0","0","0","0","0","65","0","65","0","0","0","-0.1","$3,000,000",""
"Phil Maton","26","us US","R","R","6' 2""","206","Mar 25, 1993","3","9","0","2","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Óscar Mercado","24","co CO","R","R","6' 2""","197","Dec 16, 1994","1st","115","104","115","110","0","0","0","0","0","0","24","82","9","110","1","5","4","2.3","",""
"Brad Miller","29","us US","L","R","6' 2""","195","Oct 18, 1989","7","13","12","13","13","0","0","0","13","0","0","0","0","0","0","0","1","0","0.4","",""
"Max Moroff","26","us US","B","R","5' 10""","190","May 13, 1993","4","20","7","20","19","0","0","0","9","2","10","0","0","0","0","0","3","3","-0.4","$570,500",""
"Tyler Naquin","28","us US","L","R","6' 1""","202","Apr 24, 1991","4","89","77","89","80","0","0","0","0","0","0","15","0","68","80","3","9","2","1.4","$574,800",""
"Tyler Olson","29","us US","R","L","6' 3""","205","Oct 2, 1989","5","39","0","1","39","39","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$560,900",""
"Dan Otero","34","us US","R","R","6' 3""","205","Feb 19, 1985","8","25","0","3","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$1,300,000",""
"Óliver Pérez","37","mx MX","L","L","6' 3""","225","Aug 15, 1981","17","67","0","1","67","67","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$2,500,000",""
"Roberto Pérez","30","pr PR","R","R","5' 11""","220","Dec 23, 1988","6","119","115","119","118","0","118","0","0","0","0","0","0","0","0","1","0","0","4.0","$2,625,000",""
"Kevin Plawecki","28","us US","R","R","6' 2""","208","Feb 26, 1991","5","60","46","59","59","2","57","1","0","0","0","0","0","0","0","1","4","1","0.0","$1,137,000",""
"Zach Plesac","24","us US","R","R","6' 3""","220","Jan 21, 1995","1st","21","21","1","21","21","0","0","0","0","0","0","0","0","0","0","0","0","1.9","",""
"Adam Plutko","27","us US","R","R","6' 3""","215","Oct 3, 1991","3","21","20","2","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Yasiel Puig","28","cu CU","R","R","6' 2""","240","Dec 7, 1990","7","49","49","49","48","0","0","0","0","0","0","0","0","48","48","1","0","0","0.5","",""
"Hanley Ramírez","35","do DO","R","R","6' 2""","235","Dec 23, 1983","15","16","14","16","0","0","0","0","0","0","0","0","0","0","0","15","2","0","-0.2","$100,000",""
"José Ramírez","26","do DO","B","R","5' 9""","190","Sep 17, 1992","7","129","128","129","126","0","0","0","0","126","0","0","0","0","0","3","1","0","3.1","$4,150,000",""
"Neil Ramírez","30","us US","R","R","6' 4""","215","May 25, 1989","6","16","0","1","16","16","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$1,000,000",""
"Franmil Reyes","23","do DO","R","R","6' 5""","265","Jul 7, 1995","2","51","48","51","3","0","0","0","0","0","0","0","0","3","3","46","3","0","0.1","",""
"Jefry Rodríguez","25","do DO","R","R","6' 6""","230","Jul 26, 1993","2","10","8","1","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Danny Salazar","29","do DO","R","R","6' 0""","195","Jan 11, 1990","6","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$4,500,000",""
"Carlos Santana","33","do DO","B","R","5' 11""","210","Apr 8, 1986","10","158","158","158","135","0","0","135","0","0","0","0","0","0","0","23","0","0","4.5","$20,333,333","All-Star"
"Josh D. Smith","29","us US","L","L","6' 3""","200","Oct 11, 1989","1st","8","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Eric Stamets","27","us US","R","R","6' 0""","183","Sep 25, 1991","1st","15","14","15","15","0","0","0","0","0","15","0","0","0","0","0","0","0","-0.7","$555,000",""
"Andrew Velazquez","24","us US","B","R","5' 9""","170","Jul 14, 1994","2","5","3","5","5","0","0","0","3","0","0","0","2","0","2","0","0","0","0.0","",""
"Nick Wittgren","28","us US","R","R","6' 2""","216","May 29, 1991","4","55","0","4","55","55","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"Hunter Wood","25","us US","R","R","6' 1""","175","Aug 12, 1993","3","17","0","3","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Bradley Zimmer","26","us US","L","R","6' 2""","215","Nov 27, 1992","3","9","2","9","5","0","0","0","0","0","0","0","2","4","5","0","3","2","-0.2","$561,200",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
