"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Mike Aviles","27","us US","R","R","5' 10""","205","Mar 13, 1981","1st","102","101","102","102","0","0","0","28","7","91","0","0","0","0","0","0","0","4.7","",""
"John Bale","34","us US","L","L","6' 4""","210","May 22, 1974","6","13","3","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$2,200,000",""
"Brian Bannister","27","us US","R","R","6' 2""","202","Feb 28, 1981","3","32","32","2","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$421,000",""
"John Buck","27","us US","R","R","6' 3""","245","Jul 7, 1980","5","109","106","109","107","0","107","0","0","0","0","0","0","0","0","0","2","1","-0.3","$2,200,000",""
"Billy Butler","22","us US","R","R","6' 0""","260","Apr 18, 1986","2","124","115","124","34","0","0","34","0","0","0","0","0","0","0","84","9","0","-0.4","$399,000",""
"Alberto Callaspo","25","ve VE","B","R","5' 8""","210","Apr 19, 1983","3","74","53","74","67","0","0","0","46","1","18","3","0","0","3","0","17","0","1.2","$394,000",""
"Kyle Davies","24","us US","R","R","6' 1""","210","Sep 9, 1983","4","21","21","1","21","21","0","0","0","0","0","0","0","0","0","0","0","0","2.0","",""
"David DeJesus","28","us US","L","L","5' 11""","190","Dec 20, 1979","6","135","131","135","133","0","0","0","0","0","0","71","68","23","133","1","0","0","2.2","$2,500,000",""
"Brandon Duckworth","32","us US","R","R","6' 2""","215","Jan 23, 1976","8","7","7","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Jeff Fulchino","28","us US","R","R","6' 4""","270","Nov 26, 1979","2","12","0","2","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Joey Gathright","27","us US","L","R","5' 10""","175","Apr 27, 1981","5","105","74","105","103","0","0","0","0","0","0","3","100","0","103","0","4","8","-0.4","$427,000",""
"Esteban Germán","30","do DO","R","R","5' 9""","195","Jan 26, 1978","7","89","56","89","77","0","0","0","35","6","3","39","0","0","39","5","11","10","-0.9","$1,000,000",""
"Ross Gload","32","us US","L","L","6' 1""","190","Apr 5, 1976","7","122","104","122","119","0","0","111","0","0","0","8","0","3","11","0","4","5","-0.7","$1,300,000",""
"Jimmy Gobble","26","us US","L","L","6' 3""","190","Jul 19, 1981","6","39","0","2","39","39","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","$1,312,500",""
"Alex Gordon","24","us US","L","R","6' 1""","220","Feb 10, 1984","2","134","134","134","133","0","0","0","0","133","0","0","0","0","0","1","0","0","2.8","$406,000",""
"Zack Greinke","24","us US","R","R","6' 2""","200","Oct 21, 1983","5","32","32","3","32","32","0","0","0","0","0","0","0","0","0","0","0","0","5.3","$1,400,000",""
"Mark Grudzielanek","38","us US","R","R","6' 1""","185","Jun 30, 1970","14","86","85","86","85","0","0","0","85","0","0","0","0","0","0","0","1","0","1.8","$4,500,000",""
