"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Michael Barrett","28","us US","R","R","6' 3""","185","Oct 22, 1976","8","133","115","133","122","0","122","0","0","0","0","0","0","0","0","1","15","0","2.0","$3,133,333",""
"Cliff Bartosh","25","us US","L","L","6' 2""","175","Sep 5, 1979","2","19","0","18","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$318,600",""
"Henry Blanco","33","ve VE","R","R","5' 11""","220","Aug 29, 1971","8","54","48","54","54","0","54","0","0","0","0","0","0","0","0","0","0","1","0.8","$1,200,000",""
"Joe Borowski","34","us US","R","R","6' 2""","225","May 4, 1971","9","11","0","9","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$2,300,000",""
"Jeromy Burnitz","36","us US","L","R","6' 0""","190","Apr 15, 1969","13","160","155","160","160","0","0","0","0","0","0","0","3","158","160","0","2","0","0.3","$4,500,000",""
"Ronny Cedeño","22","ve VE","R","R","6' 0""","195","Feb 2, 1983","1st","41","18","41","30","0","0","0","1","0","29","0","0","0","0","0","12","3","0.0","",""
"Ryan Dempster","28","ca CA","R","R","6' 2""","215","May 3, 1977","8","63","6","61","63","63","0","0","0","0","0","0","0","0","0","0","0","0","2.1","$2,000,000",""
"Jason Dubois","26","us US","R","R","6' 5""","220","Mar 26, 1979","2","52","38","52","38","0","0","0","0","0","0","38","0","0","38","3","12","0","-0.6","$320,000",""
"Mike Fontenot","25","us US","L","R","5' 9""","165","Jun 9, 1980","1st","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","5","2","","",""
"Chad Fox","34","us US","R","R","6' 2""","180","Sep 3, 1970","8","11","0","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$575,000",""
"Nomar Garciaparra","31","us US","R","R","6' 0""","165","Jul 23, 1973","10","62","59","62","60","0","0","0","0","34","26","0","0","0","0","0","2","0","0.2","$8,250,000",""
"Jody Gerut","27","us US","L","L","6' 0""","190","Sep 18, 1977","3","11","2","11","5","0","0","0","0","0","0","4","0","1","5","0","7","0","-0.1","",""
"Adam Greenberg","24","us US","L","L","5' 9""","180","Feb 21, 1981","1st","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","",""
"Ben Grieve","29","us US","L","R","6' 4""","200","May 4, 1976","9","23","1","23","1","0","0","0","0","0","0","1","0","0","1","0","22","0","0.0","",""
"Jerry Hairston","29","us US","R","R","5' 10""","195","May 29, 1976","8","114","91","114","104","0","0","0","44","0","1","20","48","1","62","0","15","1","0.7","$1,800,000",""
"LaTroy Hawkins","32","us US","R","R","6' 5""","220","Dec 21, 1972","11","21","0","21","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$4,500,000",""
"Rich Hill","25","us US","L","L","6' 5""","220","Mar 11, 1980","1st","10","4","9","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","",""
"Todd Hollandsworth","32","us US","L","L","6' 2""","193","Apr 20, 1973","11","107","62","107","96","0","0","1","0","0","0","92","0","6","95","0","28","1","-0.9","$900,000",""
"John Koronka","24","us US","L","L","6' 0""","200","Jul 3, 1980","1st","4","3","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Matt Lawton","33","us US","L","R","5' 10""","180","Nov 30, 1971","11","19","19","19","19","0","0","0","0","0","0","18","0","3","19","0","0","0","-0.5","",""
"Derrek Lee","29","us US","R","R","6' 5""","240","Sep 6, 1975","9","158","158","158","158","0","0","158","0","0","0","0","0","0","0","0","0","0","7.7","$7,666,667","All-Star"
"Jon Leicester","26","us US","R","R","6' 3""","220","Feb 7, 1979","2","6","1","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$300,000",""
"José Macias","33","pa PA","B","R","5' 10""","173","Jan 25, 1972","7","112","26","112","59","0","0","0","20","23","0","5","7","8","20","0","59","6","-0.4","$825,000",""
"Greg Maddux HOF","39","us US","R","R","6' 0""","170","Apr 14, 1966","20","35","35","34","35","35","0","0","0","0","0","0","0","0","0","0","0","0","3.0","$9,000,000",""
"Scott McClain","33","us US","R","R","6' 3""","209","May 19, 1972","2","13","2","13","7","0","0","4","0","3","0","0","0","0","0","0","6","0","-0.2","",""
"Sergio Mitre","24","us US","R","R","6' 3""","225","Feb 16, 1981","3","21","7","19","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Matt Murton","23","us US","R","R","6' 1""","220","Oct 3, 1981","1st","51","38","51","43","0","0","0","0","0","0","43","0","0","43","0","12","0","1.1","",""
"Roberto Novoa","25","do DO","R","R","6' 5""","200","Aug 15, 1979","2","49","0","48","49","49","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Will Ohman","27","de DE","L","L","6' 2""","225","Aug 13, 1977","3","69","0","67","69","69","0","0","0","0","0","0","0","0","0","0","0","0","1.2","",""
"Corey Patterson","25","us US","L","R","5' 10""","180","Aug 13, 1979","6","126","111","126","122","0","0","0","0","0","0","0","122","0","122","0","9","3","-1.1","$2,800,000",""
