"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Jake Arrieta","27","us US","R","R","6' 4""","230","Mar 6, 1986","4","5","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Jairo Asencio","30","do DO","R","R","6' 2""","180","May 30, 1983","4","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Luis Ayala","35","mx MX","R","R","6' 2""","205","Jan 12, 1978","9","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Mike Belfiore","24","us US","R","L","6' 3""","220","Oct 3, 1988","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Wilson Betemit","31","do DO","B","R","6' 2""","220","Nov 2, 1981","11","6","3","6","1","0","0","1","0","0","0","0","0","0","0","5","2","0","-0.3","$1,750,000",""
"Zack Britton","25","us US","L","L","6' 1""","200","Dec 22, 1987","3","8","7","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Alex Burnett","25","us US","R","R","6' 0""","220","Jul 26, 1987","4","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Alexi Casilla","28","do DO","B","R","5' 9""","190","Jul 20, 1984","8","62","31","62","53","0","0","0","51","0","2","0","0","0","0","2","8","11","0.5","$1,700,000",""
"Wei-Yin Chen","27","tw TW","L","L","6' 0""","200","Jul 21, 1985","2","23","23","1","23","23","0","0","0","0","0","0","0","0","0","0","0","0","1.5","$3,572,000",""
"Zach Clark","29","us US","R","R","6' 0""","200","Jul 11, 1983","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Steve Clevenger","27","us US","L","R","5' 10""","210","Apr 5, 1986","3","4","4","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","-0.1","$496,000",""
"Chris Davis","27","us US","L","R","6' 4""","255","Mar 17, 1986","6","160","160","160","155","0","0","155","0","0","0","0","0","0","0","5","0","0","7.1","$3,300,000","All-Star"
"Chris Dickerson","31","us US","L","L","6' 4""","230","Apr 10, 1982","6","56","25","56","28","0","0","0","0","0","0","17","5","6","28","24","11","9","0.3","",""
"Scott Feldman","30","us US","L","R","6' 6""","225","Feb 7, 1983","9","16","15","2","15","15","0","0","0","0","0","0","0","0","0","0","1","0","0.6","$6,000,000",""
"Ryan Flaherty","26","us US","L","R","6' 3""","205","Jul 27, 1986","2","85","69","85","78","0","0","4","65","7","9","0","0","0","0","4","10","0","1.1","$493,500",""
"Freddy García","36","ve VE","R","R","6' 4""","250","Oct 6, 1976","15","11","10","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Kevin Gausman","22","us US","L","R","6' 2""","205","Jan 6, 1991","1st","20","5","1","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Miguel González","29","mx MX","R","R","6' 1""","180","May 27, 1984","2","30","28","2","30","30","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$502,000",""
"Jason Hammel","30","us US","R","R","6' 6""","225","Sep 2, 1982","8","26","23","1","26","26","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$6,750,000",""
"J.J. Hardy","30","us US","R","R","6' 1""","200","Aug 19, 1982","9","159","159","159","159","0","0","0","0","0","159","0","0","0","0","0","0","0","3.6","$7,000,000","All-Star"
"L.J. Hoes","23","us US","R","R","6' 0""","200","Mar 5, 1990","2","1","1","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","-0.1","",""
"Tommy Hunter","26","us US","R","R","6' 3""","250","Jul 3, 1986","6","68","0","5","68","68","0","0","0","0","0","0","0","0","0","0","0","0","1.8","$1,820,000",""
"Travis Ishikawa","29","us US","L","L","6' 3""","220","Sep 24, 1983","6","6","5","6","4","0","0","4","0","0","0","0","0","0","0","2","0","0","-0.4","",""
"Dan Johnson","33","us US","L","R","6' 2""","210","Aug 10, 1979","8","3","1","3","1","0","0","1","0","0","0","0","0","0","0","2","1","0","-0.2","",""
"Jim Johnson","30","us US","R","R","6' 6""","250","Jun 27, 1983","8","74","0","5","74","74","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$6,500,000",""
"Steve Johnson","25","us US","R","R","6' 1""","220","Aug 31, 1987","2","9","1","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$495,000",""
