"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Jo Adell","21","us US","R","R","6' 3""","215","Apr 8, 1999","1st","38","33","38","38","0","0","0","0","0","0","0","4","34","38","0","0","1","-1.5","",NA
"Matt Andriese","30","us US","R","R","6' 2""","215","Aug 28, 1989","6","16","1","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",NA
"Luke Bard","29","us US","R","R","6' 3""","200","Nov 13, 1990","3","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",NA
"Jacob Barnes","30","us US","R","R","6' 2""","231","Apr 14, 1990","5","18","0","0","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
"Franklin Barreto","24","ve VE","R","R","5' 8""","208","Feb 27, 1996","4","6","5","6","6","0","0","0","2","2","1","1","0","0","1","0","1","0","-0.2","",NA
"Jaime Barría","23","pa PA","R","R","6' 1""","210","Jul 18, 1996","3","7","5","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.9","",NA
"Cam Bedrosian","28","us US","R","R","6' 1""","225","Oct 2, 1991","7","11","0","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$2,800,000",NA
"Anthony Bemboom","30","us US","L","R","6' 2""","195","Jan 18, 1990","2","21","16","21","20","1","20","0","0","0","0","0","0","0","0","0","0","1","0.4","",NA
"José Briceño","27","ve VE","R","R","6' 1""","225","Sep 19, 1992","2","2","2","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
"Ryan Buchter","33","us US","L","L","6' 4""","230","Feb 13, 1987","6","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
"Dylan Bundy","27","us US","B","R","6' 1""","225","Nov 15, 1992","6","11","11","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$5,000,000",NA
"Ty Buttrey","27","us US","L","R","6' 6""","240","Mar 31, 1993","3","27","0","0","27","27","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",NA
"Griffin Canning","24","us US","R","R","6' 2""","180","May 11, 1996","2","11","11","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","1.1","",NA
"Jason Castro","33","us US","L","R","6' 3""","215","Jun 18, 1987","10","18","16","18","17","0","17","0","0","0","0","0","0","0","0","0","1","0","0.0","$6,850,000",NA
"David Fletcher","26","us US","R","R","5' 9""","185","May 31, 1994","3","49","49","49","49","0","0","0","15","8","27","0","0","1","1","0","0","0","2.0","",NA
"Brian Goodwin","29","us US","L","R","6' 0""","205","Nov 2, 1990","5","30","26","30","28","0","0","0","0","0","0","14","4","11","28","0","2","0","0.1","$2,200,000",NA
"Andrew Heaney","29","us US","L","L","6' 2""","200","Jun 5, 1991","7","12","12","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","1.2","$4,300,000",NA
"Michael Hermosillo","25","us US","R","R","5' 10""","205","Jan 17, 1995","3","7","2","7","6","0","0","0","0","0","0","5","1","0","6","0","1","0","0.0","",NA
"Jahmai Jones","22","us US","R","R","6' 0""","210","Aug 4, 1997","1st","3","2","3","2","0","0","0","2","0","0","0","0","0","0","0","0","1","0.1","",NA
"Kyle Keller","27","us US","R","R","6' 4""","205","Apr 28, 1993","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
"Tommy La Stella","31","us US","L","R","5' 11""","180","Jan 31, 1989","7","28","26","28","24","0","0","10","15","0","0","0","0","0","0","3","2","0","0.3","$3,250,000",NA
"Mike Mayers","28","us US","R","R","6' 2""","220","Dec 6, 1991","5","29","0","0","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0.9","",NA
"Keynan Middleton","26","us US","R","R","6' 3""","230","Sep 12, 1993","4","13","0","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$800,000",NA
"Hoby Milner","29","us US","L","L","6' 3""","187","Jan 13, 1991","4","19","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",NA
"Shohei Ohtani","25","jp JP","L","R","6' 4""","210","Jul 5, 1994","3","46","42","44","2","2","0","0","0","0","0","0","0","0","0","40","3","1","-0.4","",NA
"Félix Peña","30","do DO","R","R","6' 2""","220","Feb 25, 1990","5","25","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",NA
"Dillon Peters","27","us US","L","L","5' 11""","195","Aug 31, 1992","4","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",NA
"Albert Pujols","40","do DO","R","R","6' 3""","235","Jan 16, 1980","20","39","38","39","26","0","0","26","0","0","0","0","0","0","0","12","1","0","0.0","$29,000,000",NA
"José Quijada","24","ve VE","L","L","5' 11""","215","Nov 9, 1995","2","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",NA
"Noé Ramirez","30","us US","R","R","6' 3""","205","Dec 22, 1989","6","21","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$900,000",NA
"Anthony Rendon","30","us US","R","R","6' 1""","200","Jun 6, 1990","8","52","52","52","52","0","0","0","0","52","0","0","0","0","0","0","0","0","2.2","$26,071,429",NA
"Luis Rengifo","23","ve VE","B","R","5' 10""","195","Feb 26, 1997","2","33","26","33","33","0","0","0","32","1","1","0","0","0","0","0","0","1","-0.4","",NA
"Hansel Robles","29","do DO","R","R","6' 0""","220","Aug 13, 1990","6","18","0","0","18","18","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$3,850,000",NA
"José Rodríguez","24","ve VE","R","R","6' 2""","210","Aug 29, 1995","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",NA
"Patrick Sandoval","23","us US","L","L","6' 3""","190","Oct 18, 1996","2","9","6","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",NA
"Andrelton Simmons","30","cw CW","R","R","6' 2""","195","Sep 4, 1989","9","30","30","30","30","0","0","0","0","0","30","0","0","0","0","0","0","0","0.5","$15,000,000",NA
"Elliot Soto","30","us US","R","R","5' 9""","160","Aug 21, 1989","1st","3","2","3","3","0","0","0","1","0","2","0","0","0","0","0","0","1","0.1","",NA
"Max Stassi","29","us US","R","R","5' 10""","210","Mar 15, 1991","8","31","26","31","31","0","31","0","0","0","0","0","0","0","0","0","3","0","1.0","$800,000",NA
"José Suarez","22","ve VE","L","L","5' 10""","225","Jan 3, 1998","2","2","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",NA
"Julio Teherán","29","co CO","R","R","6' 2""","205","Jan 27, 1991","10","10","9","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","$9,000,000",NA
"Matt Thaiss","25","us US","L","R","6' 0""","215","May 6, 1995","2","8","6","8","5","0","0","2","1","1","0","1","0","0","1","2","0","1","-0.4","",NA
"Mike Trout","28","us US","R","R","6' 2""","235","Aug 7, 1991","10","53","53","53","52","0","0","0","0","0","0","0","52","0","52","1","0","0","1.8","$37,666,666",NA
"Justin Upton","32","us US","R","R","6' 1""","215","Aug 25, 1987","14","42","42","42","39","0","0","0","0","0","0","39","0","0","39","3","0","0","-0.4","$21,000,000",NA
"Jared Walsh","26","us US","L","L","6' 0""","210","Jul 30, 1993","2","32","24","32","30","0","0","29","0","0","0","0","0","2","2","1","2","5","0.7","",NA
"Taylor Ward","26","us US","R","R","6' 1""","200","Dec 14, 1993","3","34","24","34","34","0","0","2","0","0","0","17","0","19","32","1","4","1","0.1","",NA
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",NA
