"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Al Alburquerque","28","do DO","R","R","6' 0""","195","Jun 10, 1986","4","72","0","5","72","72","0","0","0","0","0","0","0","0","0","0","0","0","1.8","$837,500",""
"Alex Avila","27","us US","L","R","5' 11""","228","Jan 29, 1987","6","124","116","124","123","0","122","1","0","0","0","0","0","0","0","1","5","0","2.1","$4,150,000",""
"Miguel Cabrera","31","ve VE","R","R","6' 4""","267","Apr 18, 1983","12","159","158","159","133","0","0","126","0","10","0","0","0","0","0","25","1","0","5.1","$22,000,000","All-Star"
"Ezequiel Carrera","27","ve VE","L","L","5' 11""","185","Jun 11, 1987","4","45","13","45","39","0","0","0","0","0","0","1","38","0","39","1","6","9","0.3","",""
"Nick Castellanos","22","us US","R","R","6' 4""","203","Mar 4, 1992","2","148","141","148","145","0","0","0","0","145","0","0","0","0","0","0","6","0","-0.1","$500,000",""
"Joba Chamberlain","28","us US","R","R","6' 3""","245","Sep 23, 1985","8","69","0","5","69","69","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$2,500,000",""
"Phil Coke","31","us US","L","L","6' 1""","210","Jul 19, 1982","7","62","0","5","62","62","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$1,900,000",""
"Tyler Collins","24","us US","L","L","5' 11""","215","Jun 6, 1990","1st","18","4","18","11","0","0","0","0","0","0","5","1","5","11","1","8","1","0.1","",""
"Rajai Davis","33","us US","R","R","5' 10""","195","Oct 19, 1980","9","134","118","134","125","0","0","0","0","0","0","99","48","0","125","1","6","6","1.6","$5,000,000",""
"Buck Farmer","23","us US","L","R","6' 4""","243","Feb 20, 1991","1st","4","2","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Álex González","37","ve VE","R","R","6' 1""","210","Feb 15, 1977","16","9","8","9","9","0","0","0","0","1","9","0","0","0","0","0","0","0","-0.5","$1,100,000",""
"Blaine Hardy","27","us US","L","L","6' 2""","218","Mar 14, 1987","1st","38","0","1","38","38","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"Bryan Holaday","26","us US","R","R","6' 0""","203","Nov 19, 1987","3","62","42","62","58","0","58","0","0","0","0","0","0","0","0","2","3","3","-0.5","$502,000",""
"Torii Hunter","38","us US","R","R","6' 2""","220","Jul 18, 1975","18","142","135","142","128","0","0","0","0","0","0","0","0","128","128","7","7","0","0.9","$14,000,000",""
"Austin Jackson","27","us US","R","R","6' 1""","198","Feb 1, 1987","5","100","97","100","100","0","0","0","0","0","0","0","100","0","100","0","0","1","1.5","$6,000,000",""
"Jim Johnson","31","us US","R","R","6' 6""","250","Jun 27, 1983","9","16","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Don Kelly","34","us US","L","R","6' 4""","215","Feb 15, 1980","7","95","36","95","89","0","0","30","1","41","0","8","6","11","25","1","11","11","-0.5","$1,000,000",""
"Ian Kinsler","32","us US","R","R","6' 0""","200","Jun 22, 1982","9","161","160","161","160","0","0","0","160","0","0","0","0","0","0","0","1","0","5.1","$16,000,000","All-Star"
"Corey Knebel","22","us US","R","R","6' 3""","225","Nov 26, 1991","1st","8","0","1","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Ian Krol","23","us US","L","L","6' 1""","210","May 9, 1991","2","45","0","6","45","45","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$504,000",""
"Kyle Lobstein","24","us US","L","L","6' 3""","220","Aug 12, 1989","1st","7","6","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"J.D. Martinez","26","us US","R","R","6' 3""","230","Aug 21, 1987","4","123","112","123","111","0","0","0","0","0","0","83","0","34","111","5","7","1","4.6","",""
"Víctor Martínez","35","ve VE","B","R","6' 2""","235","Dec 23, 1978","12","151","150","151","36","0","2","35","0","0","0","0","0","0","0","115","1","0","5.5","$12,000,000","All-Star"
