"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Heath Bell","34","us US","R","R","6' 3""","235","Sep 29, 1977","9","73","0","70","73","73","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$6,000,000",""
"Emilio Bonifácio","27","do DO","B","R","5' 10""","200","Apr 23, 1985","6","64","64","64","64","0","0","0","15","0","0","0","51","0","51","0","0","0","0.4","$2,200,000",""
"Rob Brantly","22","us US","L","R","6' 0""","190","Jul 14, 1989","1st","31","28","31","28","0","28","0","0","0","0","0","0","0","0","0","3","0","0.5","",""
"John Buck","31","us US","R","R","6' 3""","245","Jul 7, 1980","9","106","103","106","105","0","105","0","0","0","0","0","0","0","0","0","1","0","0.7","$6,000,000",""
"Mark Buehrle","33","us US","L","L","6' 2""","240","Mar 23, 1979","13","31","31","30","31","31","0","0","0","0","0","0","0","0","0","0","0","0","3.5","$6,000,000",""
"Randy Choate","36","us US","L","L","6' 1""","205","Sep 5, 1975","12","44","0","39","44","44","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$1,500,000",""
"Steve Cishek","26","us US","R","R","6' 6""","220","Jun 18, 1986","3","68","0","66","68","68","0","0","0","0","0","0","0","0","0","0","0","0","1.2","$480,000",""
"Chris Coghlan","27","us US","L","R","6' 0""","195","Jun 18, 1985","4","39","23","39","32","0","0","0","0","0","0","21","13","2","32","0","8","2","-1.5","$500,000",""
"Scott Cousins","27","us US","L","L","6' 1""","200","Jan 22, 1985","3","53","14","53","36","0","0","0","0","0","0","6","18","12","36","0","21","2","-1.0","",""
"Greg Dobbs","33","us US","L","R","6' 1""","205","Jul 2, 1978","9","120","71","120","83","0","0","18","0","36","0","21","0","16","37","1","47","0","-2.0","$1,500,000",""
"Mike Dunn","27","us US","L","L","6' 0""","212","May 23, 1985","4","60","0","59","60","60","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$480,000",""
"Nathan Eovaldi","22","us US","R","R","6' 2""","217","Feb 13, 1990","2","12","12","12","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",""
"Chad Gaudin","29","us US","R","R","5' 10""","190","Mar 24, 1983","10","46","0","43","46","46","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$600,000",""
"Nick Green","33","us US","R","R","5' 11""","190","Sep 10, 1978","7","7","6","7","6","0","0","0","2","3","1","0","0","0","0","0","1","0","-0.2","",""
"Adam Greenberg","31","us US","L","L","5' 9""","180","Feb 21, 1981","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","",""
"Brad Hand","22","us US","L","L","6' 3""","224","Mar 20, 1990","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Chris Hatcher","27","us US","B","R","6' 1""","200","Jan 12, 1985","3","11","0","9","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Brett Hayes","28","us US","R","R","6' 1""","210","Feb 13, 1984","4","39","31","39","33","0","33","0","0","0","0","0","0","0","0","0","3","4","-0.9","$480,000",""
"Gorkys Hernández","24","ve VE","R","R","6' 1""","196","Sep 7, 1987","1st","45","31","45","35","0","0","0","0","0","0","1","35","0","35","0","10","1","-0.8","",""
"Omar Infante","30","ve VE","R","R","5' 11""","195","Dec 26, 1981","11","85","82","85","83","0","0","0","83","0","0","0","0","0","0","0","3","0","1.9","",""
"Dan Jennings","25","us US","L","L","6' 3""","215","Apr 17, 1987","1st","22","0","22","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Josh Johnson","28","us US","L","R","6' 7""","250","Jan 31, 1984","8","31","31","29","31","31","0","0","0","0","0","0","0","0","0","0","0","0","3.7","$13,750,000",""
"Austin Kearns","32","us US","R","R","6' 3""","240","May 20, 1980","11","87","31","87","35","0","0","2","0","0","0","22","0","12","34","2","52","0","0.3","$600,000",""
"Tom Koehler","26","us US","R","R","6' 2""","235","Jun 29, 1986","1st","8","1","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Wade LeBlanc","27","us US","L","L","6' 2""","195","Aug 7, 1984","5","25","9","25","25","25","0","0","0","0","0","0","0","0","0","0","0","0","1.4","",""
"Carlos Lee","36","pa PA","R","R","6' 2""","270","Jun 20, 1976","14","81","80","81","80","0","0","80","0","0","0","0","0","0","0","0","1","0","-0.4","",""
"Kevin Mattison","26","us US","L","L","6' 1""","195","Sep 20, 1985","1st","3","0","3","1","0","0","0","0","0","0","1","0","0","1","0","3","0","-0.2","",""
"Logan Morrison","24","us US","L","L","6' 3""","245","Aug 25, 1987","3","93","78","93","76","0","0","21","0","0","0","59","0","0","59","3","14","0","-0.3","$480,000",""
"Edward Mujica","28","ve VE","R","R","6' 3""","220","May 10, 1984","7","41","0","37","41","41","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$1,625,000",""
"Donnie Murphy","29","us US","R","R","5' 10""","190","Mar 10, 1983","7","52","26","52","36","0","0","0","13","22","2","0","0","0","0","0","15","5","-0.3","$560,000",""
"Ricky Nolasco","29","us US","R","R","6' 2""","235","Dec 13, 1982","7","31","31","30","31","31","0","0","0","0","0","0","0","0","0","0","0","0","2.6","$9,000,000",""
"Bryan Petersen","26","us US","L","R","6' 0""","200","Apr 9, 1986","3","84","57","84","72","0","0","0","0","0","0","51","20","4","72","0","15","4","-1.9","",""
"Hanley Ramírez","28","do DO","R","R","6' 2""","235","Dec 23, 1983","8","93","91","93","90","0","0","0","0","90","0","0","0","0","0","2","0","1","0.6","",""
"AJ Ramos","25","us US","R","R","5' 10""","200","Sep 20, 1986","1st","11","0","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"José Reyes","29","do DO","B","R","6' 0""","195","Jun 11, 1983","10","160","160","160","160","0","0","0","0","0","160","0","0","0","0","0","0","0","3.0","$10,000,000",""
"Sandy Rosario","26","do DO","R","R","6' 1""","205","Aug 22, 1985","3","4","0","3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Justin Ruggiano","30","us US","R","R","6' 1""","210","Apr 12, 1982","4","91","74","91","85","0","0","0","0","0","0","31","52","15","85","0","10","3","2.3","",""
"Aníbal Sánchez","28","ve VE","R","R","6' 0""","207","Feb 27, 1984","7","19","19","17","19","19","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$8,000,000",""
"Gaby Sánchez","28","us US","R","R","6' 1""","235","Sep 2, 1983","5","55","51","55","54","0","0","54","0","0","0","0","0","0","0","0","1","1","-0.9","$483,000",""
"Donovan Solano","24","co CO","R","R","5' 8""","210","Dec 17, 1987","1st","93","72","93","79","0","0","0","58","10","5","10","0","0","10","0","18","0","0.7","",""
"Giancarlo Stanton","22","us US","R","R","6' 6""","245","Nov 8, 1989","3","123","117","123","117","0","0","0","0","0","0","0","0","117","117","1","5","0","5.4","$480,000","All-Star"
"Jacob Turner","21","us US","R","R","6' 5""","215","May 21, 1991","2","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Gil Velazquez","32","us US","R","R","6' 2""","185","Oct 17, 1979","4","19","15","19","17","0","0","0","0","17","0","0","0","0","0","0","2","0","-0.1","",""
"Ryan Webb","26","us US","R","R","6' 6""","245","Feb 5, 1986","4","65","0","61","65","65","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$480,000",""
"Carlos Zambrano","31","ve VE","B","R","6' 4""","275","Jun 1, 1981","12","35","20","32","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$18,000,000",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
