"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Rich Aurilia","33","us US","R","R","6' 0""","170","Sep 2, 1971","11","114","107","114","109","0","0","0","68","18","30","0","0","0","0","0","6","0","1.6","$600,000",""
"Matt Belisle","25","us US","R","R","6' 3""","230","Jun 6, 1980","2","61","5","60","60","60","0","0","0","0","0","0","0","0","0","0","0","1","0.1","$316,000",""
"William Bergolla","22","ve VE","R","R","5' 10""","195","Feb 4, 1983","1st","17","6","17","10","0","0","0","9","0","1","0","0","0","0","0","7","2","-0.4","",""
"Chris Booker","28","us US","R","R","6' 3""","230","Dec 9, 1976","1st","3","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Sean Casey","30","us US","L","R","6' 4""","215","Jul 2, 1974","9","137","133","137","134","0","0","134","0","0","0","0","0","0","0","1","3","0","1.1","$7,800,000",""
"Brandon Claussen","26","us US","R","L","6' 2""","200","May 1, 1979","3","29","29","29","29","29","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$320,000",""
"Todd Coffey","24","us US","R","R","6' 4""","240","Sep 9, 1980","1st","57","0","54","57","57","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Jacob Cruz","32","us US","L","L","6' 0""","175","Jan 28, 1973","9","110","13","110","25","0","0","5","0","0","0","8","0","12","20","1","88","0","0.2","$500,000",""
"Chris Denorfia","24","us US","R","R","6' 0""","195","Jul 15, 1980","1st","18","7","18","12","0","0","0","0","0","0","2","10","2","12","0","8","0","0.5","",""
"Adam Dunn","25","us US","L","R","6' 6""","285","Nov 9, 1979","5","160","153","160","158","0","0","33","0","0","0","133","0","0","133","0","5","0","2.9","$4,600,000",""
"Edwin Encarnación","22","do DO","R","R","6' 1""","230","Jan 7, 1983","1st","69","55","69","56","0","0","0","0","56","0","0","0","0","0","0","13","0","0.9","",""
"Ryan Freel","29","us US","R","R","5' 10""","185","Mar 8, 1976","4","103","89","103","94","0","0","0","48","10","0","25","18","13","51","0","9","2","2.6","$405,000",""
"Danny Graves","31","vn VN","R","R","5' 11""","200","Aug 7, 1973","10","20","0","20","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","$6,250,000",""
"Ken Griffey Jr. HOF","35","us US","L","L","6' 3""","195","Nov 21, 1969","17","128","126","128","124","0","0","0","0","0","0","0","124","0","124","2","2","0","3.7","$12,500,000",""
"Josh Hancock","27","us US","R","R","6' 3""","217","Apr 11, 1978","4","11","0","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$327,250",""
"Aaron Harang","27","us US","R","R","6' 7""","260","May 9, 1978","4","32","32","30","32","32","0","0","0","0","0","0","0","0","0","0","0","0","3.7","$440,000",""
"Aaron Holbert","32","us US","R","R","6' 0""","160","Jan 9, 1973","2","22","4","22","8","0","0","2","4","2","0","0","0","0","0","0","14","1","-0.4","",""
"Luke Hudson","28","us US","R","R","6' 3""","195","May 2, 1977","3","21","16","19","19","19","0","0","0","0","0","0","0","0","0","0","0","2","-0.3","$318,000",""
"D'Angelo Jimenez","27","do DO","B","R","6' 0""","190","Dec 21, 1977","6","35","23","35","27","0","0","0","27","0","0","0","0","0","0","0","9","0","-0.3","$2,870,000",""
"Austin Kearns","25","us US","R","R","6' 3""","240","May 20, 1980","4","112","103","112","107","0","0","0","0","0","0","0","2","107","107","0","7","0","2.4","$930,000",""
"Randy Keisler","29","us US","L","L","6' 3""","200","Feb 24, 1976","4","24","4","23","24","24","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Kenny Kelly","26","us US","R","R","6' 3""","180","Jan 26, 1979","2","7","1","7","4","0","0","0","0","0","0","1","2","1","4","1","4","2","-0.1","",""
"Jason LaRue","31","us US","R","R","5' 11""","200","Mar 19, 1974","7","110","104","110","110","0","109","0","0","0","0","0","0","1","1","0","3","0","2.8","$3,000,000",""
"Felipe López","25","pr PR","B","R","6' 0""","205","May 12, 1980","5","148","138","148","144","0","0","0","7","1","140","0","0","0","0","0","5","1","4.3","$415,000","All-Star"
"Luis López","34","pr PR","B","R","5' 11""","175","Sep 4, 1970","11","17","4","17","9","0","0","0","4","6","0","0","0","0","0","0","9","1","-0.4","",""
"Anderson Machado","24","ve VE","B","R","6' 0""","189","Jan 25, 1981","3","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","$316,000",""
"Kent Mercker","37","us US","L","L","6' 1""","175","Feb 1, 1968","16","78","0","75","78","78","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$1,250,000",""
