"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Brad Ausmus","34","us US","R","R","5' 11""","190","Apr 14, 1969","11","143","129","143","143","0","143","0","0","0","0","0","0","0","0","0","0","1","0.4","$5,500,000",""
"Jeff Bagwell HOF","35","us US","R","R","6' 0""","195","May 27, 1968","13","160","158","160","158","0","0","158","0","0","0","0","0","0","0","0","2","0","4.1","$13,000,000",""
"Lance Berkman","27","us US","B","L","6' 1""","220","Feb 10, 1976","5","153","153","153","153","0","0","0","0","0","0","153","1","0","153","0","0","0","5.3","$3,500,000",""
"Craig Biggio HOF","37","us US","R","R","5' 11""","185","Dec 14, 1965","16","153","150","153","150","0","0","0","0","0","0","0","150","0","150","0","3","0","2.6","$9,750,000",""
"Nate Bland","28","us US","L","L","6' 5""","190","Dec 27, 1974","1st","22","0","19","22","22","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Geoff Blum","30","us US","B","R","6' 3""","220","Apr 26, 1973","5","123","93","123","112","0","0","6","25","83","11","1","0","1","2","0","19","0","0.6","$1,500,000",""
"Eric Bruntlett","25","us US","R","R","6' 0""","200","Mar 29, 1978","1st","31","8","31","22","0","0","0","9","1","10","1","1","0","2","0","12","2","0.0","",""
"Kirk Bullinger","33","us US","R","R","6' 2""","170","Oct 28, 1969","4","7","0","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Raúl Chávez","30","ve VE","R","R","5' 11""","245","Mar 17, 1973","6","19","7","19","16","0","16","0","0","0","0","0","0","0","0","0","3","0","0.1","$300,000",""
"Bruce Chen","26","pa PA","L","L","6' 2""","215","Jun 19, 1977","6","11","0","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$550,000",""
"Tripp Cromer","35","us US","R","R","6' 2""","165","Nov 21, 1967","8","3","0","3","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0.0","",""
"Octavio Dotel","29","do DO","R","R","6' 0""","230","Nov 25, 1973","5","76","0","71","76","76","0","0","0","0","0","0","0","0","0","0","0","0","2.3","$1,600,000",""
"Morgan Ensberg","27","us US","R","R","6' 2""","210","Aug 26, 1975","3","127","90","127","111","0","0","0","0","111","0","0","0","0","0","1","23","0","4.8","$300,000",""
"Adam Everett","26","us US","R","R","6' 0""","180","Feb 5, 1977","3","128","116","128","128","0","0","0","0","0","128","0","0","0","0","0","1","4","2.3","",""
"Jared Fernández","31","us US","R","R","6' 2""","223","Feb 2, 1972","3","12","6","12","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Mike Gallo","26","us US","L","L","6' 0""","170","Apr 2, 1977","1st","32","0","32","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Richard Hidalgo","28","ve VE","R","R","6' 3""","220","Jun 28, 1975","7","141","137","141","137","0","0","0","0","0","0","0","0","137","137","1","4","0","5.7","$8,500,000",""
"Brian Hunter","32","us US","R","R","6' 4""","180","Mar 5, 1971","10","56","16","56","32","0","0","0","0","0","0","5","14","15","32","0","27","2","-0.1","$1,200,000",""
"Jonathan Johnson","28","us US","R","R","6' 0""","180","Jul 16, 1974","6","4","3","3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Jeff Kent","35","us US","R","R","6' 1""","185","Mar 7, 1968","12","130","127","130","128","0","0","0","128","0","0","0","0","0","0","0","3","0","2.8","$7,500,000",""
"Jason Lane","26","us US","R","L","6' 2""","225","Dec 22, 1976","2","18","3","18","10","0","0","0","0","0","0","3","6","2","10","0","9","1","0.2","",""
"Brad Lidge","26","us US","R","R","6' 5""","210","Dec 23, 1976","2","78","0","73","78","78","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$300,000",""
"Scott Linebrink","26","us US","R","R","6' 3""","220","Aug 4, 1976","4","9","6","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Julio Lugo","27","do DO","R","R","6' 1""","175","Nov 16, 1975","4","22","21","22","22","0","0","0","0","0","22","0","0","0","0","0","0","0","-0.5","$1,575,000",""
"Dave Matranga","26","us US","R","R","6' 0""","170","Jan 8, 1977","1st","6","0","6","2","0","0","0","2","0","0","0","0","0","0","0","5","0","0.0","",""
"Mitch Meluskey","29","us US","B","R","6' 0""","185","Sep 18, 1973","5","12","0","12","0","0","0","0","0","0","0","0","0","0","0","0","12","0","","",""
"Orlando Merced","36","pr PR","B","R","6' 0""","180","Nov 2, 1966","13","123","33","123","42","0","0","12","0","2","0","10","0","21","31","7","78","0","-0.4","$1,700,000",""
"Dan Miceli","32","us US","R","R","6' 1""","185","Sep 9, 1970","11","23","0","23","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",""
"Wade Miller","26","us US","R","R","6' 2""","185","Sep 13, 1976","5","36","33","33","33","33","0","0","0","0","0","0","0","0","0","0","3","0","1.2","$525,000",""
"Brian Moehler","31","us US","R","R","6' 3""","195","Dec 31, 1971","8","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$500,000",""
"Peter Munro","28","us US","R","R","6' 2""","200","Jun 14, 1975","4","40","2","37","40","40","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$305,000",""
"Roy Oswalt","25","us US","R","R","6' 0""","190","Aug 29, 1977","3","21","21","20","21","21","0","0","0","0","0","0","0","0","0","0","0","0","2.9","$500,000",""
"Colin Porter","27","us US","L","L","6' 2""","200","Nov 23, 1975","1st","24","6","24","14","0","0","0","0","0","0","1","7","6","14","0","5","8","-0.1","",""
"Brandon Puffer","27","us US","R","R","6' 3""","190","Oct 5, 1975","2","13","0","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Tim Redding","25","us US","R","R","5' 11""","230","Feb 12, 1978","3","33","32","32","33","33","0","0","0","0","0","0","0","0","0","0","0","0","1.9","$300,000",""
