"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"José Abreu","29","cu CU","R","R","6' 3""","235","Jan 29, 1987","3","159","159","159","152","0","0","152","0","0","0","0","0","0","0","7","0","0","3.1","$13,334,000",""
"Matt Albers","33","us US","L","R","6' 1""","225","Jan 20, 1983","11","58","1","4","58","58","0","0","0","0","0","0","0","0","0","0","0","0","-1.8","$2,000,000",""
"Tim Anderson","23","us US","R","R","6' 1""","185","Jun 23, 1993","1st","99","98","99","98","0","0","0","0","0","98","0","0","0","0","0","0","0","2.4","",""
"Alex Avila","29","us US","L","R","5' 11""","228","Jan 29, 1987","8","57","54","57","54","0","54","0","0","0","0","0","0","0","0","2","1","0","1.0","$2,500,000",""
"Chris Beck","25","us US","R","R","6' 3""","230","Sep 4, 1990","2","25","0","2","25","25","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Melky Cabrera","31","do DO","B","L","5' 10""","210","Aug 11, 1984","12","151","150","151","147","0","0","0","0","0","0","147","0","0","147","4","1","0","2.5","$14,000,000",""
"Scott Carroll","31","us US","R","R","6' 4""","215","Sep 24, 1984","3","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Jason Coats","26","us US","R","R","6' 2""","200","Feb 24, 1990","1st","28","14","28","18","0","0","0","0","0","0","7","0","11","18","6","7","3","0.2","",""
"Tyler Danish","21","us US","R","R","6' 0""","200","Sep 12, 1994","1st","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"John Danks","31","us US","L","L","6' 1""","210","Apr 15, 1985","10","4","4","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Matt Davidson","25","us US","R","R","6' 3""","230","Mar 26, 1991","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.0","",""
"Zach Duke","33","us US","L","L","6' 2""","210","Apr 19, 1983","12","53","0","3","53","53","0","0","0","0","0","0","0","0","0","0","0","0","1.2","",""
"Adam Eaton","27","us US","L","L","5' 9""","180","Dec 6, 1988","5","157","154","157","156","0","0","0","0","0","0","1","48","121","156","1","1","0","6.6","$2,750,000",""
"Todd Frazier","30","us US","R","R","6' 3""","215","Feb 12, 1986","6","158","158","158","156","0","0","7","0","149","0","0","0","0","0","2","0","0","3.4","$8,250,000",""
"Carson Fulmer","22","us US","R","R","6' 0""","210","Dec 13, 1993","1st","8","0","1","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
