"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Henderson Alvarez III","22","ve VE","R","R","6' 0""","205","Apr 18, 1990","2","31","31","1","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$482,900",""
"J.P. Arencibia","26","us US","R","R","6' 1""","210","Jan 5, 1986","3","102","94","102","94","0","94","0","0","0","0","0","0","0","0","4","5","0","1.5","$489,600",""
"José Bautista","31","do DO","R","R","6' 0""","205","Oct 19, 1980","9","92","92","92","90","0","0","4","0","1","0","0","0","90","90","2","0","0","3.8","$14,000,000","All-Star"
"Chad Beck","27","us US","R","R","6' 4""","250","Jan 17, 1985","2","15","0","2","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"David Carpenter","26","us US","R","R","6' 3""","230","Jul 15, 1985","2","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Drew Carpenter","27","us US","R","R","6' 3""","240","May 18, 1985","5","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Joel Carreño","25","do DO","R","R","6' 2""","255","Mar 7, 1987","2","11","2","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$481,700",""
"Brett Cecil","25","us US","R","L","6' 2""","200","Jul 2, 1986","4","21","9","1","21","21","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Jesse Chavez","28","us US","R","R","6' 1""","180","Aug 21, 1983","5","9","2","2","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","",""
"Robert Coello","27","us US","R","R","6' 5""","250","Nov 23, 1984","2","6","0","4","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"David Cooper","25","us US","L","L","6' 0""","200","Feb 12, 1987","2","45","35","45","29","0","0","29","0","0","0","0","0","0","0","10","8","0","0.3","",""
"Francisco Cordero","37","do DO","R","R","6' 3""","245","May 11, 1975","14","41","0","4","41","41","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$4,500,000",""
"Evan Crawford","25","us US","R","L","6' 2""","190","Sep 2, 1986","1st","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Rajai Davis","31","us US","R","R","5' 10""","195","Oct 19, 1980","7","142","117","142","135","0","0","0","0","0","0","114","6","24","135","5","6","8","0.8","$2,750,000",""
"Steve Delabar","28","us US","R","R","6' 5""","215","Jul 17, 1983","2","27","0","0","27","27","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Kyle Drabek","24","us US","R","R","6' 2""","205","Dec 8, 1987","3","13","13","1","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$485,900",""
"Sam Dyson","24","us US","R","R","6' 1""","212","May 7, 1988","1st","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Edwin Encarnación","29","do DO","R","R","6' 1""","230","Jan 7, 1983","8","151","151","151","70","0","0","68","0","1","0","3","0","0","3","82","0","0","5.0","$3,500,000",""
"Yunel Escobar","29","cu CU","R","R","6' 2""","215","Nov 2, 1982","6","145","141","145","143","0","0","0","0","0","143","0","0","0","0","2","3","0","2.8","$5,000,000",""
"Ben Francisco","30","us US","R","R","6' 1""","195","Oct 23, 1981","6","27","15","27","9","0","0","0","0","0","0","5","0","4","9","13","7","3","-0.1","$1,537,500",""
"Jason Frasor","34","us US","R","R","5' 9""","180","Aug 9, 1977","9","50","0","4","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$3,750,000",""
"Yan Gomes","24","br BR","R","R","6' 2""","212","Jul 19, 1987","1st","43","26","43","38","0","9","20","0","8","0","4","0","0","4","2","8","0","-0.1","",""
"Anthony Gose","21","us US","L","L","6' 0""","200","Aug 10, 1990","1st","56","49","56","54","0","0","0","0","0","0","15","22","24","54","0","3","4","0.6","",""
"J.A. Happ","29","us US","L","L","6' 5""","205","Oct 19, 1982","6","10","6","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Adeiny Hechavarría","23","cu CU","R","R","6' 0""","195","Apr 15, 1989","1st","41","39","41","40","0","0","0","8","18","17","0","0","0","0","0","1","0","0.1","$1,750,000",""
"Shawn Hill","31","ca CA","R","R","6' 2""","180","Apr 28, 1981","7","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Drew Hutchison","21","us US","L","R","6' 3""","215","Aug 22, 1990","1st","11","11","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Ryota Igarashi","33","jp JP","R","R","5' 11""","200","May 28, 1979","3","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Casey Janssen","30","us US","R","R","6' 4""","210","Sep 17, 1981","6","62","0","3","62","62","0","0","0","0","0","0","0","0","0","0","0","0","1.8","$2,000,000",""
"Chad Jenkins","24","us US","R","R","6' 4""","230","Dec 22, 1987","1st","13","3","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Kelly Johnson","30","us US","L","R","6' 1""","200","Feb 22, 1982","7","142","136","142","136","0","0","0","136","0","0","0","0","0","0","4","5","0","1.8","$6,375,000",""
"Bobby Korecky","32","us US","R","R","5' 11""","185","Sep 16, 1979","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Aaron Laffey","27","us US","L","L","5' 11""","190","Apr 15, 1985","6","22","16","2","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Brett Lawrie","22","ca CA","R","R","6' 0""","210","Jan 18, 1990","2","125","125","125","123","0","0","0","0","123","1","0","0","0","0","1","0","0","4.5","$482,500",""
"Brad Lincoln","27","us US","L","R","6' 0""","225","May 25, 1985","3","24","0","1","24","24","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Adam Lind","28","us US","L","L","6' 2""","195","Jul 17, 1983","7","93","85","93","61","0","0","61","0","0","0","0","0","0","0","32","8","0","0.3","$5,000,000",""
"Aaron Loup","24","us US","L","L","5' 11""","210","Dec 19, 1987","1st","33","0","1","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Brandon Lyon","32","us US","R","R","6' 1""","200","Aug 10, 1979","11","30","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
