"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Jairo Asencio","29","do DO","R","R","6' 2""","180","May 30, 1983","3","12","0","9","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Jeff Baker","31","de DE","R","R","6' 2""","220","Jun 21, 1981","8","54","34","54","39","0","0","20","8","0","0","1","0","14","15","0","17","1","-0.4","$1,375,000",""
"Darwin Barney","26","us US","R","R","5' 10""","180","Nov 8, 1985","3","156","147","156","155","0","0","0","155","0","3","0","0","0","0","0","4","1","4.6","$500,000",""
"Jeff Beliveau","25","us US","L","L","6' 1""","190","Jan 17, 1987","1st","22","0","22","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Jason Berken","28","us US","R","R","6' 0""","210","Nov 27, 1983","4","4","4","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Michael Bowden","25","us US","R","R","6' 3""","215","Sep 9, 1986","5","30","0","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",""
"Marlon Byrd","34","us US","R","R","6' 0""","245","Aug 30, 1977","11","13","13","13","13","0","0","0","0","0","0","0","13","0","13","0","0","0","-0.4","",""
"Alberto Cabrera","23","do DO","R","R","6' 4""","210","Oct 25, 1988","1st","25","0","25","25","25","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Shawn Camp","36","us US","R","R","6' 1""","205","Nov 18, 1975","9","80","0","77","80","80","0","0","0","0","0","0","0","0","0","0","0","0","1.0","$550,000",""
"Tony Campana","26","us US","L","L","5' 8""","170","May 30, 1986","2","89","38","89","69","0","0","0","0","0","0","11","55","4","69","0","22","11","1.0","$483,000",""
"Adrian Cardenas","24","us US","L","R","6' 0""","205","Oct 10, 1987","1st","45","9","45","16","0","0","0","12","1","0","3","0","0","3","0","33","0","-0.3","",""
"Lendy Castillo","23","do DO","B","R","6' 1""","180","Apr 8, 1989","1st","13","0","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$480,000",""
"Welington Castillo","25","do DO","R","R","5' 10""","215","Apr 24, 1987","3","52","46","52","49","0","49","1","0","0","0","0","0","0","0","0","5","0","1.1","",""
"Starlin Castro","22","do DO","R","R","6' 2""","218","Mar 24, 1990","3","162","161","162","162","0","0","0","0","0","162","0","0","0","0","0","0","0","3.5","$567,000","All-Star"
"Jaye Chapman","25","us US","R","R","6' 0""","195","May 22, 1987","1st","14","0","14","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Steve Clevenger","26","us US","L","R","5' 10""","210","Apr 5, 1986","2","69","52","69","60","0","51","9","0","1","0","0","0","0","0","0","15","0","-1.0","$480,500",""
"Casey Coleman","24","us US","L","R","6' 0""","185","Jul 3, 1987","3","17","1","15","17","17","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Manny Corpas","29","pa PA","R","R","6' 3""","170","Dec 3, 1982","6","48","0","44","48","48","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"David DeJesus","32","us US","L","L","5' 11""","190","Dec 20, 1979","10","148","125","148","143","0","0","0","0","0","0","3","50","100","143","0","12","0","1.4","$4,250,000",""
"Ryan Dempster","35","ca CA","R","R","6' 2""","215","May 3, 1977","15","16","16","15","16","16","0","0","0","0","0","0","0","0","0","0","0","0","3.7","$14,000,000",""
"Blake DeWitt","26","us US","L","R","5' 11""","195","Aug 20, 1985","5","18","5","18","5","0","0","0","4","0","0","1","0","0","1","0","13","0","-0.4","$1,100,000",""
