"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Bobby Abreu","38","ve VE","L","R","6' 0""","220","Mar 11, 1974","17","8","7","8","7","0","0","0","0","0","0","6","0","1","7","0","0","1","-0.2","",""
"Alexi Amarista","23","ve VE","L","R","5' 6""","160","Apr 6, 1989","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.0","$481,000",""
"Erick Aybar","28","do DO","B","R","5' 10""","195","Jan 14, 1984","7","141","137","141","139","0","0","0","0","0","139","0","0","0","0","0","3","0","4.1","$5,075,000",""
"Peter Bourjos","25","us US","R","R","6' 1""","190","Mar 31, 1987","3","101","48","101","90","0","0","0","0","0","0","0","90","0","90","5","2","17","1.1","$500,000",""
"Kole Calhoun","24","us US","L","L","5' 10""","205","Oct 14, 1987","1st","21","3","21","16","0","0","0","0","0","0","4","0","14","16","1","7","1","-0.1","",""
"Alberto Callaspo","29","ve VE","B","R","5' 8""","210","Apr 19, 1983","7","138","122","138","131","0","0","0","0","131","0","0","0","0","0","0","10","2","3.4","$3,150,000",""
"David Carpenter","24","us US","R","R","6' 3""","180","Sep 1, 1987","1st","28","0","1","28","28","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Bobby Cassevah","26","us US","R","R","6' 3""","220","Sep 11, 1985","3","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$490,000",""
"Hank Conger","24","us US","B","R","6' 2""","220","Jan 29, 1988","3","7","6","7","7","0","7","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Scott Downs","36","us US","L","L","6' 2""","215","Mar 17, 1976","11","57","0","3","57","57","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$5,000,000",""
"Barry Enright","26","us US","R","R","6' 3""","220","Mar 30, 1986","3","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
