"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"José Altuve","23","ve VE","R","R","5' 6""","166","May 6, 1990","3","152","152","152","145","0","0","0","145","0","0","0","0","0","0","7","0","0","1.1","$505,700",""
"Héctor Ambriz","29","us US","L","R","6' 2""","235","May 24, 1984","3","43","0","4","43","43","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","$493,400",""
"Rick Ankiel","33","us US","L","L","6' 1""","210","Jul 19, 1979","11","25","16","25","22","0","0","0","0","0","0","0","0","22","22","0","5","0","0.0","",""
"Brandon Barnes","27","us US","R","R","6' 2""","210","May 15, 1986","2","136","115","136","134","0","0","0","0","0","0","8","116","13","134","0","5","6","1.4","$491,700",""
"Érik Bédard","34","ca CA","L","L","6' 1""","195","Mar 5, 1979","10","32","26","2","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$1,150,000",""
"Travis Blackley","30","au AU","L","L","6' 3""","190","Nov 4, 1982","4","42","0","3","42","42","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Chris Carter","26","us US","R","R","6' 4""","245","Dec 18, 1986","4","148","143","148","100","0","0","61","0","0","0","49","0","2","51","47","5","0","0.4","$494,000",""
"Jason Castro","26","us US","L","R","6' 3""","215","Jun 18, 1987","3","120","113","120","98","0","98","0","0","0","0","0","0","0","0","19","6","0","4.2","$496,600","All-Star"
"Ronny Cedeño","30","ve VE","R","R","6' 0""","195","Feb 2, 1983","9","51","43","51","42","0","0","1","0","0","41","0","0","0","0","7","4","1","-0.6","$1,150,000",""
"Xavier Cedeño","26","pr PR","L","L","5' 11""","210","Aug 26, 1986","3","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$495,900",""
"Kevin Chapman","25","us US","L","L","6' 3""","230","Feb 19, 1988","1st","25","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",""
"José Cisnero","24","do DO","R","R","6' 3""","258","Apr 11, 1989","1st","28","0","3","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Cody Clark","31","us US","R","R","6' 3""","200","Sep 14, 1981","1st","16","10","16","16","0","16","0","0","0","0","0","0","0","0","0","1","1","-0.3","",""
"Paul Clemens","25","us US","R","R","6' 3""","215","Feb 14, 1988","1st","35","5","4","35","35","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Carlos Corporán","29","pr PR","B","R","6' 2""","240","Jan 7, 1984","4","64","52","64","58","0","57","1","0","0","0","0","0","0","0","2","7","0","0.6","$495,000",""
"Jarred Cosart","23","us US","R","R","6' 3""","206","May 25, 1990","1st","10","10","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","2.6","",""
"Trevor Crowe","29","us US","B","R","5' 10""","190","Nov 17, 1983","4","60","40","60","53","0","0","0","0","0","0","24","14","25","53","2","6","5","-0.1","",""
"Rhiner Cruz","26","do DO","R","R","6' 2""","210","Nov 1, 1986","2","20","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$498,000",""
"Jorge De León","25","do DO","R","R","6' 0""","185","Aug 15, 1987","1st","11","0","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Matt Dominguez","23","us US","R","R","6' 2""","220","Aug 28, 1989","3","152","150","152","149","0","0","0","0","149","0","0","0","0","0","1","2","0","2.4","$491,800",""
"Jake Elmore","26","us US","R","R","5' 10""","180","Jun 15, 1987","2","52","30","52","43","1","1","1","12","1","20","9","2","1","12","6","9","7","-0.5","",""
"Josh Fields","27","us US","R","R","6' 0""","191","Aug 19, 1985","1st","42","0","3","41","41","0","0","0","0","0","0","0","0","0","0","0","1","-0.1","$490,000",""
"Édgar González","30","mx MX","R","R","6' 2""","210","Feb 23, 1983","10","5","0","2","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Marwin González","24","ve VE","B","R","6' 1""","205","Mar 14, 1989","2","72","57","72","66","0","0","0","10","4","53","0","0","0","0","1","0","9","0.7","$494,400",""
"Robbie Grossman","23","us US","B","L","6' 0""","209","Sep 16, 1989","1st","63","63","63","62","0","0","0","0","0","0","45","29","2","62","1","0","0","0.6","",""
"Lucas Harrell","28","us US","B","R","6' 2""","205","Jun 3, 1985","4","37","22","4","36","36","0","0","0","0","0","0","0","0","0","0","1","0","-1.4","$500,700",""
"L.J. Hoes","23","us US","R","R","6' 0""","200","Mar 5, 1990","2","46","42","46","45","0","0","0","0","0","0","2","2","44","45","1","3","0","0.0","",""
"Philip Humber","30","us US","R","R","6' 3""","215","Dec 21, 1982","8","17","7","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","-1.6","$800,000",""
"Dallas Keuchel","25","us US","L","L","6' 2""","205","Jan 1, 1988","2","33","22","3","31","31","0","0","0","0","0","0","0","0","0","1","0","2","-0.1","",""
"Marc Krauss","25","us US","L","R","6' 2""","245","Oct 5, 1987","1st","52","34","52","26","0","0","2","0","0","0","18","0","9","26","15","16","0","-0.3","",""
"Brandon Laird","25","us US","R","R","6' 1""","215","Sep 11, 1987","3","25","16","25","17","0","0","13","0","4","0","0","0","0","0","7","8","0","-0.3","",""
"Wade LeBlanc","28","us US","L","L","6' 2""","195","Aug 7, 1984","6","4","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Chia-Jen Lo","27","tw TW","R","R","5' 11""","205","Apr 7, 1986","1st","19","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Jordan Lyles","22","us US","R","R","6' 5""","230","Oct 19, 1990","3","27","25","3","27","27","0","0","0","0","0","0","0","0","0","0","0","0","-1.2","",""
"David Martínez","25","ve VE","R","R","6' 2""","220","Aug 4, 1987","1st","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Fernando Martínez","24","do DO","L","R","6' 1""","210","Oct 10, 1988","5","11","9","11","10","0","0","0","0","0","0","8","0","2","10","1","2","0","-0.6","$493,000",""
"J.D. Martinez","25","us US","R","R","6' 3""","230","Aug 21, 1987","3","86","76","86","70","0","0","0","0","0","0","50","0","25","70","12","8","0","-1.2","",""
"Justin Maxwell","29","us US","R","R","6' 4""","225","Nov 6, 1983","5","40","38","40","40","0","0","0","0","0","0","0","25","17","40","0","1","1","0.0","",""
"Bud Norris","28","us US","R","R","6' 0""","215","Mar 2, 1985","5","21","21","2","21","21","0","0","0","0","0","0","0","0","0","0","0","0","1.9","",""
"Brett Oberholtzer","23","us US","L","L","6' 1""","225","Jul 1, 1989","1st","13","10","1","13","13","0","0","0","0","0","0","0","0","0","0","0","0","2.1","",""
